QuestFormID, QuestEditorID, QuestFull, INDX1, INDX2, NAM2, CNAM
0x002AAE8D,"UC04","Eyewitness","301","43776","PASS 2: Player convinced the resource officer to move with some haste",""
0x002AAE8D,"UC04","Eyewitness","305","43776","PASS 2: Resource Officer hit her trigger. Disable her.",""
0x002AAE8D,"UC04","Eyewitness","340","43776","P3: Hadrian said one of her blocking hellos during the MQ204 attack. Used to unlock more dialogue in her pre-Cabinet scene",""
0x002AAE8D,"UC04","Eyewitness","341","43776","P3: Jump back line for if the player hasn't yet told Hadrian they're Vanguard.",""
0x002AAE8D,"UC04","Eyewitness","342","43776","P3: Jump back line for Hadrian intro scene if they hit the ""lemme tell you about my daddy"" section",""
0x002AAE8D,"UC04","Eyewitness","343","43776","P3: Hadrian now knows player is Vanguard",""
0x002AAE8D,"UC04","Eyewitness","345","43776","PASS 2: Player hit Hadrian's final player dialogue loop in the pre-scene. Save their game and get 'em back there if they drop out.",""
0x002AAE8D,"UC04","Eyewitness","346","43776","PASS 2: Hadrian informed the player her father is Vae Victis. Close off the question at the end of the quest.",""
0x002AAE8D,"UC04","Eyewitness","347","43776","P3: The player asked if the Terrormorph data's dangerous. Set that var.",""
0x002AAE8D,"UC04","Eyewitness","348","43776","P-Late: Player hit the ""I'm a clone"" part of Hadrian's inital scene. If they drop out now, get 'em back there.",""
0x002AAE8D,"UC04","Eyewitness","350","43776","PASS 2: Player finished scene with Hadrian outside. Trigger the announcement calling them inside.","We've been summoned by the Cabinet to present our findings. Looks like we're heading to the Cabinet Chambers on the top floor of MAST."
0x002AAE8D,"UC04","Eyewitness","351","43776","HADRIAN PRE-CABINET: She and the player just heard the announcement. Eval her plackage and get her moving.",""
0x002AAE8D,"UC04","Eyewitness","355","43776","Hadrian unloaded. Get her into position in the Cabinet area.",""
0x002AAE8D,"UC04","Eyewitness","360","43776","PASS 2: Player arrived in Cabinet Chambers. Get Hadrian moving into position.",""
0x002AAE8D,"UC04","Eyewitness","400","43776","Player entered the trigger in the Ministers' Hall. Start that scene.","The Cabinet's assembled and ready to hear what we have to say."
0x002AAE8D,"UC04","Eyewitness","401","43776","P3: Player got out of the scene with the Cabinet at the first player choice. Get them back to that point.",""
0x002AAE8D,"UC04","Eyewitness","402","43776","P3: Player hit the 2nd player dialogue in the main minster scene. Get 'em back there.",""
0x002AAE8D,"UC04","Eyewitness","403","43776","P3: Player made an election in the second player choice. Get them back to after that moment.",""
0x002AAE8D,"UC04","Eyewitness","404","43776","P3: Player made an election in the ""Anything wrong with this morph"" option. Get the player back in the conversation after that point.",""
0x002AAE8D,"UC04","Eyewitness","405","43776","MAJOR: FAST TRAVEL: Player started the scene with the Cabinet. Lock 'em in.",""
0x002AAE8D,"UC04","Eyewitness","406","43776","P3: Player made an election in the final player choice. Get them back to the decision.",""
0x002AAE8D,"UC04","Eyewitness","407","43776","P3: Player finished the CF conflict section. Set the appropriate global so we don't have to deal with that again.",""
0x002AAE8D,"UC04","Eyewitness","408","43776","P4.5: Get Yasin turning around in the Main Cabinet scene",""
0x002AAE8D,"UC04","Eyewitness","410","43776","Hadrian/Ministers intro scene done. Direct the player to speak to the President.",""
0x002AAE8D,"UC04","Eyewitness","415","43776","(P2) MAIN MINISTER: Player chose one of the mot convincing options in the Main Minister's scene. Give them two Convince Points",""
0x002AAE8D,"UC04","Eyewitness","416","43776","(P2) MAIN MINISTER: Player chose on of the lesser convincing points in the first player choice.",""
0x002AAE8D,"UC04","Eyewitness","420","43776","(P2) MAIN MINISTER: Player chose one of the most compelling options from the second player choice.",""
0x002AAE8D,"UC04","Eyewitness","421","43776","(P2) MAIN MINISTER: Player chose one of the lesser compelling options from the second player choice.",""
0x002AAE8D,"UC04","Eyewitness","422","43776","(P2) MAIN MINISTER: Player chose the ""no, don't open the Archives"" option. Auto-fail convincing Yasin. Also set from stage 423.",""
0x002AAE8D,"UC04","Eyewitness","423","43776","(P2.5) MAIN MINISTER: Player chose the ""no, don't open the Archives"" option. Auto-fail convincing Yasin and unlocks stabbed in the back dialogue for Hadrian",""
0x002AAE8D,"UC04","Eyewitness","424","43776","P3: Player chose the Starborn line for the Main Minister scene. Insta-win.",""
0x002AAE8D,"UC04","Eyewitness","425","43776","MAIN MINISTER: Main Minister scene has completed (used to manage hellos for NPCs)","The Cabinet was about to make their ruling on the Archives when there was some sort of explosion outside. I should listen in to hear what's going on."
0x002AAE8D,"UC04","Eyewitness","430","43776","(P2) MAIN MINISTER: Player convinced the Chief Diplomat.",""
0x002AAE8D,"UC04","Eyewitness","431","43776","(P2) MAIN MINISTER: Player failed to convince the Chief Diplomat.",""
0x002AAE8D,"UC04","Eyewitness","450","43776","DON'T USE: Main Minister scene complete. Trigger the explosion in the distance and the next scene.",""
0x002AAE8D,"UC04","Eyewitness","451","43776","MAIN MINISTER: President Abello is now on her feet",""
0x002AAE8D,"UC04","Eyewitness","452","43776","P3: Lockdown line played. Close the shutters.",""
0x002AAE8D,"UC04","Eyewitness","453","43776","P4.5: Post-Explosion: Abello gave Sarkin his orders. Get him into the furniture to listen to his ear piece",""
0x002AAE8D,"UC04","Eyewitness","455","43776","MAIN MINISTER: Have Logan approach the Pres",""
0x002AAE8D,"UC04","Eyewitness","456","43776","P4.5: Toggle on the emergency alarms inside the Minister's Hall",""
0x002AAE8D,"UC04","Eyewitness","500","43776","Scene completed. Direct the player into the elevator.",""
0x002AAE8D,"UC04","Eyewitness","505","43776","Hadrian has unloaded and been teleported from MAST to the NAT station (set from her alias script).",""
0x002AAE8D,"UC04","Eyewitness","510","43776","Player hit the trigger around the NAT station scene. Start it up.",""
0x002AAE8D,"UC04","Eyewitness","550","43776","MAJOR: President Abello's scene is done. Open up the next one. Handle's the attack state change as well!",""
0x002AAE8D,"UC04","Eyewitness","551","43776","P4.5: Player hit the trigger outside the Minister Hall elevator after 425. Get the Back Up guards hustling in.",""
0x002AAE8D,"UC04","Eyewitness","555","43776","PRES PRE-FIGHT: Player hit choice. Get them back there if they bail.",""
0x002AAE8D,"UC04","Eyewitness","556","43776","P-Late: Turned off the adoring fan earlier. Turn him on again now. Set from stage 555",""
0x002AAE8D,"UC04","Eyewitness","560","43776","Player demanded extra pay from the President.",""
0x002AAE8D,"UC04","Eyewitness","570","43776","P3.5: Guard scene triggered","A pair of UC Security officers appear to be under attack by... a group of UC citizens. We need to figure out what's going on here."
0x002AAE8D,"UC04","Eyewitness","575","43776","P3.5: Guard scene complete. Direct the player to collect their EM weapon ","I need to find an EM weapon so I can knock out these hostiles."
0x002AAE8D,"UC04","Eyewitness","577","43776","P3.5: Player approached the guards. Play their acknowledgement scene.",""
0x002AAE8D,"UC04","Eyewitness","580","43776","P3.5: Player collected the EM weapon. Equip it and direct them to stun the  Thralls.","EM weapon collected! Time to put this hostile citizenry to sleep!"
0x002AAE8D,"UC04","Eyewitness","581","43776","P4.5: Player equipped an EM weapon. Update the objectives",""
0x002AAE8D,"UC04","Eyewitness","582","43776","P4.5: Player shot an NPC with a non-EM weapon. Have Hadrian warn the player.",""
0x002AAE8D,"UC04","Eyewitness","583","43776","P3.5: Hadrian shouted out after the first thrall was stunned. Turn off subsequent shots.",""
0x002AAE8D,"UC04","Eyewitness","585","43776","P3.5: Player aggro'd the Thralls",""
0x002AAE8D,"UC04","Eyewitness","586","43776","P3.5: Either of the guards got hit. Have them open fire on the Thralls.",""
0x002AAE8D,"UC04","Eyewitness","587","43776","P3.5: Thrall M02 downed. Check to see if the rest are.",""
0x002AAE8D,"UC04","Eyewitness","588","43776","P3.5: Thrall M01 downed with an EM weapon. Check to see if Thrall two is downed and proceed.",""
0x002AAE8D,"UC04","Eyewitness","589","43776","P3.5: Thrall F01 downed with an EM weapon. Check to see if Thrall two is downed and proceed.",""
0x002AAE8D,"UC04","Eyewitness","590","43776","P3.5: Thralls have both been downed.","The hostiles have been dealt with. I should talk to the guards to figure out what happened here."
0x002AAE8D,"UC04","Eyewitness","591","43776","P3.5: Thrall M01 killed. If done before the wrap-up scene, changes the dialogue. After, causes Hadrian to shout.",""
0x002AAE8D,"UC04","Eyewitness","592","43776","P3.5: Thrall F01 killed. If done before the wrap-up scene, changes the dialogue. After, causes Hadrian to shout.",""
0x002AAE8D,"UC04","Eyewitness","593","43776","P3.5: Thrall M02 killed. If done before the wrap-up scene, changes the dialogue. After, causes Hadrian to shout.",""
0x002AAE8D,"UC04","Eyewitness","594","43776","P4.5: Player (and only the player) killed Nat Guard 01. Used to change up the scene with NAT Guard 02.",""
0x002AAE8D,"UC04","Eyewitness","595","43776","P3.5: Post-Thrall scene completed. Get the remaining guard over to the NAT.","Those people were mind-controlled by a Terrormorph... which means we're going to need to be extra careful down at the spaceport. We need to get down there on the double."
0x002AAE8D,"UC04","Eyewitness","596","43776","P3.5: NAT's unlocked. Direct the player down there.",""
0x002AAE8D,"UC04","Eyewitness","597","43776","P3.5: Player hit the first choice in NAT post-fight. Get them back there if they drop.",""
0x002AAE8D,"UC04","Eyewitness","598","43776","P3.5: Player hit the secondchoice in NAT post-fight. Get them back there if they drop.",""
0x002AAE8D,"UC04","Eyewitness","599","43776","DEBUG: Turn off the Thralls and proceed the sequence",""
0x002AAE8D,"UC04","Eyewitness","600","43776","President Abello's NAT scene complete. Direct the player down to the spaceport. NOTE: Hadrian's name also updates at this point!","The President wants Hadrian and I down at the spaceport on the double! We need to take the elevator down to the NAT station now!"
0x002AAE8D,"UC04","Eyewitness","601","43776","PRE-FIGHT: Player got out into the MAST NAT station. Update their objective target",""
0x002AAE8D,"UC04","Eyewitness","602","43776","P4.5: Thrall F02 was downed. Check to make sure the other's are down as well.",""
0x002AAE8D,"UC04","Eyewitness","603","43776","P4.5: Thrall F02 was killed. Check the state of the others.",""
0x002AAE8D,"UC04","Eyewitness","605","43776","PRE-FIGHT: Nat Station: Player hit scene trigger. Trigger broadcast.",""
0x002AAE8D,"UC04","Eyewitness","610","43776","Player arrived at the spaceport NAT station. Kick things off down here.",""
0x002AAE8D,"UC04","Eyewitness","615","43776","PRE-FIGHT: Trigger second emergency broadcast",""
0x002AAE8D,"UC04","Eyewitness","620","43776","Hadrian's shout scene played out. Get her moving.",""
0x002AAE8D,"UC04","Eyewitness","625","43776","PRE-FIGHT: Trigger Marine Medic' line",""
0x002AAE8D,"UC04","Eyewitness","627","43776","PRE-FIGHT: Marine finished her scene. Get her out of her fixed furniture.",""
0x002AAE8D,"UC04","Eyewitness","650","43776","Player got to the spaceport and the Morph is still alive. Have Saleh give the order to have the player help","One of the Terrormorphs is attacking UC Security! We need to help!"
0x002AAE8D,"UC04","Eyewitness","651","43776","P4.5: Get the Viewport morph out of its furniture. Triggered from stage 650, being hit, or the player getting too close",""
0x002AAE8D,"UC04","Eyewitness","655","43776","P4.5: Adding a new stage to get the Morph/dead security officer out of their furniture. Set from 650.",""
0x002AAE8D,"UC04","Eyewitness","689","43776","VIEWPORT FIGHT: Player damaged the Terrormorph at least once (set from the OnHit event on the Viewport TM alias). Changes Yumi's opening line.",""
0x002AAE8D,"UC04","Eyewitness","690","43776","VIEWPORT FIGHT: Viewport Terrormorph dead. Direct the player to talk to Saleh if they're close enough.","Another Terrormorph bites the dust! Now I just need to speak to the officer in charge at the spaceport."
0x002AAE8D,"UC04","Eyewitness","699","43776","P-late: Yumi's ""check-in"" scene started from a hello (and set this stage). Shut off his ""You them?"" line inside the scene to avoid repeats.",""
0x002AAE8D,"UC04","Eyewitness","700","43776","Spaceport scene started.",""
0x002AAE8D,"UC04","Eyewitness","701","43776","YUMI PRE-FIGHT: Dialogue: Player hit first choice. Get them back there going forward.",""
0x002AAE8D,"UC04","Eyewitness","702","43776","YUMI PRE-FIGHT: Dialogue: Player passed the first player choice. Get them back into the rest of the scene.",""
0x002AAE8D,"UC04","Eyewitness","703","43776","YUMI PRE-FIGHT: Dialogue: Player is offered the fireteam. Get them back into dialogue",""
0x002AAE8D,"UC04","Eyewitness","705","43776","YUMI PRE-FIGHT: Dialogue: Player asked about why Security turned on each other. This changes Hadrian's follow-up dialogue.",""
0x002AAE8D,"UC04","Eyewitness","710","43776","YUMI PRE-FIGHT: Player chose to request a fire team against the Terrormorph.",""
0x002AAE8D,"UC04","Eyewitness","715","43776","YUMI PRE-FIGHT: Matisse suggested raiding the drug cache in UC security",""
0x002AAE8D,"UC04","Eyewitness","716","43776","YUMI PRE-FIGHT: Sarah suggested raiding the weapon cache in UC security",""
0x002AAE8D,"UC04","Eyewitness","717","43776","YUMI PRE-FIGHT: Player accessed the confiscated goods locker",""
0x002AAE8D,"UC04","Eyewitness","720","43776","DEBUG: Throw message telling player there's more to come",""
0x002AAE8D,"UC04","Eyewitness","730","43776","P3: The player killed any of the guards. Set from scripts on the Marine units and the security forces",""
0x002AAE8D,"UC04","Eyewitness","800","43776","YUMI PRE-FIGHT: Starport scene complete. Updated objectives and direct the player onto the tarmac.","The officer in charge stated that his men have the remaining Terrormorphs trapped on the tarmac - and Hadrian and I are to go find them. He can spare one Marine fireteam if we decide we want them."
0x002AAE8D,"UC04","Eyewitness","805","43776","MARINES: Player checked in with the Marines. Get the player back to the orders scene in the future.",""
0x002AAE8D,"UC04","Eyewitness","806","43776","P4.5: Player killed the Morphs early, while Yumi's scene was still playing. This stage is set in his line and used to turn on a couple of extra lines in Yumi's two wrap-up scenes",""
0x002AAE8D,"UC04","Eyewitness","810","43776","P3: Player agreed to have the Marines follow them. Used to change up future dialogue in the Marine scene.",""
0x002AAE8D,"UC04","Eyewitness","815","43776","P4.5: Player has approached or damaged either tarmac morph. Get both out of their unconscious state if they aren't already",""
0x002AAE8D,"UC04","Eyewitness","820","43776","P3: Mind control event happened in the presence of the player and Hadrian. Play her scene and unregister for future events.",""
0x002AAE8D,"UC04","Eyewitness","825","43776","P3: Mind control event hit the player in the presence of and Hadrian. Play her scene and unregister for future events.",""
0x002AAE8D,"UC04","Eyewitness","830","43776","P3.5: First Spaceport morph dead",""
0x002AAE8D,"UC04","Eyewitness","835","43776","P3.5: Second Spaceport morph dead",""
0x002AAE8D,"UC04","Eyewitness","845","43776","MARINES: Captain is dead",""
0x002AAE8D,"UC04","Eyewitness","847","43776","MARINES: Marine is dead",""
0x002AAE8D,"UC04","Eyewitness","849","43776","MARINES: Both Marines are dead",""
0x002AAE8D,"UC04","Eyewitness","850","43776","Final terrormorph dead. Direct the player back to Saleh.","The last Terrormorph bites the dust! Time to let the officer in charge know things are taken care of!"
0x002AAE8D,"UC04","Eyewitness","851","43776","P4.5: Player started wrap up scene with Yumi. Have him holster his weapon. Set from the start of either of his wrap-up scenes.",""
0x002AAE8D,"UC04","Eyewitness","860","43776","POST-FIGHT: Player headed back towards the NAT after killing the final Terrormorph",""
0x002AAE8D,"UC04","Eyewitness","900","43776","Spaceport wrap-up scene complete. Direct the player back to the President.","Sergeant Yumi was grateful for our help. Now, we just need to let the Cabinet know what happened here."
0x002AAE8D,"UC04","Eyewitness","910","43776","MAJOR: Player arrived back up in the Cabinet Chambers. Set from a Default Player Set Stage Trigger surrounding the load-out marker in front of the President in the Minister Chambers","We've arrived back at in the Cabinet Chambers. Time to check in with President Abello about what happened."
0x002AAE8D,"UC04","Eyewitness","911","43776","PRES WRAP: Attact: Get Logan and Sarkin walking out",""
0x002AAE8D,"UC04","Eyewitness","912","43776","PRES WRAP: Player asked for ""real estate, luxury good, etc."" from the President. Changes one of her later lines in the scene.",""
0x002AAE8D,"UC04","Eyewitness","913","43776","P3: PRES WRAP: Player hit first dialogue choice. Get 'em back here if they drop out.",""
0x002AAE8D,"UC04","Eyewitness","914","43776","P3: PRES WRAP: Player hit 2nd dialogue choice. Get 'em back here if they drop out.",""
0x002AAE8D,"UC04","Eyewitness","915","43776","PRES WRAP: Get player back to the President's decision moment",""
0x002AAE8D,"UC04","Eyewitness","920","43776","PRES WRAP: Player asked about Hadrian's family history. Used to unlock a follow up question.",""
0x002AD3D5,"RAD05","Due in Full","0","43776","DEBUG START",""
0x002AD3D5,"RAD05","Due in Full","1","43778","ON START",""
0x002AD3D5,"RAD05","Due in Full","100","43776","Quest accepted","I've been given a job from GalBank to collect some delinquent debt. Landry Hollifeld would prefer I handle it non-violently, if possible."
0x002AD3D5,"RAD05","Due in Full","145","43776","Hunting Pirates",""
0x002AD3D5,"RAD05","Due in Full","150","43776","Reached Orbit",""
0x002AD3D5,"RAD05","Due in Full","200","43776","Loan dealt with","GalBank's debt has been collected. Now I just need to return to Landry Hollifeld in New Atlantis to get paid."
0x002AD3D5,"RAD05","Due in Full","205","43776","Target attacks",""
0x002AD3D5,"RAD05","Due in Full","210","43776","Target killed",""
0x002AD3D5,"RAD05","Due in Full","220","43776","Speech Challenge success",""
0x002AD3D5,"RAD05","Due in Full","230","43776","Speech Challenge Failure",""
0x002AD3D5,"RAD05","Due in Full","240","43776","Businesswoman no longer bound",""
0x002AD3D5,"RAD05","Due in Full","250","43776","Received extra credits from Business",""
0x002AD3D5,"RAD05","Due in Full","260","43776","PC paid Mercenary's Debt",""
0x002AD3D5,"RAD05","Due in Full","300","43776","(QC) Quest turned in","I've dealt with one of GalBank's deadbeats and got rewarded for my efforts. But there are always more fish in this particular sea."
0x002AD3D5,"RAD05","Due in Full","8900","43776","Landry Killed - Fail Quest Forever",""
0x002B0B8E,"SE_Player_Raid01","Spacer Raid","40","43776","Start the hail",""
0x002B0B8E,"SE_Player_Raid01","Spacer Raid","50","29696","Player responded to hail",""
0x002B0B8E,"SE_Player_Raid01","Spacer Raid","75","43776","Player accepted hail",""
0x002B0B8E,"SE_Player_Raid01","Spacer Raid","100","29696","Player refused - attack",""
0x002B1808,"UC02","Grunt Work","1","43776","DEBUG: Jump the player to Cheif Herath",""
0x002B1808,"UC02","Grunt Work","2","43776","DEBUG: Jump the player to Tau Ceti II",""
0x002B1808,"UC02","Grunt Work","3","43776","DEBUG: Jump player to conversation with Hadrian",""
0x002B1808,"UC02","Grunt Work","4","43776","DEBUG: Jump to scanner sync",""
0x002B1808,"UC02","Grunt Work","5","43776","DEBUG: Lure testing",""
0x002B1808,"UC02","Grunt Work","6","43776","DEBUG: Terrormorph's dead. Go collect it's remains.",""
0x002B1808,"UC02","Grunt Work","7","43776","DEBUG: Hadrian finished at the scope and is ready to ask the player for help.",""
0x002B1808,"UC02","Grunt Work","19","43776","DEBUG: Stage to always set.",""
0x002B1808,"UC02","Grunt Work","50","43776","Player has encountered Hadrian and seen her Red Eyes",""
0x002B1808,"UC02","Grunt Work","100","43778","Quest started. Direct the player to Crew Chief Herath.","Commander Tuala directed me to speak to Crew Chief Herath at the New Atlantis spaceport in order to collect the materials I'll be delivering to Tau Ceti II."
0x002B1808,"UC02","Grunt Work","105","43776","Player approached Herath and ship tech. Start scene (set from multi-actor trigger)",""
0x002B1808,"UC02","Grunt Work","110","43776","Herath and ship tech scene complete.",""
0x002B1808,"UC02","Grunt Work","120","43776","Player started scene with Chief Herath. End the previous scene",""
0x002B1808,"UC02","Grunt Work","129","43776","DEBUG - Throw the message informing the player they're getting nothing for the moment..",""
0x002B1808,"UC02","Grunt Work","150","43776","Player hit Herath's question loop. Unlock new intro line for that scene.",""
0x002B1808,"UC02","Grunt Work","200","43776","Player finished scene with Herath. Direct them to Tau Ceti II.","I've spoken to Crew Chief Herath and have acquired Tau Ceti II's repair materials. I should head there to drop them off as soon as possible."
0x002B1808,"UC02","Grunt Work","210","43776","P3.75: Player arrived on Tau Ceti. Get the weather override going.",""
0x002B1808,"UC02","Grunt Work","250","43776","Player got close enough to trigger the explosion.","I just heard a very inhuman scream from the factory nearby. I should see what happened."
0x002B1808,"UC02","Grunt Work","300","43776","Player approached Hadrian's building. Play her attract scene.","There's someone alive in one of the factory buildings! She says I should meet her on the second floor of the main building."
0x002B1808,"UC02","Grunt Work","301","43776","Player approached from the rear. Have Hadrian's alt-scene play.","Someone in one of the factory buildings just contacted me on my radio. They told me to meet them in the building with the large ""Tau"" sign on it."
0x002B1808,"UC02","Grunt Work","302","43776","Hadrian's attract scene has finished. Get her back inside the building (used to change the condition on her package)",""
0x002B1808,"UC02","Grunt Work","310","43776","Player approach Hadrian's inner trigger.",""
0x002B1808,"UC02","Grunt Work","400","43776","Player started Hadrian's main scene (Set from the start up of the scene)",""
0x002B1808,"UC02","Grunt Work","401","43776","Player said their a shocktrooper in Hadrian's intro scene.",""
0x002B1808,"UC02","Grunt Work","402","43776","Player said they're a capable soldier in Hadrian's intro scene",""
0x002B1808,"UC02","Grunt Work","403","43776","Player hit first loop for Hadrian's intro scene.",""
0x002B1808,"UC02","Grunt Work","404","43776","Player asked about Hadrian's wound. This is used to change up the player dialogue text in Hadrian's intro scene first loop.",""
0x002B1808,"UC02","Grunt Work","405","43776","Player asked Hadrian what a Terrormorph is. This unlocks a new dialogue option to ask Hadrian ",""
0x002B1808,"UC02","Grunt Work","406","43776","Player asked about ""grim history"" (which obliquely references Londinion). This is used to change up a line later in Wrap-Up scene to reference the player asked about this earlier.",""
0x002B1808,"UC02","Grunt Work","407","43776","Player heard that Hadrian was head of the UC Xenowarfare unit",""
0x002B1808,"UC02","Grunt Work","410","43776","Player reached Hadrian's question scene. Have that become the scene they return to.",""
0x002B1808,"UC02","Grunt Work","412","43776","P3.5: Player informed Hadrian they killed the Terrormorph early. Close off that scene and turn on the custom line for her in the next one.",""
0x002B1808,"UC02","Grunt Work","415","43776","Player asked about the fuel tanks in Hadrian's question scene. She'll tell them to grant her remote access to the terminal.",""
0x002B1808,"UC02","Grunt Work","420","43776","Player asked about the security system in Hadrian's question scene.",""
0x002B1808,"UC02","Grunt Work","422","43776","Player hit either stage 415 or 420, so knows Hadrian wants access to the security hub. Unlocks the ""grant remote access"" entry in that terminal",""
0x002B1808,"UC02","Grunt Work","425","43776","Player hit the Sarah/Hadrian back n' forth in the questions scene. This is used to shut it off.",""
0x002B1808,"UC02","Grunt Work","430","43776","Player selected the ""I'm not here for this"" option in Hadrian's question scene. Unlock a new option allowing them to walk away.",""
0x002B1808,"UC02","Grunt Work","440","43776","Hadrian learned the player's Vanguard",""
0x002B1808,"UC02","Grunt Work","500","43776","Scene with Hadrian wrapped. Direct the player out into the facility.","I met Hadrian, a former UC researcher brought here by the rumor of an anomalous Terrormorph. She asked me to head to the nearby security outpost and reset her connection to it so she can try and get the facility's defenses back online."
0x002B1808,"UC02","Grunt Work","510","43776","Player got an apology from Hadrian about the pumps. This is used to turn off other variants of that line.",""
0x002B1808,"UC02","Grunt Work","550","43776","Player spotted the Terrormorph. Used to unlock dialogue for Lt. Tuala back on New Atlantis and display the ""Kill Terrormorph"" obj if they've spoke to Hadrian",""
0x002B1808,"UC02","Grunt Work","599","43776","Stage to set once we want the player to kill the Terrormorph. Displayed the objective if the player:1. Sees the Terrormorph2. Reaches primes the pumps",""
0x002B1808,"UC02","Grunt Work","600","43776","Player granted Hadrian remote access to the security terminal",""
0x002B1808,"UC02","Grunt Work","601","43776","Hadrian reached the ""re-arm the turrets"" section of her radio scene. Set up that objective","I tuned the livestock tracking system to 183.5, but it got the attention of the Terrormorph, which is now on the move. Hadrian suggested I try not to fight it, and instead power up the facility's turrets by throwing the breakers on each building."
0x002B1808,"UC02","Grunt Work","603","43776","DEBUG: Player activated the Tracking Terminal. Throw a message box for them and progress the quest.",""
0x002B1808,"UC02","Grunt Work","605","43776","Hadrian directs the player to throw the primer.","I've granted Hadrian remote access to the security hub. She discovered a system I can use to track the Terrormorph around the facility. First, though, I need to tune the system to the right frequency - 183.5."
0x002B1808,"UC02","Grunt Work","606","43776","P4+: The critter murder sequence has begun. Plunk the Terrormorph in the ""friend"" faction for the remainder of the sequence",""
0x002B1808,"UC02","Grunt Work","607","43776","Player threw primer switch.",""
0x002B1808,"UC02","Grunt Work","608","43776","Get the Terrormorph moving towards its kill target",""
0x002B1808,"UC02","Grunt Work","609","43776","P4+: The morph's anim sequence has completed. Unlock his patrol ability",""
0x002B1808,"UC02","Grunt Work","610","43776","Hadrian armed the livestock tracking system for the player.",""
0x002B1808,"UC02","Grunt Work","611","43776","P4+: Kill the Reveal Critter",""
0x002B1808,"UC02","Grunt Work","612","43776","P4.5+: Unlocking the security room doors",""
0x002B1808,"UC02","Grunt Work","615","43776","Player primed the fuel tanks in the security hub. They can now use the lures (enable their activation as well.)",""
0x002B1808,"UC02","Grunt Work","620","43776","Player tuned the livestock tracker to 185.3",""
0x002B1808,"UC02","Grunt Work","630","43776","Used to unlock the Terrormorph from its ""hold"" package and display the ""Kill the terrormorph"" obj. Kicks off if it goes into combat (triggered on the alias) or the player activates their first lure",""
0x002B1808,"UC02","Grunt Work","650","43776","All defenses back online. Complete that objective.","All the turrets are back online, which should make killing the Terrormorph that much easier... I hope."
0x002B1808,"UC02","Grunt Work","655","43776","Player destroyed or activated the objective fuel tank",""
0x002B1808,"UC02","Grunt Work","660","43776","Player detonated at least one of the fuel tanks. Used to modify Hadrian's dialogue ",""
0x002B1808,"UC02","Grunt Work","700","43776","Terrormorph is dead. Play Hadrian's scene","I killed the Terrormorph! I should collect that sample Hadrian was asking for."
0x002B1808,"UC02","Grunt Work","701","43776","Terrormorph was killed within Hadrian's line of sight and she said her shout line (used to condition the first line of ""Return to Hadrian"" scene)",""
0x002B1808,"UC02","Grunt Work","702","43776","P4+: Hadrian hit the Terrormorph at some point. Used to change up her dialogue. Set from the Morph's alias.",""
0x002B1808,"UC02","Grunt Work","703","43776","Player hit the ""hand over the section of Hadrian's scene ",""
0x002B1808,"UC02","Grunt Work","705","43776","Player collected the tissue sample. If they've previously spoken to Hadrian, direct them back there now.","I collected the tissue sample for Hadrian. Now I just need to return it to her back at the main building."
0x002B1808,"UC02","Grunt Work","710","43776","Hadrian finished her ""You killed the Morph"" scene. Get her trekking to its corpse.",""
0x002B1808,"UC02","Grunt Work","719","43776","Hadrian was unable to reach the Terrormorph. Go into failsafe mode.",""
0x002B1808,"UC02","Grunt Work","720","43776","Hadrian arrived at the Terrormorph. Her scene can now play",""
0x002B1808,"UC02","Grunt Work","722","43776","Move the scan furniture to Hadrian and have her get in it.",""
0x002B1808,"UC02","Grunt Work","725","43776","Hadrian started collecting her sample. Turns off her hellos.",""
0x002B1808,"UC02","Grunt Work","740","43776","Player handed over Terrormorph sample to Hadrian.","I gave Hadrian the tissue sample. She's asked me to accompany her so we can start getting some answers on this thing."
0x002B1808,"UC02","Grunt Work","750","43776","Hadrian finished with her sample. Direct the player to speak with her.","Hadrian's finished analyzing the sample, and seems... concerned. I should find out what she uncovered."
0x002B1808,"UC02","Grunt Work","751","43776","P3: Player hit the 1st loop in Hadrian's wrap up scene. Get 'em back there.",""
0x002B1808,"UC02","Grunt Work","752","43776","P3: Hadrian told the player about Londinion. Unlocks dialogue options in UC03.",""
0x002B1808,"UC02","Grunt Work","753","43776","Player hit the middle of Hadrian's wrap-up scene. Get them back to that point if they drop out.",""
0x002B1808,"UC02","Grunt Work","755","43776","Player nixed Hadrian's request to come with her.",""
0x002B1808,"UC02","Grunt Work","760","43776","Player asked Hadrian for money. Used to change up a line in her final scene.",""
0x002B1808,"UC02","Grunt Work","770","43776","Have Hadrian give the player her genetag in her final scene.",""
0x002B1808,"UC02","Grunt Work","800","43776","Hadrian directed the player back to New Atlantis to go check in with Lt. Tuala.","Hadrian's asked that I get permission from my commander to take this tissue sample to Percival Walker on Mars. I need to return to Commander Tuala in New Atlantis and see what he says."
0x002B1808,"UC02","Grunt Work","801","43776","P3: Player arrived on New Atlantis. Turn off Hadrian back on Tau Ceti",""
0x002B1808,"UC02","Grunt Work","805","43776","PASS 2.5: Player hit Tuala's first loop in the permission scene. Get them back there.",""
0x002B1808,"UC02","Grunt Work","806","43776","P3: Player dropped out of scene after reaching the player choice about Hadrian. Get them back to that point.",""
