FormID, EditorID, Data
0x000D48C9,"sTopicSubtypeTextCombatSteal","Steal"
0x000D48CD,"sTopicSubtypeTextCombatAssault","Assault"
0x000D48D0,"sTopicSubtypeTextMiscellaneousDestroyObject","DestroyObject"
0x000D48D3,"sHolidayEmperorsBirthday","Emperor's Birthday"
0x000D48D8,"sDropQuestItemWarning","Quest Items cannot be removed from your Inventory."
0x000D48DA,"sTopicSubtypeTextMiscellaneousIdle","Idle"
0x000D48DB,"sMagicTypeStaffEnchantment","Staff Enchantment"
0x000D48DC,"sNoEatQuestItem","You can not eat quest items."
0x000D48DE,"sAttack","Attack"
0x000D48E0,"sMagicEffectItemCreateLock","Create"
0x000D48E1,"sHolidayOldLifeFestival","Old Life Festival"
0x000D48E3,"sTopicSubtypeTextCombatAvoidThreat","AvoidThreat"
0x000D48E5,"sMagicTypeScroll","Scroll"
0x000D48EE,"sTopicSubtypeTextPlayerDialogueForceGreet","ForceGreet"
0x000D48EF,"sNoSleepTrespass","You cannot sleep while trespassing."
0x000D48F1,"sPronounPosObjMale","his"
0x000D48F2,"sDefaultOrdSuffix","th"
0x000D48F3,"sTopicSubtypeTextServiceRecharge","Recharge"
0x000D48FC,"sOutOfLockpicks","You are out of digipicks"
0x000D48FD,"sHolidayMidYearCelebration","Mid Year Celebration"
0x000D4900,"sActivateNPCCalmed","is calmed and cannot respond."
0x000D4901,"sMagicEffectItemOn","on"
0x000D4902,"sTimeSpanAfternoon","afternoon"
0x000D4906,"sTopicSubtypeTextCombatAllyKilled","AllyKilled"
0x000D4907,"sNoSleepInCell","You cannot sleep in this location."
0x000D490D,"sHolidaySecondPlanting","Second Planting"
0x000D490F,"sDefaultPlayerName","New Player"
0x000D4910,"sTake","Take"
0x000D4912,"sGenderMale","male"
0x000D4913,"sTopicSubtypeTextMiscellaneousPlayerCastSelfSpell","PlayerCastSelfSpell"
0x000D4917,"sSuccessfulSneakAttackMain","Sneak attack for "
0x000D491C,"sDayThursday","Thursday"
0x000D491D,"sTeammateOverencumbered","can't carry any more."
0x000D491E,"sCreatedPotionNamePrefix","Potion of "
0x000D491F,"sItemTooHeavy","The item is too heavy to carry."
0x000D4921,"sHolidayJestersDay","Jester's Day"
0x000D4922,"sTopicSubtypeTextMiscellaneousNoticeCorpse","NoticeCorpse"
0x000D4923,"sMagicTypeVoicePower","Voice Power"
0x000D4924,"sNoPickPocketAgain"," has already caught you."
0x000D4926,"sMagicEffectItemAbsorb","Absorb"
0x000D4927,"sMonthFebruary","February"
0x000D492F,"sCrimeTypePickpocket","Pickpocket"
0x000D49A0,"sMagicSchoolIllusion","Illusion"
0x000D49A1,"sTopicSubtypeTextServiceTraining","Training"
0x000D49A4,"sNoWaitInAir","You cannot wait in the air."
0x000D49A6,"sDayFriday","Friday"
0x000D49AB,"sExit","Exit"
0x000D49AC,"sTimeSpanMorning","morning"
0x000D49C4,"sCancel","Cancel"
0x000D49C5,"sMagicSchoolRestoration","Restoration"
0x000D49CD,"sTopicSubtypeTextCombatVoicePowerStartLong","VoicePowerStartLong"
0x000D49D0,"sVATSMessageZeroChance","You have zero chance to hit."
0x000D49D1,"sYes","Yes"
0x000D49D3,"sLockLevelNameAverage","Advanced"
0x000D49EC,"sPoisonBowConfirmMessage","Do you want to poison your next shot with the "
0x000D49ED,"sSoulLevelNameCommon","Common"
0x000D49EE,"sHolidayWitchesFestival","Witches' Festival"
0x000D49EF,"sNoWaitTakingHealthDamage","You cannot wait while taking health damage."
0x000D49F4,"sMagicTypeDisease","Disease"
0x000D49F7,"sMonthAugust","August"
0x000D49F8,"sTopicSubtypeTextMiscellaneousPursueIdleTopic","PursueIdleTopic"
0x000D4A44,"sTalk","Talk"
0x000D4A45,"sSeasonWinter","Winter"
0x000D4A46,"sTopicSubtypeTextCombatAcceptYield","AcceptYield"
0x000D4A85,"sSit","Sit"
0x000D4AB4,"sTopicSubtypeTextDetectionAlertToCombat","AlertToCombat"
0x000D4AE2,"sCantEquipBrokenItem","Broken items cannot be equipped until they have been repaired."
0x000D4B22,"sRandomDoorTeleportFailureMessage","This door leads nowhere."
0x000D4B31,"sNoFastTravelOverencumbered","You're carrying too much and can't fast travel!"
0x000D4B32,"sTimeSpanEvening","evening"
0x000D4B34,"sTimeSpanSunset","sunset"
0x000D4B38,"sCrimeTypeAttack","Attack"
0x000D4B4A,"sHairColor10","sHairColor10"
0x000D4B4C,"sHolidayNewLifeFestival","New Life Festival"
0x000D4B4D,"sTopicSubtypeTextCombatTaunt","Taunt"
0x000D4B71,"sHairColor11","sHairColor11"
0x000D4B74,"sTopicSubtypeTextDetectionCombatToNormal","CombatToNormal"
0x000D4B75,"sTopicSubtypeTextPlayerDialogueCustom","..."
0x000D4B76,"sHairColor12","sHairColor12"
0x000D4B79,"sMagicSchoolDestruction","Destruction"
0x000D4B7A,"sHairColor13","sHairColor13"
0x000D4B7B,"sPronounPosMale","his"
0x000D4B7C,"sMonthOctober","October"
0x000D4B7D,"sHairColor14","sHairColor14"
0x000D4B7E,"sBleedingOutMessage","You can't continue fighting."
0x000D4B7F,"sMonthSeptember","September"
0x000D4B80,"sHairColor15","sHairColor15"
0x000D4B84,"sHolidayHarvestsEnd","Harvest's End"
0x000D4B85,"sMiscPlayerDeadMenuOption","Main Menu"
0x000D4B8D,"sTopicSubtypeTextMiscellaneousCombatGrunt","CombatGrunt"
0x000D4B8F,"sSearch","Search"
0x000D4B92,"sMonthJanuary","January"
0x000D4B93,"sSpellAdded","New Spell Learned."
0x000D4B95,"sMagicProjectileTypeBall","Ball"
0x000D4B9B,"sOpen","Open"
0x000D4B9C,"sMagicEnhanceWeaponNoWeapon","You must have a weapon drawn."
0x000D4BA0,"sWitnessKilled","Last witness killed."
0x000D4BA1,"sTopicSubtypeTextMiscellaneousSwingMeleeWeapon","SwingMeleeWeapon"
0x000D4BA2,"sTopicSubtypeTextCombatStealFromNC","StealFromNC"
0x000D4BA3,"sMagicEnhanceWeaponWeaponEnchanted","Your current weapon is already enchanted."
0x000D4BA4,"sNormalWeaponsResisted","Your attack has no effect."
0x000D4BA5,"sMagicEffectItemFeet","ft"
0x000D4BA7,"sTopicSubtypeTextCombatVoicePowerStartShort","VoicePowerStartShort"
0x000D4BAB,"sTopicSubtypeTextCombatPickpocketNC","PickpocketNC"
0x000D4BAF,"sSaveGameContentIsMissing","This save relies on content that is no longer present. Some objects may no longer be available. Continue Loading?"
0x000D4BB3,"sMagicProjectileTypeBolt","Bolt"
0x000D4BB4,"sMagicTypeSpell","Spell"
0x000D4BBA,"sTopicSubtypeTextCombatDeath","Death"
0x000D4BBC,"sMagicProjectileTypeFog","Fog"
0x000D4BBD,"sHolidaySunsRest","Sun's Rest"
0x000D4BBF,"sCantUnequipGeneric","You cannot unequip this item."
0x000D4BC0,"sMiscQuestName","Activities"
0x000D4BC2,"sMagicTypeAbility","Ability"
0x000D4BC5,"sPronounPosObjFemale","her"
0x000D4BC6,"sPronounIntFemale","herself"
0x000D4BC9,"sBack","Back"
0x000D4BCB,"sTopicSubtypeTextDetectionLostIdle","LostIdle"
0x000D4BD0,"sNoSleepInOwnedBed","You cannot sleep in an owned bed."
0x000D4BD2,"sPoisonConfirmMessage","Do you want to poison the "
0x000D4BD3,"sMagicSchoolConjuration","Conjuration"
0x000D4BD6,"sNoFastTravelInAir","You cannot fast travel while jumping or falling."
0x000D4BD8,"sMagicCastInsufficientItemCharge","Your item has insufficient charge."
0x000D4BDF,"sTopicSubtypeTextCombatBash","Bash"
0x000D4BE3,"sPickpocketFail","You've been caught pickpocketing."
0x000D4BE4,"sGenderFemale","female"
0x000D4BE6,"sTimeAM","AM"
0x000D4BE9,"sSecondOrdSuffix","nd"
0x000D4BED,"sDayWednesday","Wednesday"
0x000D4BEF,"sPronounObjMale","him"
0x000D4BF4,"sTopicSubtypeTextCombatTrespassAgainstNC","TrespassAgainstNC"
0x000D4BF7,"sTopicSubtypeTextMiscellaneousObserveCombat","ObserveCombat"
0x000D4BFC,"sTopicSubtypeTextCombatTrespass","Trespass"
0x000D4C05,"sRepair","REPAIR"
0x000D4C06,"sAddItemtoSpellList","Added."
0x000D4C08,"sSeasonSpring","Spring"
0x000D4C09,"sTopicSubtypeTextServiceTravel","Travel"
0x000D4C0C,"sSuccessfulSneakAttackEnd","X damage!"
0x000D4C11,"sCanNotEquipWornEnchantment","You cannot equip this item right now."
0x000D4C12,"sThirdOrdSuffix","rd"
0x000D4C13,"sPlayerLeavingBorderRegion","You cannot go that way."
0x000D4C17,"sChemsAddicted","You have become addicted to %s."
0x000D4C18,"sNoWaitInCell","You cannot wait in this location."
0x000D4C1C,"sMagicCastMultiCast","You cannot cast this spell while casting another."
0x000D4C23,"sMagicEffectItemPointsSingular","pt"
0x000D4C3F,"sMagicCastPowerUsed","Powers can only be used once a day."
0x000D4C9C,"sUse","Use"
0x000D4CF6,"sNoFastTravelUndiscovered","You have not discovered this location yet."
0x000D4CFB,"sMagicDeliveryAimed","Aimed"
0x000D4CFC,"sMagicTypeLesserPower","Lesser Power"
0x000D4D03,"sTopicSubtypeTextMiscellaneousExitBowZoomBreath","ExitBowZoomBreath"
0x000D4D05,"sNoWaitHostileActorsNear","You cannot wait when enemies are nearby."
0x000D4D07,"sTopicSubtypeTextCombatBlock","Block"
0x000D4D09,"sNoSleepInAir","You cannot sleep in the air."
0x000D4D0C,"sMagicEffectResisted","%s is too powerful for %s."
0x000D4D0E,"sTopicSubtypeTextMiscellaneousEnterBowZoomBreath","EnterBowZoomBreath"
0x000D4D12,"sTopicSubtypeTextMiscellaneousGoodbye","Goodbye"
0x000D4D14,"sMagicEffectItemPointsPlural","pts"
0x000D4D15,"sMonthApril","April"
0x000D4D16,"sTopicSubtypeTextMiscellaneousTimeToGo","TimeToGo"
0x000D4D19,"sObjectInUse","This object is already in use by someone else."
0x000D4D1A,"sNo","No"
0x000D4D1C,"sDayTuesday","Tuesday"
0x000D4D1E,"sMagicDeliveryTouch","Contact"
0x000D4D21,"sNoSleepTakingHealthDamage","You cannot sleep while taking health damage."
0x000D4D23,"sSeasonSummer","Summer"
0x000D4D24,"sDayMonday","Monday"
0x000D4D26,"sOpenWithKey","Unlocked with %s."
0x000D4D27,"sTopicSubtypeTextMiscellaneousStandonFurniture","StandonFurniture"
0x000D4D2A,"sMagicTypeWortcraft","Wortcraft"
0x000D4D33,"sTopicSubtypeTextMiscellaneousPlayerCastProjectileSpell","PlayerCastProjectileSpell"
0x000D4D35,"sHolidayFirstPlanting","First Planting"
0x000D4D36,"sTopicSubtypeTextCombatVoicePowerEndLong","VoicePowerEndLong"
0x000D4D3A,"sHolidayNorthWindsPrayer","North Wind's Prayer"
0x000D4D72,"sCantEquipPowerArmor","Power armor training is required to equip this item."
0x000D4DBF,"sHolidaySouthWindsPrayer","South Wind's Prayer"
0x000D4DC0,"sTopicSubtypeTextCombatFlee","Flee"
0x000D4DC1,"sNoWaitTrespass","You cannot wait while trespassing."
0x000D4DC5,"sTopicSubtypeTextServiceRepairExit","RepairExit"
0x000D4DC6,"sNoFastTravelHostileActorsNear","You cannot fast travel when enemies are nearby."
0x000D4DC7,"sSaveNotAvailable","No valid save game found."
0x000D4DCA,"sAlreadyKnown","You already know"
0x000D4DCE,"sAutosaveAbbrev","AUTO"
0x000D4DD0,"sMagicEnchantmentTypeStaff","Staff"
0x000D4DDF,"sOK","OK"
0x000D4DE0,"sTopicSubtypeTextMiscellaneousActorCollidewithActor","ActorCollidewithActor"
0x000D4DE4,"sTopicSubtypeTextDetectionNormalToAlert","NormalToAlert"
0x000D4DE6,"sNoFastTravelAlarm","You cannot fast travel while guards are pursuing you."
0x000D4DE7,"sOwned","Owned"
0x000D4DE9,"sContinue","Continue"
0x000D4DEB,"sActivateCreatureCalmed","The creature is calmed and cannot respond."
0x000D4DEC,"sTopicSubtypeTextCombatYield","Yield"
0x000D4DEE,"sMagicCastCastWhileShouting","You cannot cast a spell while shouting."
0x000D4DEF,"sMagicCastInsufficientMagicka","You don't have enough Magicka."
0x000D4DF0,"sTopicSubtypeTextMiscellaneousSharedInfo","SharedInfo"
0x000D4DF7,"sTopicSubtypeTextServiceServiceRefusal","ServiceRefusal"
0x000D4DF8,"sTopicSubtypeTextMiscellaneousLockedObject","LockedObject"
0x000D4DF9,"sTopicSubtypeTextCombatBleedOut","BleedOut"
0x000D4DFC,"sActivate","Activate"
0x000D4DFE,"sMagicEffectItemDamage","Damage"
0x000D4E00,"sMagicEffectItemIn","in"
0x000D4E01,"sTimePM","PM"
0x000D4E04,"sSteal","Steal"
0x000D4E05,"sDisableXBoxController","Please connect a controller to continue."
0x000D4E06,"sTopicSubtypeTextMiscellaneousZKeyObject","ZKeyObject"
0x000D4E07,"sTopicSubtypeTextServiceRechargeExit","RechargeExit"
0x000D4E08,"sUnlock","Unlock"
0x000D4E09,"sTopicSubtypeTextCombatVoicePowerEndShort","VoicePowerEndShort"
0x000D4E10,"sSeasonFall","Fall"
0x000D4E11,"sMonthMarch","March"
0x000D4E12,"sTopicSubtypeTextDetectionLostToCombat","LostToCombat"
0x000D4E13,"sFurnitureSleep","Sleep"
0x000D4E15,"sTopicSubtypeTextDetectionAlertToNormal","AlertToNormal"
0x000D4E16,"sPoisonNoWeaponMessage","You must first equip a weapon to poison it."
0x000D4E1C,"sMagicCastRangedUnderwater","You cannot cast ranged spells underwater."
0x000D4E1E,"sHolidayWarriorsFestival","Warrior's Festival"
0x000D4E20,"sTopicSubtypeTextCombatMurderNC","MurderNC"
0x000D4E21,"sServeSentenceQuestion","Do you want to serve your time in jail?"
0x000D4E23,"sLockLevelNameHard","Expert"
0x000D4E28,"sNoSleepHostileActorsNear","You cannot sleep when enemies are nearby."
0x000D4E29,"sTopicSubtypeTextMiscellaneousPlayerShout","PlayerShout"
0x000D4E2B,"sNoWaitWhileAlarm","You cannot wait while guards are pursuing you."
0x000D4E2E,"sSoulLevelNamePetty","Petty"
0x000D4E32,"sTimeMinutes","Minutes"
0x000D4E36,"sCrimeTypeTrespass","Trespass"
0x000D4E8F,"sMagicTypePotion","Potion"
0x000D4E92,"sMonthJuly","July"
0x000D4EA1,"sPickpocket","Pickpocket"
0x000D4EA3,"sTopicSubtypeTextServiceRepair","Repair"
0x000D4EA4,"sCrimeTypeMurder","Murder"
0x000D4EA5,"sRadioSignalLost","%s signal lost."
0x000D4EA8,"sTakeAll","Take All"
0x000D4EA9,"sMagicTelekinesisNoRecast","You're already holding something."
0x000D4EAA,"sMagicEnchantmentTypeApparel","Apparel"
0x000D4EAB,"sTopicSubtypeTextDetectionCombatToLost","CombatToLost"
0x000D4F0A,"sImpossibleLock","This lock cannot be picked. It requires a key to open."
0x000D4F1C,"sMagicEffectItemDrain","Drain"
0x000D4F20,"sMagicEffectItemFortify","Fortify"
0x000D4F21,"sTopicSubtypeTextDetectionAlertIdle","AlertIdle"
0x000D4F23,"sPronounRefMale","himself"
0x000D4F26,"sExplosionSplashParticles","Effects\ExplosionSplash.NIF"
0x000D4F28,"sClose","Close"
0x000D4F2A,"sHolidayMerchantsFestival","Merchant's Festival"
0x000D4F2B,"sTopicSubtypeTextServiceTrainingExit","TrainingExit"
0x000D4F2E,"sChemsWornOff","%s has worn off."
0x000D4F31,"sMagicEnchantmentTypeScroll","Scroll"
0x000D4F32,"sPlayTime","Play Time"
0x000D4F35,"sTopicSubtypeTextDetectionNormalToCombat","NormalToCombat"
0x000D4F38,"sSoulLevelNameLesser","Lesser"
0x000D4F3B,"sMagicSchoolAlteration","Alteration"
0x000D4F40,"sCantEquipGeneric","You cannot equip this item."
0x000D4F44,"sMagicDeliveryTargetActor","Target Actor"
0x000D4F45,"sPronounMale","he"
0x000D4F46,"sPoisonAlreadyPoisonedMessage","The current weapon is already poisoned."
0x000D4F47,"sMapMarkerAdded","Map updated."
0x000D4F4A,"sTopicSubtypeTextMiscellaneousPickpocketTopic","PickpocketTopic"
0x000D4F4F,"sSoulLevelNameGreater","Greater"
0x000D4F50,"sLockLevelNameVeryHard","Master"
0x000D4F53,"sMagicTypeAddiction","Addiction"
0x000D4F55,"sNoSleepWhileAlarm","You cannot sleep while guards are pursuing you."
0x000D4F57,"sMagicTypePower","Power"
0x000D4F59,"sPronounIntMale","himself"
0x000D4F5A,"sMonthJune","June"
0x000D4F5D,"sDefaultCellName","Surface"
0x000D4F62,"sPronounFemale","she"
0x000D4F64,"sEquipItemOnPlayer","was equipped."
0x000D4F69,"sMagicProjectileTypeSpray","Spray"
0x000D4F6A,"sMagicTypeLevelled","Levelled Spell"
0x000D4F71,"sHolidayTalesAndTallows","Tales and Tallows"
0x000D4F72,"sDaySaturday","Saturday"
0x000D4F77,"sMagicDeliveryTargetLocation","Target Location"
0x000D4F7C,"sCreatedPoisonNamePrefix","Poison of "
0x000D4F7D,"sMonthNovember","November"
0x000D4F85,"sMagicDeliverySelf","Self"
0x000D5F98,"fFlightCameraVanityLandedMinAngle","-0.090000"
0x000D6441,"fSneakStealthinessVisualBase","0.000000"
0x000D97A5,"fTraversalJumpEndSpeedMult","1.750000"
0x000D97A6,"fTraversalJumpApexSpeedMult","0.900000"
0x000D97A7,"fTraversalJumpStartSpeedMult","1.600000"
0x000DB2AA,"fDamagedAVRegenDelay","1.000000"
0x000DDD21,"fPickPocketAmountBase","5.000000"
0x000DF135,"fHandScannerScanRange","10.000000"
0x000DF37F,"fSneakStealthinessSoundMult","0.600000"
0x000DF387,"fSneakObserverPerception","6.000000"
0x000DF391,"fSneakStealthinessVisualMult","0.700000"
0x000DF3D1,"fSneakEquippedWeightBase","-4.000000"
0x000E0DA4,"fAISocialRadiusToTriggerConversation","21.428499"
0x000E6EAC,"fAVDHealthStartEndMult","0.000000"
0x000E6F16,"fHealthEnduranceOffset","20.000000"
0x000E76DC,"fRandomSceneAgainMinTime","10.000000"
0x000E76DD,"fRandomSceneAgainMaxTime","30.000000"
0x000E7728,"fMoveWeightFactorSpeedPercentageMin","0.600000"
0x000EB092,"iIngredientUseEffectThreshold","25"
0x000EB4A3,"fPlayerGreetingSameActorTimer","15.000000"
0x000EB7C1,"sStealFrom","Steal From"
0x000EC6C1,"fJumpFallHeightMinNPC","6.429375"
0x000EC79F,"fExternalEmittanceMaxLinkedLightLuminance","1000.000000"
0x000ECF92,"iMagicGuideWaypoints","50"
0x000ED02C,"fCommentOnPlayerKnockingThings","40.000000"
0x000ED367,"fSneakLightExteriorMult","1.000000"
0x000EE9F4,"fImpactShaderMaxDistance","71.437500"
0x000EFEB2,"fSpaceshipPartNonCombatRepairRate","1.000000"
0x000F0A00,"fPlayerDeathReloadTime","3.000000"
0x000F1E59,"fMagicCasterSkillCostMult","0.500000"
0x000F2480,"fEyeMaxTimeOnTargetBeforeSaccade","2.000000"
0x000F2483,"fEyeMinTimeOnTargetBeforeSaccade","1.000000"
0x000F2485,"fEyeUpMaximumAngleDegrees","8.000000"
0x000F3780,"fEyeTrackTimeToDiscomfort","2.500000"
0x000F3781,"fEyeTrackTimeToRestAfterDiscomfort","7.000000"
0x000F4089,"fCrowdDoorLocRadius","2.000000"
0x000F6287,"bSpaceshipAimAssistOuterCircleIsCenteredOnAimCursor","0"
0x000F7471,"fEyeMaxTimeOnSaccadeBeforeTransition","0.900000"
0x000F7472,"fEyeLeftRightMaximumAngleDegrees","28.000000"
0x000F7475,"fEyeMinTimeOnSaccadeBeforeTransition","0.600000"
0x000F8A4C,"fWortFailSkillUseMagnitude","5.000000"
0x000F92CB,"fAVDCarryWeightBase","130.000000"
0x000F92CC,"fAVDCarryWeightMult","5.000000"
0x000F9637,"fLockpickSkillPartialPickBase","1.000000"
0x000F9638,"fLockpickSkillPartialPickMult","0.015000"
0x000F9639,"fPartialPickEasy","45.000000"
0x000F963A,"fPartialPickAverage","35.000000"
0x000F963B,"fPartialPickHard","25.000000"
0x000F963C,"fPartialPickVeryHard","15.000000"
0x000F963D,"fSweetSpotEasy","80.000000"
0x000F963E,"fSweetSpotAverage","60.000000"
0x000F963F,"fSweetSpotHard","40.000000"
0x000F9640,"fSweetSpotVeryHard","20.000000"
0x000F9641,"fLockpickBrokenPicksMult","0.000000"
0x000F9CFB,"fEyeLeftRightReleaseOnExtents","0.160000"
0x000F9CFC,"fEyeUpReleaseOnExtents","0.070000"
0x000F9CFD,"bAllowBlinksDuringSpeech","1"
0x000FEAD5,"fSkillUsageLockPickBroken","0.250000"
0x000FEAD7,"fSkillUsageLockPickEasy","3.000000"
0x000FEAD8,"fSkillUsageLockPickAverage","5.000000"
0x000FEAD9,"fSkillUsageLockPickVeryHard","13.000000"
0x000FEADA,"fSkillUsageLockPickHard","8.000000"
0x00100128,"fFeetUnderwaterThreshold","0.100000"
0x00100CAF,"fVATSMaxEngageDistance","71.437500"
0x00101046,"fActorDefaultTurningSpeed","6.283200"
0x001018DB,"fBumpReactionSmallWaitTimer","1.000000"
0x001018DC,"fBumpReactionMinMoveDist","1.071563"
0x001018DD,"fBumpReactionIdealMoveDist","1.828800"
0x00101CD6,"sNoKeyDropWarning","You cannot drop keys."
0x00101CDA,"sNoWaitWarnToLeave","You cannot wait while being asked to leave."
0x00101CDB,"sCrimeTypeEscape","Escape Jail"
0x00101CDD,"sTopicSubtypeTextDetectionDetectFriendDie","DetectFriendDie"
0x00101CE1,"sMagicEffectNotApplied","%s resisted %s."
0x00101CE3,"sNoSleepWarnToLeave","You cannot sleep while being asked to leave."
0x00102254,"fShipEMResistanceFromShieldMultiplier","0.900000"
0x00103AD6,"fDefaultBowSpeedBonus","1.000000"
0x001040D6,"fSandboxEnergyMultIdleMarker","-0.050000"
0x00104578,"fPlayerZeroGAccelerationDampenTimeRank0","4.000000"
0x00104579,"fPlayerZeroGAccelerationDampenTimeRank1","5.000000"
0x0010457A,"fPlayerZeroGAccelerationDampenTimeRank2","5.000000"
0x0010457B,"fPlayerZeroGAccelerationDampenTimeRank3","6.000000"
0x0010457C,"fPlayerZeroGDecelerationDampenTimeRank0","1.250000"
0x0010457D,"fPlayerZeroGDecelerationDampenTimeRank1","1.500000"
0x0010457E,"fPlayerZeroGDecelerationDampenTimeRank2","1.500000"
0x0010457F,"fPlayerZeroGDecelerationDampenTimeRank3","2.000000"
0x00104B95,"sDefaultCubeMap","Cubemaps\Cell_TestVideoCube.dds"
0x00105CB6,"fSkillUsageSneakPerSecond","0.625000"
0x00105CB7,"fSneakAttackSkillUsageMelee","30.000000"
0x00107434,"fVATSCameraIntroShootHitSec","1.000000"
0x00108B7B,"fZKeyMaxForce","250.000000"
0x00109250,"fAVDCharismaMax","100.000000"
0x00109347,"sNoSleepDefault","You cannot sleep at this time."
0x00109351,"sSceneBlockingActorActivation","This individual is busy."
0x00109353,"sNoWaitDefault","You cannot wait at this time."
0x00109354,"sNoFastTravelDefault","You cannot fast travel at this time."
0x00109356,"sCombatCannotActivate","You cannot use this while in combat."
0x0010A196,"fSummonedCreatureFadeOutSeconds","1.500000"
0x0010A295,"fShoutRumbleBigMotorDurationV1","0.400000"
0x0010A296,"fShoutRumbleBigMotorFrequencyV1","0.100000"
0x0010A297,"fShoutRumbleSmallMotorDurationV1","0.400000"
0x0010A298,"fShoutRumbleSmallMotorFrequencyV1","0.100000"
0x0010A299,"fShoutRumbleBigMotorFrequencyV2","0.200000"
0x0010A29A,"fShoutRumbleSmallMotorDurationV2","0.800000"
0x0010A29B,"fShoutRumbleSmallMotorFrequencyV2","0.200000"
0x0010A29C,"fShoutRumbleBigMotorDurationV2","0.800000"
0x0010A29D,"fShoutRumbleBigMotorDurationV3","1.000000"
0x0010A29E,"fShoutRumbleBigMotorFrequencyV3","0.500000"
0x0010A29F,"fShoutRumbleSmallMotorDurationV3","1.000000"
0x0010A2A0,"fShoutRumbleSmallMotorFrequencyV3","0.500000"
0x0010A990,"fKnockbackTime","0.300000"
0x0010AA4B,"iTrainingExpertCost","3"
0x0010AA4C,"iTrainingMasterCost","5"
0x0010AFA8,"fTrainingMultCost","10.000000"
0x0010B0DE,"iStaggerAttackChance","100"
0x0010B0DF,"fPowerAttackCoolDownTime","0.000000"
0x0010B2F5,"fSneakSoundsMult","1.000000"
0x0010C0E5,"fDisenchantSkillUse","0.002500"
0x0010C1C3,"fPhysicsDamage1Mass","20.000000"
0x0010C4AA,"uSpaceshipMaximumOwnedSpaceships","10"
0x0010C4D7,"fMagicPCSkillCostScale","0.650000"
0x0010C4D8,"fLockpickSkillSweetSpotMult","0.006000"
0x0010C4D9,"fAlchemySkillFactor","1.500000"
0x0010C4DA,"fEnchantingSkillFactor","1.250000"
0x0010C775,"iIngredientWortcraftUses","0"
0x0010C89D,"fAutomaticWeaponBurstFireTime","1.000000"
0x0010C979,"iLegendaryEnemyMinLevel","0"
0x0010CFB7,"fPCHealthLevelBonus","0.000000"
0x0010D487,"fWaterKnockdownVelocity","5.000000"
0x0010D488,"fWaterKnockdownSizeVeryLarge","100.000000"
0x0010D489,"fWaterKnockdownSizeNormal","0.900000"
0x0010D48A,"fWaterKnockdownSizeLarge","1.250000"
0x0010D48B,"fWaterKnockdownSizeSmall","0.600000"
0x0010DDEB,"fAITrespassWarningTimer","5.000000"
0x0010E054,"fSneakSleepMod","0.000000"
0x0010E0FC,"fHealthDataValue1","1.100000"
0x0010E2B3,"fSkillUsageRechargeMult","0.000200"
0x0010E5F5,"sNotAllowedToUseAutoDoorsWhileonHorse","Dismount Horse before going through door."
0x0010E5F6,"sPoisonUnableToPoison","Current weapon cannot be poisoned."
0x0010E5F9,"sTopicSubtypeTextMiscellaneousLeaveWaterBreath","LeaveWaterBreath"
0x0010E5FA,"sCharGenControlsDisabled","Your hands are bound."
0x0010E5FB,"sPoisoned","You have been poisoned."
0x0010EAA6,"fDeathForceSpellImpactMult","2.000000"
0x0010EAD8,"iArrowInventoryChance","33"
0x0010EE56,"fGameplaySpeakingEmotionMinChangeValue","1.500000"
0x0010EE57,"fGameplayiSpeakingEmotionMinDeltaChange","100.000000"
0x0010EE58,"fGameplayiSpeakingEmotionMaxDeltaChange","100.000000"
0x0010F1E3,"fGameplayVoiceFilePadding","0.500000"
0x0010F50B,"fCreditsScrollSpeed","3.000000"
0x0010F533,"sMagicGuideNoPath","No direct path seen."
0x0010F534,"sMagicGuideNoMarker","No active quest."
0x0010F652,"fChargenRotatePaperdollSpeed","1.100000"
0x0010FDC3,"fSunAlphaTransTime","0.150000"
0x00112DD0,"fBlendInTimeAtStartOfLineGenerated","0.400000"
0x001153ED,"fSandboxDurationMultWandering","2.000000"
0x001157DB,"fDefaultDialogueEmotionTransitionTime","0.900000"
0x001163BE,"fAIInDialogueCameraPlayerDistanceEntry","3.571875"
0x001163BF,"fAIInDialogueCameraPlayerDistanceExit","4.286250"
0x00118466,"fDamageStrengthBase","1.000000"
0x00118467,"fDamageStrengthMult","0.100000"
0x00118860,"fEyeHoldTimeDuringSpeaking","3.500000"
0x001188B3,"fAIDistanceRadiusMinLocation","1.428500"
0x00118A4E,"fAIReturnFaceTimer","8.000000"
0x0011B74D,"fJumpFallDistanceToDamageExponent","2.000000"
0x0011B74E,"fJumpFallDistanceToDamageExponentNPC","2.000000"
0x0011B74F,"fJumpFallDistanceToDamageMult","0.700000"
0x0011BCB7,"fJumpFallDistanceToDamageMultNPC","0.700000"
0x0011BCB9,"fHealthEnduranceMult","0.000000"
0x0011F33F,"fSpaceshipMinFireSpreadWhenTargetIsBoosting","1.000000"
0x0012281E,"fScopeEnteringFadeInSec","0.150000"
0x00122F26,"fScopeScalingYMultiplier","1.400000"
0x00122F27,"fScopeScalingXMultiplier","1.400000"
0x0012772B,"fActorTeleportFadeSeconds","0.400000"
0x001290A0,"fPilotCameraShakerRestitution","0.500000"
0x001290A1,"fPilotCameraShakerLinearSpringKs","10.000000"
0x001290A4,"fPilotCameraShakerLinearSpringKd","5.000000"
