FormID, EditorID, Full, Description, Model, FLLD, NAM1, XFLG, Includes, Properties, AttachParentSlots, DataName, AttachPointFormId, AttachPoint, Unknown1, Unknown2, Unknown3
0x00256F52,"mod_CCT_Faction_PreyB","Prey B Faction, Solitary","Add creature to the Prey B Faction. Non-herding.","",1,0,0,0,3,0,"TESNPC_InstanceData",0x002AD3E9,"ap_CCT_Faction",0x0000,0x0000,0x00000000
0x00256F53,"mod_CCT_Faction_PredatorB","Predator B Faction","Add creature to the Predator B Faction.","",1,0,0,0,3,0,"TESNPC_InstanceData",0x002AD3E9,"ap_CCT_Faction",0x0000,0x0000,0x00000000
0x00256F56,"mod_CCT_Faction_PreyA","Prey A Faction, Solitary","Add creature to the Prey A Faction. Non-herding.","",1,0,0,0,3,0,"TESNPC_InstanceData",0x002AD3E9,"ap_CCT_Faction",0x0000,0x0000,0x00000000
0x00256F57,"mod_CCT_Faction_PredatorA","Predator A Faction","Add creature to the Predator A Faction.","",1,0,0,0,3,0,"TESNPC_InstanceData",0x002AD3E9,"ap_CCT_Faction",0x0000,0x0000,0x00000000
0x00256F58,"mod_CCT_Size_Large","Large Size","Large Creature Size (x1.25)","",1,0,0,0,2,0,"TESNPC_InstanceData",0x002AD3EA,"ap_CCT_Size",0x0000,0x0000,0x00000000
0x00256F59,"mod_CCT_Size_Small","Small Size","Small Creature Size (x0.5)","",1,0,0,0,4,0,"TESNPC_InstanceData",0x002AD3EA,"ap_CCT_Size",0x0000,0x0000,0x00000000
0x0025AF26,"mod_Clothes_DR_Light_01","mod_Clothes_Combat_Rank01_01","","",1,0,0,0,3,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF27,"mod_Clothes_ENV_Civilian_01","mod_Clothes_ENV_Rank01_01","","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF28,"mod_Clothes_DR_Light_02","mod_Clothes_Combat_Rank02_01","","",1,0,0,0,3,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF29,"mod_Clothes_DR_Standard_02","mod_Clothes_Combat_Rank03_01","","",1,0,0,0,3,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF2A,"mod_Clothes_DR_Standard_01","mod_Clothes_Combat_Rank04_01","","",1,0,0,0,3,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF2B,"mod_Clothes_DR_Heavy_01","mod_Clothes_Combat_Rank05_01","","",1,0,0,0,3,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF30,"mod_Clothes_ENV_Civilian_02","mod_Clothes_ENV_Rank02_01","","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF31,"mod_Clothes_ENV_Industrial_01","mod_Clothes_ENV_Rank03_01","","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF49,"mod_Clothes_ENV_Industrial_02","mod_Clothes_ENV_Rank04_01","","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025AF4A,"mod_Clothes_ENV_Science_01","mod_Clothes_ENV_Rank05_01","","",1,0,0,0,4,0,"TESObjectARMOR_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0025C5F3,"mod_CCT_Skin_OctopedeAScorpionNoTailA","Octopede A Scorpion No Tail A","Octopede Scorpion No Tail A Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5F4,"mod_CCT_Skin_OctopedeASpikedCrab","Octopede A Spiked Crab","Octopede Spiked Crab Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5F5,"mod_CCT_Skin_OctopedeARoundshellCrab","Octopede A Roundshell Crab","Octopede Roundshell Crab Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5F6,"mod_CCT_Skin_OctopedeARockCrab","Octopede A Rock Crab","Octopede Rock Crab Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5F7,"mod_CCT_Skin_OctopedeAOctoHorse","Octopede A Octo Horse","Octopede Octo Horse Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5F8,"mod_CCT_Skin_OctopedeAMaggotCrab","Octopede A Maggot Crab","Octopede Maggot Crab Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5F9,"mod_CCT_Skin_OctopedeALonghornBeetle","Octopede A Longhorn Beetle","Octopede Longhorn Beetle Skin","",1,0,0,0,7,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5FA,"mod_CCT_Skin_OctopedeAGallopingBeetle","Octopede A Galloping Beetle","Octopede Galloping Beetle Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5FB,"mod_CCT_Skin_OctopedeAExocrawler","Octopede A Exocrawler","Octopede Exocrawler Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5FC,"mod_CCT_Skin_OctopedeAHornedCrab","Octopede A Horned Crab","Octopede Horned Crab Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x0025C5FD,"mod_CCT_Skin_OctopedeABlisterCrab","Octopede A Blister Crab","Octopede Blister Crab Skin","",1,0,0,0,8,0,"TESNPC_InstanceData",0x002AD3EB,"ap_CCT_Skin",0x0000,0x0000,0x00000000
0x002683B7,"mod_CCT_Special_LC074_Creatures","LC074 Creatures","","",1,0,0,0,1,0,"TESNPC_InstanceData",0x0020AA18,"ap_CCT_Special",0x0000,0x0000,0x00000000
0x00270F56,"bot_ModelA_Farmer_01","","","",1,0,0,0,2,0,"TESNPC_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00280171,"mod_CCT_Temperament_PredatorTerritorial","Predator - Territorial","Creature will warn and attack anything within 40-50m; will attack prey within 40m. Confidence: Foolhardy. Will never retreat from combat - will fight to the death.","",1,0,0,0,3,0,"TESNPC_InstanceData",0x0023CB01,"ap_CCT_Temperament",0x0000,0x0000,0x00000000
0x00281250,"mod_CCT_CombatStyle_Template_Primary_Ranged","Primary Ranged","Primary Ranged - will use ranged weapon in regular combat","",1,0,0,0,1,0,"TESNPC_InstanceData",0x001D9CF8,"ap_CCT_CStyle",0x0000,0x0000,0x00000000
0x002853C4,"mod_AA99_Modgroup_03","Modgroup 03","","",1,0,0,8,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853C5,"mod_Beowulf_Modgroup_01","Modgroup 01","","",1,0,0,9,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853C6,"mod_Beowulf_Modgroup_02","Modgroup 02","","",1,0,0,10,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853C7,"mod_Beowulf_Modgroup_03","Modgroup 03","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853C8,"mod_Coachman_Modgroup_01","Modgroup 01","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853C9,"mod_Coachman_Modgroup_02","Modgroup 02","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853CA,"mod_Coachman_Modgroup_03","Modgroup 03","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853CB,"mod_Equinox_Modgroup_01","Modgroup 01","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853CC,"mod_Equinox_Modgroup_02","Modgroup 02","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853CD,"mod_Equinox_Modgroup_03","Modgroup 03","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853CE,"mod_Grendel_Modgroup_01","Modgroup 01","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853CF,"mod_Grendel_Modgroup_02","Modgroup 02","","",1,0,0,12,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D0,"mod_Grendel_Modgroup_03","Modgroup 03","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D1,"mod_Kraken_Modgroup_01","Modgroup 01","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D2,"mod_Kraken_Modgroup_02","Modgroup 02","","",1,0,0,9,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D3,"mod_Kraken_Modgroup_03","Modgroup 03","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D4,"mod_Maelstrom_Modgroup_01","Modgroup 01","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D5,"mod_Maelstrom_Modgroup_02","Modgroup 02","","",1,0,0,11,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D6,"mod_Maelstrom_Modgroup_03","Modgroup 03","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D7,"mod_Novalight_Modgroup_01","Modgroup 01","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D8,"mod_Novalight_Modgroup_02","Modgroup 02","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853D9,"mod_Novalight_Modgroup_03","Modgroup 03","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853DA,"mod_Solstice_Modgroup_01","Modgroup 01","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853DB,"mod_Solstice_Modgroup_02","Modgroup 02","","",1,0,0,10,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x002853DC,"mod_Solstice_Modgroup_03","Modgroup 03","","",1,0,0,8,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x00287145,"mod_Flora_Base_RockGasSmall","","","Landscape\resources\Rocks\FloraBaseRockGasSmall01.nif",1,0,0,0,0,1,"TESFlora_InstanceData",0x0029FE1E,"ap_flora_base",0x0000,0x0000,0x00000000
0x00287146,"mod_Flora_Base_RockLiquidSmall","","","Landscape\resources\Rocks\FloraBaseRockLiquidSmall01.nif",1,0,0,0,0,1,"TESFlora_InstanceData",0x0029FE1E,"ap_flora_base",0x0000,0x0000,0x00000000
0x00287147,"mod_Flora_Pod_RockGasSmall","","","Landscape\resources\Rocks\FloraPodRockGasSmall01.nif",1,0,0,0,0,0,"TESFlora_InstanceData",0x0029FE1C,"ap_flora_pod",0x0000,0x0000,0x00000000
0x00287148,"mod_Flora_Pod_RockLiquidSmall","","","Landscape\resources\Rocks\FloraPodRockLiquidSmall01.nif",1,0,0,0,0,0,"TESFlora_InstanceData",0x0029FE1C,"ap_flora_pod",0x0000,0x0000,0x00000000
0x0028E02A,"mod_Novablast_Modgroup_01","Modgroup 01","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F433,"mod_Novablast_Modgroup_02","Modgroup 02","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F439,"mod_Novalight_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F43A,"mod_Novalight_Quality_02","Quality Level 02","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F43B,"mod_Novalight_Quality_03","Quality Level 03","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F43C,"mod_Novalight_Quality_04","Quality Level 04","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F43D,"mod_Novalight_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F43E,"mod_Breach_Modgroup_01","Modgroup 01","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F43F,"mod_Breach_Modgroup_02","Modgroup 02","","",1,0,0,11,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F440,"mod_Breach_Modgroup_03","Modgroup 03","","",1,0,0,9,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F441,"mod_Breach_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F442,"mod_Breach_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F443,"mod_Breach_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F444,"mod_Breach_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F445,"mod_Breach_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F446,"mod_Bridger_Modgroup_01","Modgroup 01","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F447,"mod_Bridger_Modgroup_02","Modgroup 02","","",1,0,0,3,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F448,"mod_Bridger_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F449,"mod_Bridger_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F44A,"mod_Bridger_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F44B,"mod_Bridger_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F44C,"mod_Bridger_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F44D,"mod_Eon_Modgroup_01","Modgroup 01","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F44E,"mod_Eon_Modgroup_02","Modgroup 02","","",1,0,0,8,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F44F,"mod_Eon_Modgroup_03","Modgroup 03","","",1,0,0,8,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F450,"mod_Eon_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F451,"mod_Eon_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F452,"mod_Eon_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F453,"mod_Eon_Quality_TiersAny","Quality Tiers Any","","",1,0,0,3,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F454,"mod_InflictorRifle_Modgroup_01","Modgroup 01","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F455,"mod_InflictorRifle_Modgroup_02","Modgroup 02","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F456,"mod_InflictorRifle_Modgroup_03","Modgroup 03","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F457,"mod_InflictorRifle_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F458,"mod_InflictorRifle_Quality_02","Quality Level 02","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F459,"mod_InflictorRifle_Quality_03","Quality Level 03","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F45A,"mod_InflictorRifle_Quality_04","Quality Level 04","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F45B,"mod_InflictorRifle_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F45C,"mod_InflictorPistol_Modgroup_01","Modgroup 01","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F45D,"mod_InflictorPistol_Modgroup_02","Modgroup 02","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F45E,"mod_InflictorPistol_Modgroup_03","Modgroup 03","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F45F,"mod_InflictorPistol_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F460,"mod_InflictorPistol_Quality_02","Quality Level 02","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F461,"mod_InflictorPistol_Quality_03","Quality Level 03","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F462,"mod_InflictorPistol_Quality_04","Quality Level 04","","",1,0,0,0,5,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028F463,"mod_InflictorPistol_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FBFE,"mod_Lawgiver_Modgroup_01","Modgroup 01","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FBFF,"mod_Lawgiver_Modgroup_02","Modgroup 02","","",1,0,0,10,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC00,"mod_Lawgiver_Modgroup_03","Modgroup 03","","",1,0,0,8,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC01,"mod_Lawgiver_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC02,"mod_Lawgiver_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC03,"mod_Lawgiver_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC04,"mod_Lawgiver_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC05,"mod_Lawgiver_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC06,"mod_M1919_Modgroup_01","Modgroup 01","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC07,"mod_M1919_Modgroup_02","Modgroup 02","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC08,"mod_M1919_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC09,"mod_M1919_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC0A,"mod_M1919_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC0B,"mod_M1919_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC0C,"mod_M1919_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC0D,"mod_Pumpshotgun_Modgroup_01","Modgroup 01","","",1,0,0,4,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC0E,"mod_Pumpshotgun_Modgroup_02","Modgroup 02","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC0F,"mod_Pumpshotgun_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC10,"mod_Pumpshotgun_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC11,"mod_Pumpshotgun_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC12,"mod_Pumpshotgun_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC13,"mod_Pumpshotgun_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC14,"mod_RussianAssaultRifle_Modgroup_01","Modgroup 01","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC15,"mod_RussianAssaultRifle_Modgroup_02","Modgroup 02","","",1,0,0,8,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC16,"mod_RussianAssaultRifle_Modgroup_03","Modgroup 03","","",1,0,0,5,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC17,"mod_RussianAssaultRifle_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC18,"mod_RussianAssaultRifle_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC19,"mod_RussianAssaultRifle_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC1A,"mod_RussianAssaultRifle_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC1B,"mod_RussianAssaultRifle_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC1C,"mod_RussianHuntingRifle_Modgroup_01","Modgroup 01","","",1,0,0,3,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC1D,"mod_RussianHuntingRifle_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC1E,"mod_RussianHuntingRifle_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC1F,"mod_RussianHuntingRifle_Quality_03","Quality Level 03","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC20,"mod_RussianHuntingRifle_Quality_04","Quality Level 04","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC21,"mod_RussianHuntingRifle_Quality_TiersAny","Quality Tiers Any","","",1,0,0,4,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC22,"mod_Tombstone_Modgroup_01","Modgroup 01","","",1,0,0,6,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC23,"mod_Tombstone_Modgroup_02","Modgroup 02","","",1,0,0,8,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC24,"mod_Tombstone_Modgroup_03","Modgroup 03","","",1,0,0,7,0,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC25,"mod_Tombstone_Quality_01","Quality Level 01","","",1,0,0,0,1,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
0x0028FC26,"mod_Tombstone_Quality_02","Quality Level 02","","",1,0,0,0,4,0,"TESObjectWEAP_InstanceData",0x00000000,"",0x0000,0x0000,0x00000000
