FormID, EditorID, Full
0x001EF7AC,"BE_Generic_03","[BE - Generic]"
0x001EF7AD,"BE_Generic_08","[BE - Generic]"
0x001EF7AE,"BE_Generic_01","[BE - Generic]"
0x001EF7AF,"BE_Generic_19","[BE - Generic]"
0x001EF7B0,"BE_Generic_20","[BE - Generic]"
0x001EF7B1,"BE_Generic_12","[BE - Generic]"
0x001EF7B2,"BE_Generic_05","[BE - Generic]"
0x001EF7B3,"BE_Generic_21","[BE - Generic]"
0x001EF7B4,"BE_Generic_22","[BE - Generic]"
0x001EF7B5,"BE_Generic_13","[BE - Generic]"
0x001EF7B6,"BE_Generic_07","[BE - Generic]"
0x001EF7B7,"BE_Generic_23","[BE - Generic]"
0x001EF7B8,"BE_Generic_24","[BE - Generic]"
0x001EF7B9,"BE_Generic_14","[BE - Generic]"
0x001EF7BA,"BE_Generic_09","[BE - Generic]"
0x001EF7BB,"BE_Generic_00","[BE - Generic]"
0x001EF7BC,"BE_Generic_02","[BE - Generic]"
0x001EF7BD,"BE_Generic_16","[BE - Generic]"
0x001EF7BE,"BE_Generic_11","[BE - Generic]"
0x001EF7BF,"BE_Generic_04","[BE - Generic]"
0x001EF7EF,"MS01SpaceEncounter01","First Spacer Fights"
0x001EF7F1,"CF08_Fleet","Legacy's End"
0x001EF7F2,"CF07","Eye of the Storm"
0x001EF957,"MB_BountySpace01Far","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>"
0x001F0266,"FC06","Surgical Strike"
0x001F0267,"FC05","On the Run"
0x001F0294,"GauntletQuest","Gauntlet Quest"
0x001F0C32,"SQ_GuardShips00","Guard Ship crime dialogue"
0x001F0C33,"SQ_GuardShips01","Guard Ship crime dialogue"
0x001F3A36,"MS01","Groundpounder"
0x001F44B2,"UC07_HadrianVVRevealQuest",""
0x001F6FB6,"DBTestPCMAI_Quest",""
0x001F70B4,"BE_City_CY_RedTape02","Red Tape Runaround"
0x001F77DA,"DialogueGenericChildren",""
0x001FA649,"Hope_RC_Town_Housing",""
0x001FA64A,"Hope_RC_Town_MissingSon",""
0x001FA64B,"Hope_RC_Staryard_Worker03",""
0x001FA64C,"Hope_RC_Staryard_Worker01",""
0x001FA64D,"Hope_RC_BestDefense_Carlos04",""
0x001FA64E,"Hope_RC_BestDefense_Carlos05",""
0x001FA64F,"Hope_RC_PitStop_Customer01",""
0x001FA650,"Hope_RC_PitStop_Customer02",""
0x001FA651,"Hope_RC_PitStop_Customer03",""
0x001FA652,"Hope_RC_Staryard_Worker02",""
0x001FA653,"Hope_RC_Town_CousinJob",""
0x001FB85C,"RI04","Background Checks"
0x001FC858,"UC09","A Legacy Forged"
0x001FE5C5,"CFKey_TerminalQuest",""
0x001FE72F,"FC03_SpaceEncounterQuest","Basic Hostile Space Encounter"
0x001FEE6F,"FC_JobsDoneSlateHolderQuest",""
0x0020217B,"City_CY_Psych01Misc","Misc Pointer"
0x00203D50,"SQ_TrafficManagerHeavy00","Ship Traffic Manager"
0x00203D51,"SQ_TrafficManagerHeavy01","Ship Traffic Manager"
0x00205E36,"Trident_RC_Customer01",""
0x00205E37,"Trident_RC_Jia02",""
0x00205E38,"Trident_RC_Security01",""
0x002062C3,"UC08","Hostile Intelligence"
0x002062D4,"SQ_Alarm",""
0x00207D52,"Taiyo_RC_Security01",""
0x00207D53,"Taiyo_RC_Customer01",""
0x00207D54,"Taiyo_RC_Vern02",""
0x00208181,"StroudEklund_RC_Havershaw02",""
0x00208F0E,"Deimos_RC_Nikua04",""
0x00208F0F,"Deimos_RC_Sandra02",""
0x00208F10,"Deimos_RC_Nikua03",""
0x00209086,"DialogueCydoniaConvo_Deimos02",""
0x00209087,"DialogueCydoniaConvo_Marines03",""
0x00209088,"DialogueCydoniaConvo_Miners04",""
0x00209089,"DialogueCydoniaConvo_Community02",""
0x0020908A,"DialogueCydoniaConvo_Condos03",""
0x0020908B,"DialogueCydoniaConvo_Noam03",""
0x0020908C,"DialogueCydoniaConvo_Miners05",""
0x0020908D,"DialogueCydoniaConvo_BrokenSpear02",""
0x0020908E,"DialogueCydoniaConvo_Deimos03",""
0x00209F3E,"Hope_RC_Tech_Inaya_02",""
0x00209F3F,"Hope_RC_Tech_Bennu_02",""
0x00209F40,"Hope_RC_Tech_Inaya_03",""
0x0020B923,"Dialogue1OfAKindUC07",""
0x0020C0C0,"SE_JM01","Derelict Ship Template"
0x0020C577,"CR_Dialogue_Terrormorph_Base",""
0x0020C59E,"DialogueUCNewAtlantis_Argos",""
0x0020C63E,"RL032_EavesdroppingScene01","RL032_EavesdroppingScene01"
0x0020C63F,"AudioLogsQuest_OB",""
0x0020E581,"MQ304_PostQuestDialogue","Post Quest Hellos for both MQ304 and MQ303"
0x0020EC59,"DialogueGenericStarborn_Unique","Combat lines for unique NPCs"
0x0020EC5A,"DialogueGenericStarbornShips_Unique","Ship Combat lines for unique NPCs"
0x0020FEE7,"FC01_DialogueHolderQuest",""
0x002100B9,"SQ_CCT_Enviro_SpookAmbush04",""
0x002100BA,"SQ_CCT_Enviro_SpookAmbush03",""
0x002100BB,"SQ_CCT_Enviro_SpookAmbush02",""
0x002100BC,"SQ_CCT_Enviro_SpookAmbush01",""
0x002100BD,"SQ_CCT_Enviro_SpookAmbush00",""
0x002100BE,"SQ_CCT_Enviro_SpookAmbush",""
0x00211125,"FFConstantR02","Family Reunion"
0x00211126,"FFConstantR02Misc","Misc Pointer"
0x002111FE,"City_Neon_Gang_Dialogue","Generic Dialogue for the Strikers"
0x002117CA,"FFConstantZ06","Dear Sister"
0x00211C5E,"CR_Dialogue_QuadrupedB",""
0x0021217B,"SQ_TemplateRadiantPlanetQT",""
0x0021261D,"FFConstantZ05Misc","Misc Pointer"
0x0021261E,"FFConstantZ05","Escape from the Endless Voyage"
0x00212B4E,"City_Akila_Ashta03","Leader of the Pack"
0x00212B4F,"City_Akila_Ashta02","False Positives"
0x00214707,"StarbornTempleQuest","Starborn Temple Quest"
0x002149F9,"FFConstantZ04Misc","Misc Pointer"
0x002149FA,"FFConstantZ04","Debt Forgiveness"
0x002153B5,"MB_Supply05Organic_Common","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x00215A42,"FC_AC_RandConv_TheRock04",""
0x00215A43,"FC_AC_RandConv_Aggies01",""
0x00215A44,"FC_AC_RandConv_Aggies02",""
0x00215A45,"FC_AC_RandConv_Aggies03",""
0x00215A46,"FC_AC_RandConv_TheRock05",""
0x00215CB6,"MQ207_PostQuestDialogue","Keeper Aquilus Return"
0x00215CCA,"MB_PassengerDestinationFinderFar",""
0x00215CCB,"MB_PassengerDestinationFinderLocal",""
0x00215CCC,"MB_CargoDestinationFinderFar",""
0x00215CCD,"MB_CargoDestinationFinderLocal",""
0x00215D61,"MB_Supply02Uncommon","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x00215E93,"UC07","War Relics"
0x002160FC,"FC_AC_RandConv_Shepherds03",""
0x002160FD,"FC_AC_RandConv_Shepherds02",""
0x002160FE,"FC_AC_RandConv_Shepherds01",""
0x002160FF,"FC_AC_RandConv_HitchingPost03",""
0x00216100,"FC_AC_RandConv_HitchingPost02",""
0x00216101,"FC_AC_RandConv_RowlandArms01",""
0x00216102,"FC_AC_RandConv_RowlandArms02",""
0x00216103,"FC_AC_RandConv_RowlandArms03",""
0x0021625F,"City_Akila_Ashta01","Defensive Measures"
0x00216D3C,"DialogueTrackersAllianceAgents",""
0x00216D3D,"RAD04","Wanted... Dead not Alive"
0x00216F7F,"FC_AC_RandConv_HitchingPost01",""
0x00216F80,"FC_AC_RandConv_TheRock02",""
0x00216F81,"FC_AC_RandConv_TheRock01",""
0x00216F82,"FC_AC_RandConv_Template",""
0x00216F83,"FC_AC_RandConv_TheRock03",""
0x002170FB,"CF01_KarlFielding_SpeechChallenges","Deep Cover Speech Challenges"
0x0021710A,"RAD03","The Long Haul"
0x0021710B,"FFNewHomesteadZ01","Starsap Tours"
0x0021848B,"SE_AF06","Smuggling Loot Cave"
0x0021952E,"FFNewHomesteadR05","Special Sauce"
0x0021A1CA,"AudioLogsQuest_BB",""
0x0021A1FE,"City_Neon_Chem_Game","Drug Quests Crafting Game"
0x0021A7E0,"LC123VictorCompoundQuest","Victor Compound Cora Quest"
0x0021A8B0,"FFNewHomesteadR02","Tourists Go Home"
0x0021B1FA,"FFNewHomesteadR04","Brownout"
0x0021B201,"MQ_HunterPreMQ106",""
0x0021B8BD,"SQ_TrafficManagerHeavy","Ship Traffic Manager"
0x0021BB02,"DialogueCrowdConvo003","Crowd Actor Conversations"
0x0021C202,"MB_SurveyTrait02","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>"
0x0021C203,"MB_SurveyTrait00","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>"
0x0021C204,"MB_SurveyTrait13","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>"
0x0021C738,"DialogueNewHomesteadConvo_Methane01",""
0x0021C739,"DialogueNewHomesteadConvo_Tour01",""
0x0021C73A,"DialogueNewHomesteadConvo_Museum01",""
0x0021C73B,"DialogueNewHomesteadConvo_Tavern01",""
0x0021C73C,"DialogueNewHomesteadConvo_Arrival01",""
0x0021C73D,"DialogueNewHomesteadConvo_Farms01",""
0x0021C73E,"DialogueNewHomesteadConvo_Tavern02",""
0x0021C73F,"DialogueNewHomesteadConvo_Trade01",""
0x0021C740,"DialogueNewHomesteadConvo_Chunks01",""
0x0021D05B,"PlayerSkills_Magazines","Player Skills Magazines"
0x0021D792,"CF05","The Best There Is"
0x0021E703,"MB_Supply01Common","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>"
0x0021E73C,"LC088_Space","[LC088 - Crimson Fleet Final Battle - Space Battle]"
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties"
0x0021F49A,"COM_Quest_SamCoe_Q01_SpaceEnc","Matters of the Hart Space Encounter"
0x0021F572,"SE_TradeShip_TradeAuthority","Trader"
0x0021FD37,"MB_SurveyTrait01","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>"
0x00220B47,"SE_AF04","Pirate Loot Trap"
0x00222A40,"SE_AF02","Ship Racing"
0x00222E40,"City_CY_StartUp01","Start-Up Stopped"
0x0022342E,"DialogueFCAkilaCity",""
0x00224B21,"SE_SurveySatellite","Surveys:"
0x00224B22,"SE_GenericTemplate","Space Encounter Template"
0x00224FE8,"FFCydoniaR02","Refurbished Goods"
0x002250C4,"City_Neon_Gang03","The Showdown"
0x00225130,"City_CY_Psych01","Psyched"
0x00225314,"DialogueMiniBot",""
0x0022607A,"MB_SurveyPlanet01","Survey <Alias=TargetPlanetLocation> in <Alias=TargetSystemLocation>"
0x00226526,"City_Neon_Gang_Tagging","This is the tagging system for the Neon Gang quests"
0x00226527,"City_Neon_Gang02","Display of Power"
0x0022686C,"City_CY_Runaway01","Runaway"
0x0022760F,"DialogueFCNeonConvo_XenoWorker01",""
0x00227610,"DialogueFCNeonConvo_Newills03",""
0x00227611,"DialogueFCNeonConvo_Newills02",""
0x00227612,"DialogueFCNeonConvo_OffworldEats01",""
0x00227613,"DialogueFCNeonConvo_OffworldEats02",""
0x00227614,"DialogueFCNeonConvo_OffworldEats03",""
0x00227615,"DialogueFCNeonConvo_Newills01",""
0x00227616,"DialogueFCNeonConvo_XenoWorker02",""
0x00227617,"DialogueFCNeonConvo_XenoWorker03",""
0x00227618,"DialogueFCNeonConvo_XenoWorker04",""
0x00227619,"DialogueFCNeonConvo_XenoWorker05",""
0x0022761A,"DialogueFCNeonConvo_GenerdyneWorker01",""
0x0022761B,"DialogueFCNeonConvo_GenerdyneWorker02",""
0x0022761C,"DialogueFCNeonConvo_GenerdyneWorker03",""
0x0022761D,"DialogueFCNeonConvo_GenerdyneWorker04",""
0x0022761E,"DialogueFCNeonConvo_GenerdyneWorker05",""
0x00229EE7,"City_Neon_Gang01","The Audition"
0x0022B2D9,"BE_Landing","[BE - Landing Handler]"
0x0022D67C,"SE_MQ207C","[Entangled - Satellite Quest]"
0x0022DAD5,"DialogueFCNeonEstablishingScene","Neon Establishing Scene"
0x0022DAD6,"DialogueFCNeon","Neon Main Dialogue"
0x0022E140,"FFCydoniaZ01","Freight Fright"
0x0022E153,"DialogueShipServices","Ship Services Tech Dialogue"
0x0022EF4E,"CF02_Ragana_SpaceEncounter","[Space Encounter for the Ragana]"
0x0022F263,"LC115","LC115 - Seokguh Hideout"
0x0022F264,"LC044","LC044 - Ryujin Tower"
0x002308A3,"OE_KMK_HostileHumans","Hostile Humans"
0x00231A20,"COM_Companion_SamCoe_Cora","Cora's dialogue when Sam is a companion"
0x002335F2,"DialogueCrowdConvo_MQ204_01","MQ204 Crowd Actor Conversations"
0x00233C2F,"City_Neon_Chem03","Supply Line"
0x00235BC7,"City_Neon_Chem_Shared",""
0x00235C27,"City_Neon_Chem02","Fishy Business"
0x00235D2F,"UC_NA_CL_GagarinTransferScene",""
0x0023748F,"City_CY_RedTape03","Red Tape Reclamation"
0x00237490,"City_CY_RedTape01","Red Tape Blues"
0x00237491,"City_CY_RedTape02","Red Tape Runaround"
0x00238837,"City_Neon_Chem01","Loose Ends"
0x00239228,"UC_GG_RandomConvQuest05_ZinaidaCitizen",""
0x0023922A,"UC_GG_RandomConvQuest02_DalistoKeala",""
0x0023922B,"UC_GG_RandomConvQuest01_BonifacHelena",""
0x0023922C,"UC_GG_RandomConvQuest04_LawanWorker",""
0x0023C6F1,"CF04","Breaking the Bank"
0x0023CA8C,"SE_Player_DevVid","Space Encounter Template"
0x0023DE4E,"SQ_ShipVendors",""
0x0023DF2A,"COM_Companion_Andreja","Companion - Andreja"
0x0023E9B7,"FFCydoniaR03","Media Sponge"
0x0023EF00,"COM_Companion_SamCoe_SpeechChallenges","Sam Coe Speech Challenges"
0x0023F810,"FFCydoniaZ04","Space Frog from Outer Space"
0x0023FB04,"UC_TerrormorphSupportQuest",""
0x0024015E,"BE_RI03","[BE for RI03: Malai Liskova's Ship]"
0x0024015F,"RI03_SpaceEncounter","[Space Encounter for Malai's Ship]"
0x00240431,"DialogueNewHomestead",""
0x00240695,"DialogueCydoniaConvo_Noam02",""
0x00240696,"DialogueCydoniaConvo_Deimos01",""
0x00240697,"DialogueCydoniaConvo_Marines02",""
0x00240698,"DialogueCydoniaConvo_BrokenSpear01",""
0x00240699,"DialogueCydoniaConvo_Miners03",""
0x0024069A,"DialogueCydoniaConvo_Miners01",""
0x0024069B,"DialogueCydoniaConvo_Condos01",""
0x0024069C,"DialogueCydoniaConvo_Community01",""
0x0024069D,"DialogueCydoniaConvo_Miners02",""
0x0024069E,"DialogueCydoniaConvo_Marines01",""
0x0024069F,"DialogueCydoniaConvo_Condos02",""
0x002406A0,"DialogueCydoniaConvo_Noam01",""
0x00243476,"Crucible_RC_Pragmatistl_04",""
0x00243477,"Crucible_RC_Believers_04",""
0x00243478,"Crucible_RC_Renegade_04",""
0x0024411E,"DialogueGenericGuardsShips",""
0x0024411F,"DialogueGenericHouseVaruunShips",""
0x00246FCB,"RL088_EavesdroppingScene",""
0x00247D20,"DialogueFreestarRangers",""
0x00248CF0,"UC06","The Devils You Know"
0x00248D20,"SQ_ENV","Enviromental Gameplay System Quest"
0x002491D9,"AudioLogsQuest_FAB",""
0x0024AFED,"DialogueCydonia",""
0x0024C3A1,"FFNewAtlantis01","Diplomatic Immunity"
0x0024C3DE,"FFNewAtlantis01Misc","Misc Pointer"
0x0024C3E7,"FFNewAtlantis01TopLevels",""
0x0024C46B,"FFNewAtlantis02TopLevels",""
0x0024C46C,"FFNewAtlantis02","Keeping the Peace"
0x0024CC1B,"AudioLogsQuest_AN",""
0x0024DDC4,"DialogueCrowdConvo001","Crowd Actor Conversations"
0x0024E347,"DialogueCrowdConvo002","Crowd Actor Conversations"
0x0024EEF8,"CF03","Echoes of the Past"
0x0024EF9C,"MQ305","One Giant Leap"
0x0024F5AD,"OE_Civilians",""
0x0024FB39,"RIR06","Managing Assets"
0x002514C1,"MQ304","[Holder for Emissary's Artifacts]"
0x00251581,"DialogueUCInfinityLTD","Infinity LTD Dialogue"
0x00252335,"City_NA_Landing_ShipTechs",""
0x002534D2,"MS02_Intro",""
0x002534D3,"DialogueSettleBartenderRumors",""
0x002534D4,"MS02_Delivery",""
0x00253F58,"City_NA_Aquilus01Misc","Misc Pointer"
0x00254243,"MQ303","[Holder for the Hunter's Artifacts]"
0x00255449,"DialogueFCNeonConvo_SieghartDiosdado01",""
0x0025544A,"FFNeonZ12","About Face"
0x0025579A,"Debug_SoundScriptingQuest",""
0x00255DAB,"MQ302a","[Holder Quest for Earth Dialogue]"
0x00255EAF,"DialogueTheFirstShips",""
0x00256133,"FC08_SpaceEnc01","Encounter against The First"
0x0025613B,"FC08","First to Fight, First to Die"
0x00256B02,"MQ207B","Final Glimpses"
0x00256F51,"CREW_EliteCrew_Vasco","Vasco"
0x00257DE1,"MQ207C","Entangled"
0x00257DE5,"LDMasterQuest","--[ LD Master Quest ]--"
0x002583F2,"MQ206B","Unity"
0x00258694,"MS06","First Contact"
0x00258695,"MS06Intro",""
0x0025A9E2,"RL040Quest","Unusual SOS"
0x0025B292,"OE_KMK_Supply01","Supply <Alias=PrimaryRef> to <Alias=OE_Location> on <Alias=TargetPlanetLocation>"
0x0025D3DB,"DialogueUCFactionCydonia",""
0x0025D581,"LocStoryArtifactRoomDebugQuest",""
0x00260A47,"RAD06","Drydock Blues: <Alias=QuestGiverLocation>"
0x002611DC,"LC180Quest",""
0x0026174E,"COM_CommentTriggerQuest",""
0x00261767,"SE_Player_Attack_SharedLines",""
0x00263008,"LC054","[LC054 - Cody's Hill]"
0x00263194,"DialogueParadiso","[Paradiso Settlement Dialogue]"
0x00263262,"COM_Quest_SamCoe_Q01","Matters of the Hart"
0x002640BF,"MB_BountySpace02Far00","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>"
0x00265062,"DialogueGagarin_UC_GG","[Gagarin Settlement Dialogue]"
0x0026607F,"LC125","LC125 - Dauntless Crash Site"
0x0026621E,"FC04","Shadows in Neon"
0x00269BC0,"DialogueCrimeGuards","Guard crime dialogue"
0x0026BA5A,"LC053","First's Space Combat"
0x0026C4EA,"CREW_GenericCrew",""
0x0026C4EB,"SQ_Crew_SpawnManager","Crew"
0x0026C5ED,"COM_Companion_SamCoe","Companion - Sam Coe"
0x0026D62C,"SE_Player_ZW16a","MS05 Sensible Ship encounter"
0x0026D62D,"SE_Player_ZW16b","MS05 Ridiculous Ship Encounter"
0x0026D87F,"MQ105_AlwaysOnDialogueNeon","Post Quest and Dungeon Dialogue"
0x0026EE1B,"DialogueUCNewAtlantis_LandryHollifeld",""
0x0026EE1C,"RAD05_Space_PirateEnc","Basic Hostile Space Encounter"
0x0026F911,"DialogueFCRyujinTower","[Ryujin Tower Dialogue]"
0x00270716,"City_NA_Well02","Alternating Currents"
0x00270717,"City_NA_Botany03","Late Bloomer"
0x00270718,"City_NA_Botany01","A Tree Grows in New Atlantis"
0x00270719,"City_NA_Viewport02","Liquid Assets"
0x0027071A,"City_NA_Viewport03","Drinks on the House"
0x0027071B,"City_NA_Botany02","Out On a Limb"
0x0027071C,"City_NA_Well01","Tapping the Grid"
0x00270836,"LC044_EavesdroppingScene","DRONE Eavesdrop"
0x002710A7,"Deimos_RC_Nikau01",""
0x002710A8,"Deimos_RC_Sandra01",""
0x002710A9,"Deimos_RC_Nikua02",""
0x002711B4,"DialogueGenericVendor_Chunks","Chunks Employee Dialogue"
0x002711B5,"DialogueGenericVendor_Terrabrew","Terrabrew Employee Dialogue"
0x002733E2,"LC024","[LC024 - First's Hideout]"
0x002741AC,"DialogueECSConvo_Engineering01",""
0x002741AD,"DialogueECSConvo_Mess01",""
0x002741AE,"DialogueECSConvo_Classroom03",""
0x002741AF,"DialogueECSConvo_Classroom01",""
0x002741B0,"DialogueECSConvo_Living01",""
0x002741B1,"DialogueECSConstant",""
0x002741B2,"DialogueECSConvo_Medical01",""
0x002741B3,"DialogueECSConvo_Classroom02",""
0x002741B4,"DialogueECSConvo_Living02",""
0x002741B5,"DialogueECSConvo_Bridge01",""
0x002741B6,"DialogueECSConvo_Living03",""
0x002753EC,"Taiyo_RC_Veronica01",""
0x002753ED,"Taiyo_RC_Dara01",""
0x002753EE,"Taiyo_RC_Vern01",""
0x00278F1A,"LC044Jail",""
0x00279E21,"RL064_EavesdroppingScene","[TEMPLATE - Duplicate to Use]"
0x0027A4EC,"StroudEklund_RC_Havershaw01",""
0x0027A4ED,"StroudEklund_RC_Customers02",""
0x0027A4EE,"StroudEklund_RC_Customers01",""
0x0027A4EF,"Staryard_StroudEklund_Dialogue","Stroud-Eklund Staryard - Settlement Dialogue"
0x0027A4F0,"Staryard_Taiyo_Dialogue","Taiyo Store - Settlement Dialogue"
0x0027A4F1,"Staryard_Deimos_Dialogue","Deimos - Settlement Dialogue"
0x0027A895,"LC178_Quest","Noise Maker"
0x0027A973,"SE_SC06Debug","[SE_SC03 / BE_SC03 - The McGraths]"
0x0027AB1A,"FC03","Where Hope is Built"
0x0027AE98,"DialogueGenericHouseVaruun","Shared lines across Generic Voicetypes"
0x0027B667,"COM_Quest_SarahMorgan_Commitment","Commitment: Sarah Morgan"
0x0027E24A,"MQ207C_Support","[Entangled - Support Quest]"
0x0027E279,"MQ104B_LinHeller_BaseDialogue",""
0x00282059,"LC139","LC139"
0x00285104,"MQ102xPostQuest",""
0x00288B99,"DialogueCFTheKey_RandomConvo35_ZuriPirate02",""
0x00288B9A,"DialogueCFTheKey_CF08_ConvoNova_Celebration03",""
0x00288B9B,"DialogueCFTheKey_CF08_ConvoNova_Celebration01",""
0x002892E9,"LC051",""
0x0028979F,"BE_LIST","[BE - Template]"
0x0028A145,"Hope_RC_Tech_Bennu_01",""
0x0028A146,"Hope_RC_Tech_Inaya_01",""
0x0028A147,"Hope_RC_Tech_BennuInaya",""
0x0028A1D1,"DialogueCFTheKey_CF08_ConvoNova_Celebration02",""
0x0028A1D2,"DialogueCFTheKey_CF08_ConvoNova_Celebration04",""
0x0028A1D3,"DialogueCFTheKey_CF08_ConvoNova_Celebration05",""
0x0028A1D4,"DialogueCFTheKey_CF08_ConvoNova_Celebration06",""
0x0028A1D5,"DialogueCFTheKey_RandomConvo33_ZuriPirate01",""
0x0028A1D6,"DialogueCFTheKey_RandomConvo36_ZuriPirate03",""
0x0028B932,"DialogueEleosRetreat","[Dialogue for the Eleos Retreat]"
0x0028DFA4,"MQ102SpaceEncounter02a","Satellite Beacon"
0x0028DFA6,"AudioLogsQuest_WJS",""
0x00292526,"MQ102SpaceEncounter03","Moara's Ship"
0x002926D2,"City_NA_Viewport01","Distilling Confidence"
0x002927FA,"DialogueSeokguhSyndicate",""
0x00292AB8,"Crucible_RC_Believers_03",""
0x00292AB9,"Crucible_RC_Renegade_03",""
0x00292ABA,"Crucible_RC_HolmesHotel_02",""
0x00292ABB,"Crucible_RC_HolmesHotel_01",""
0x00292ABC,"Crucible_RC_HolmesHotel_03",""
0x00292ABD,"Crucible_RC_Pragmatistl_01",""
0x00292ABE,"Crucible_RC_Pragmatistl_02",""
0x00292ABF,"Crucible_RC_Pragmatistl_03",""
0x00292AC0,"Crucible_RC_Renegade_01",""
0x00292AC1,"Crucible_RC_Renegade_02",""
0x00292AC2,"Crucible_RC_Believers_01",""
0x00292AC3,"Crucible_RC_Believers_02",""
0x00293A15,"LocStoryReservedRoomDebugQuest",""
0x00293A17,"LocStoryShipwreckDebugQuest",""
0x00293A18,"LocStoryMysteryRoomDebugQuest",""
0x00293A19,"LocStoryEavesdropDebugQuest",""
0x00293A1F,"DebugLocationMarkupDebugQuest",""
0x002944B8,"FC02","Deputized"
0x00295392,"DialogueGenericStarbornRandomConvo05",""
0x00295393,"DialogueGenericStarbornRandomConvo03",""
0x00295394,"DialogueGenericStarbornRandomConvo04",""
0x002955D8,"DialogueCrucible",""
0x002956BB,"DialogueUCTheLodge","The Lodge Dialogue"
0x0029576D,"DialogueGenericStarbornRandomConvo02",""
0x002957B6,"DialogueGenericStarbornRandomConvo01",""
0x002959DE,"DialogueGenericEclipticANDSoldiers","Shared lines across Generic Voicetypes"
0x00296006,"AudioLogsQuest_CT",""
0x002963AD,"DialogueGenericUnique_Combat","Basic grunts and death gargle"
0x00297E37,"Settlement_Convo_NA",""
0x00297E3A,"CFKey","[The Key Management Quest]"
0x002997DC,"SE_ZW06","Derelict Ship Template"
0x00299E79,"MS05","Overdesigned"
0x00299E7A,"MS05Intro",""
0x0029A00C,"MS02","Operation Starseed"
0x0029A8F0,"FC01","Job Gone Wrong"
0x0029B966,"COM_Companion_SarahMorgan_Convo_NewAtlantis07","Sarah Morgan New Atlantis Conversation 07"
0x0029B967,"COM_Companion_SarahMorgan_Convo_NewAtlantis05","Sarah Morgan New Atlantis Conversation 05"
0x0029B968,"COM_Companion_SarahMorgan_Convo_NewAtlantis06","Sarah Morgan New Atlantis Conversation 06"
0x0029C659,"DebugGoToSpaceQuest",""
0x0029D04C,"UC03","Delivering Devils"
0x0029D07B,"COM_Companion_SarahMorgan_Convo_NewAtlantis04","Sarah Morgan New Atlantis Conversation 04"
0x0029D07C,"COM_Companion_SarahMorgan_Convo_NewAtlantis03","Sarah Morgan New Atlantis Conversation 03"
0x0029D07D,"COM_Companion_SarahMorgan_Convo_NewAtlantis01","Sarah Morgan New Atlantis Conversation 01"
0x0029D07E,"COM_Companion_SarahMorgan_Convo_NewAtlantis02","Sarah Morgan New Atlantis Conversation 02"
0x0029D67A,"DialogueUCNewAtlantis_NadiaMuffaz",""
0x0029E181,"Achievements_PlayerLevelTracking",""
0x0029E183,"Achievements_Quest",""
0x0029EB12,"RI03","Top Secrets"
0x0029EF60,"RAD02","A Light in the Darkness"
0x0029FF2B,"RM_RandomConv_Bar02",""
0x0029FF2C,"RM_RandomConv_Bar01",""
0x0029FF2D,"RM_RandomConv_Stocker01",""
0x0029FF2E,"RM_RandomConv_ShipServices01",""
0x0029FF2F,"RM_RandomConv_Donovan01",""
0x002A0790,"Hope02","Captain's Bounty"
0x002A0E95,"UC05_EmbassySupportQuest","[UC05 Support Quest]"
0x002A1048,"DialogueUCTheDen_Convo002","Den Random Conversation 2"
0x002A1049,"DialogueUCTheDen","The Den Dialogue"
0x002A104A,"DialogueUCNAConvo_Distro02",""
0x002A104B,"DialogueUCNAConvo_Distro01",""
0x002A104C,"DialogueUCTheDen_Convo001","Den Random Conversation 1"
0x002A322C,"Trident_RC_Philippe01",""
0x002A322D,"Trident_RC_Gladys01",""
0x002A322E,"Trident_RC_Jia01",""
0x002A3901,"BE_MQ102","Moara's Ship"
0x002A3945,"RIR05","Maintaining the Edge"
0x002A39BC,"UC05","Friends Like These"
0x002A4401,"Hope01","The Akila Run"
0x002A567C,"SQ_Companions","Handles various systems for Companions"
0x002A567D,"SQ_Crew","Handles various systems for Crew"
0x002A6C44,"SQ_OutpostCargoLink",""
0x002A78ED,"SkillMag_CyberRunner_Handler",""
0x002A8001,"MQ301","Unearthed"
0x002A8239,"Hope_RC_BestDefense_Carlos03",""
0x002A823A,"Hope_RC_BestDefense_Carlos02",""
0x002A823B,"Hope_RC_PitStop_Sal02",""
0x002A823C,"Hope_RC_Staryard_Elana_01",""
0x002A823D,"Hope_RC_Staryard_Cosette_01",""
0x002A823E,"DialogueHopeTown",""
0x002A823F,"Hope_RC_Staryard_Birgit_01",""
0x002A8240,"Hope_RC_PitStop_Sal01",""
0x002A8241,"Hope_RC_PitStop_Fast",""
0x002A8242,"Hope_RC_BestDefense_Carlos01",""
0x002A8243,"Hope_RC_Town_CitizenLeaving",""
