FormID, EditorID, Description, Name, Unknown1, Unknown2, Unknown3, Unknown4, Unknown5, Unknown6, Unknown7, Unknown8, Unknown9, Unknown10, Unknown11, Unknown12, Unknown13, Unknown14, Unknown15, Unknown16, Unknown17, Unknown18, Unknown19, Unknown20, Unknown21, Unknown22, Unknown23, Unknown24, Unknown25, Unknown26, Unknown27, Unknown28, Unknown29, Unknown30, Unknown31, Unknown32, Unknown33, Unknown34
0x002C5A69, "ArtifactPowerSenseNon-Starborn_Effect", "Sense Star Stuff: Non-Starborn", "Detect living creatures for <dur> seconds.", "0", "0", "2345694", "0", "2921476", "0", "0", "0", "2119724", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "19", "1084227584", "0", "0", "0", "1", "268582784", "0", "0", "0", "0", "0", "0", "0"
0x002C5A6A, "ArtifactPowerParallelSelf_Effect", "Parallel Self", "Create a breach through universes to beckon yourself for aid for <dur> seconds.", "2161926", "0", "2545765", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "26", "1084227584", "0", "1073741824", "3", "1", "-2013118592", "0", "0", "0", "0", "0", "0", "0"
0x002C5A6B, "ArtifactPowerMoonFormRooted", "Moon Form - Rooted", "", "0", "0", "1316096", "0", "1473253", "0", "0", "0", "0", "0", "0", "0", "0", "0", "730", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "-1744420992", "0", "0", "0", "0", "0", "0", "0"
0x002C5A6C, "ArtifactPowerMoonFormEnergyImmune", "Moon Form - Energy Resist", "Become incredibly resistant to Energy damage.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "747", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "1", "-1744683136", "0", "0", "0", "0", "0", "0", "0"
0x002C5A6D, "ArtifactPowerMoonFormPhysImmune", "Moon Form - Physical Resist", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "739", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "1", "-1744683136", "0", "0", "0", "0", "0", "0", "0"
0x002C5A6E, "ArtifactPowerSupernova_Effect", "Supernova", "<mag> damage to targets around you in a <area>m radius.", "395905", "0", "0", "0", "0", "0", "0", "3987468", "2914187", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "45", "0", "0", "0", "3", "1", "268779392", "56", "0", "0", "0", "0", "0", "0"
0x002C5A6F, "ArtifactPowerCreatorsPeace_Disarm_Effect", "Creators' Peace: Disarm", "Rip weapons from the hands of enemies within <area>.", "0", "0", "0", "0", "0", "0", "0", "0", "2862269", "0", "363779", "0", "0", "0", "0", "0", "0", "0", "0", "0", "9", "0", "0", "0", "3", "258", "16256", "56", "0", "0", "0", "0", "0", "0"
0x002C5A71, "ArtifactPowerPhasedTime_Effect", "Phased Time", "Slows time for <dur> seconds.", "0", "0", "2753089", "0", "0", "0", "0", "0", "0", "2753090", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "37", "0", "0", "0", "3", "1", "402800512", "0", "0", "0", "0", "0", "0", "0"
0x002C5A7A, "ArtifactPowerSunlessSpace_Effect", "Sunless Space", "Freezes target for <dur>.", "0", "0", "0", "0", "1678881", "0", "0", "0", "2345691", "0", "0", "0", "0", "0", "0", "2345692", "0", "0", "0", "0", "21", "0", "0", "1073741824", "3", "513", "268648320", "24", "0", "0", "0", "0", "0", "0"
0x002C5A7E, "ArtifactPowerEarthbound_Effect", "Earthbound", "Normalizes your gravity to Earth's for <dur>.", "0", "0", "0", "0", "464074", "0", "0", "0", "0", "0", "0", "0", "0", "0", "736", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "1", "-1878900864", "24", "0", "0", "0", "0", "0", "0"
0x002C5A7F, "ArtifactPowerCreateVacuumStagger_Effect", "Create Vacuum: Stagger", "", "0", "0", "1702361", "0", "0", "0", "0", "0", "2798431", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "33", "0", "0", "0", "3", "1025", "212864", "24", "0", "0", "0", "0", "0", "0"
0x002C5A80, "ArtifactPowerPersonalAtmo_Effect", "Personal Atmosphere", "O2 reserves refill constantly for <dur>s", "0", "0", "1932232", "0", "0", "0", "0", "0", "0", "2199558", "0", "0", "0", "0", "725", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "1", "-1879031936", "24", "0", "0", "0", "0", "0", "0"
0x002C5A81, "ArtifactPowerSolarFlare_Effect", "Solar Flare", "Target burns for <mag> damage per second, over <dur> seconds.", "0", "0", "792501", "0", "2380512", "0", "0", "0", "792498", "0", "0", "2656162", "0", "0", "724", "2914186", "0", "0", "0", "0", "0", "0", "0", "0", "3", "513", "268779392", "96", "0", "0", "0", "0", "0", "0"
0x002C5A88, "SocialSkill_Xeno_Instigation", "Instigation: Xeno", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1867281", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "8", "0", "0", "1073741824", "3", "769", "403128192", "1120", "0", "0", "0", "0", "0", "0"
0x002C7788, "ArtifactPowerVoidForm_Effect", "Void Form", "Cloak yourself in the void and become invisible for <dur> seconds.", "0", "0", "1547713", "0", "1547714", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "11", "0", "0", "0", "0", "1", "-1744683136", "0", "0", "0", "0", "0", "0", "0"
0x002C7789, "ArtifactPowerParticleBeam_Effect", "Particle Beam", "Unleash a power beam of particle damage in front of you.", "395905", "0", "143158", "0", "2712397", "0", "0", "0", "0", "0", "0", "2719303", "0", "0", "0", "2877681", "747", "0", "0", "0", "45", "0", "0", "1073741824", "3", "513", "33898368", "0", "0", "0", "0", "0", "0", "0"
0x002C778D, "ArtifactPowerGravDash_Effect", "Gravity Dash", "Dash forward a large distance.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301609", "2301611", "2301610", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "33701760", "0", "0", "0", "0", "0", "0", "0"
0x002C91A9, "ReconMod_Effect", "Recon Targeting Effect", "", "0", "0", "0", "0", "2709787", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "19", "0", "0", "0", "0", "-1491074815", "268626157", "0", "0", "0", "0", "0", "0", "0"
0x002CCA05, "ShipCrewBuffShieldPower", "Buff Ship System Power - Shield", "+<mag> shield system power.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2935267", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "0", "134365056", "1056", "0", "0", "0", "0", "0", "0"
0x002CCE7E, "RegenerateHealthAbility_NoDesc", "Regenerate Health Outside Combat No Description", "", "0", "0", "0", "0", "3927984", "0", "0", "0", "0", "0", "0", "0", "0", "0", "727", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "0", "402800512", "32", "0", "0", "0", "0", "0", "0"
0x002CCE7F, "RegenerateHealthCombatAbility_NoDesc", "Regenerate Health In Combat No Description", "", "0", "0", "0", "0", "3927984", "0", "0", "0", "0", "0", "0", "0", "0", "0", "835", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "0", "402800512", "32", "0", "0", "0", "0", "0", "0"
0x002CE19F, "ShipCrewBuffEnginePower", "Buff Ship System Power - Engine", "+<mag> engine system power.", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2935265", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "0", "134365056", "1056", "0", "0", "0", "0", "0", "0"
0x002CF292, "ArtifactPowerGravWaveStagger_Effect", "Gravity Wave Stagger", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2708473", "2669977", "0", "0", "0", "2906765", "0", "0", "0", "0", "33", "1101004800", "0", "1073741824", "3", "513", "81792", "32", "0", "0", "0", "0", "0", "1065353216"
0x002D01A0, "Legendary_Armor_PeaceReward_AddPerkEffect", "", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2949535", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0", "-2144075776", "-1912554825", "0", "0", "0", "-1162379212", "0", "0", "0"
0x002D398D, "FortifyRangedDamage_40", "Fortify Ranged Damage", "+<mag>% Ranged Damage for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2963861", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "151142272", "0", "0", "0", "0", "0", "0", "0"
0x002D398E, "FortifyMeleeDamage_40", "Fortify Melee Damage", "+<mag>% Melee Damage for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2963862", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "151142272", "0", "0", "0", "0", "0", "0", "0"
0x002D398F, "FortifyMeleeDamage_50", "Fortify Melee Damage", "+<mag>% Melee Damage for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2963863", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "151142272", "0", "0", "0", "0", "0", "0", "0"
0x002D3990, "FortifyDamageChems_40", "Fortify Damage", "+<mag>% Damage for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2963865", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "151142272", "0", "0", "0", "0", "0", "0", "0"
0x002D3991, "FortifyDamageChems_50", "Fortify Damage", "+<mag>% Damage for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2963864", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "151142272", "0", "0", "0", "0", "0", "0", "0"
0x002D3992, "IncreasedAccuracyEffect_35", "Increased Weapon Accuracy", "+<mag>% Weapon Accuracy for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2963866", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "419446656", "0", "0", "0", "0", "0", "0", "0"
0x002D3993, "IncreasedAccuracyEffect_50", "Increased Weapon Accuracy", "+<mag>% Weapon Accuracy for <dur>", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2963867", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "1", "419446656", "0", "0", "0", "0", "0", "0", "0"
0x002D6B81, "MartialArts_ReflectDamageEffect", "Martial Arts Reflect Damage", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "863", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "0", "-2113781888", "0", "0", "0", "0", "0", "0", "0"
0x002D82F9, "SocialSkill_TargetMarker_Dummy", "SocialSkill_TargetMarker_Dummy", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "1073741824", "3", "769", "-1744683136", "1120", "0", "0", "0", "0", "0", "0"
0x002D88C3, "Alcohol_Effect_ImprovedSpeechChallengeSuccess", "Fortify Persuasion", "+<mag>% Persuasion chance for <dur>", "49020", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2983739", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x002D88C4, "Chem_Effect_ImprovedSpeechChallengeSuccess", "Fortify Persuasion", "+<mag>% Persuasion chance for <dur>", "49020", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2983739", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "1", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x002DC0CD, "Boostpack_Knockdown_Visuals", "Boostpack_Knockdown_Visuals", "", "0", "0", "0", "0", "0", "0", "0", "0", "2998476", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "1084227584", "0", "0", "0", "257", "-1879048192", "1024", "0", "0", "0", "0", "0", "0"
0x002DCDA8, "SQ_EarthquakeStagger_Effect", "Earthquake Stagger", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "33", "1101004800", "0", "0", "3", "1", "268451712", "4096", "0", "0", "0", "0", "0", "1065353216"
0x002E813E, "ENV_AFFL_Symptom_Asphyxiation_Desc", "Asphyxiation", "O2 capacity greatly reduced", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E813F, "ENV_AFFL_Symptom_Pain_Desc", "Pain", "Taking Health damage expends O2", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8140, "ENV_AFFL_Symptom_Blisters_Desc", "Blisters", "Melee attacks deal less damage", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8141, "ENV_AFFL_Symptom_Confusion_Desc", "Confusion", "Ship weapons cost more to fire while in Targeting Mode", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8142, "ENV_AFFL_Symptom_Cough_Desc", "Cough", "Sporadic O2 damage and detection event", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8143, "ENV_AFFL_Symptom_Cramping_Desc", "Cramping", "Movement prevents O2 recovery", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8144, "ENV_AFFL_Symptom_Crippled_Desc", "Crippled", "Running uses O2 and sprinting immediately exhausts O2", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8145, "ENV_AFFL_Symptom_DifficultyBreathing_Desc", "Difficulty Breathing", "O2 recovery rate is reduced", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8146, "ENV_AFFL_Symptom_Fever_Desc", "Fever", "Increased O2 usage", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8147, "ENV_AFFL_Symptom_IntensePain_Desc", "Intense Pain", "Incoming damage is increased", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8148, "ENV_AFFL_Symptom_InternalBleeding_Desc", "Internal Bleeding", "Periodic Health damage", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8149, "ENV_AFFL_Symptom_JointPain_Desc", "Joint Pain", "Sneaking uses O2", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E814A, "ENV_AFFL_Symptom_Migraine_Desc", "Migraine", "Aiming uses O2", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E814B, "ENV_AFFL_Symptom_Nausea_Desc", "Nausea", "Food and drink are less effective", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E814C, "ENV_AFFL_Symptom_Shock_Desc", "Shock", "Health slowly drains to 10%", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E814D, "ENV_AFFL_Symptom_Soreness_Desc", "Soreness", "Melee attacks use O2", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E814E, "ENV_AFFL_Symptom_Swelling_Desc", "Swelling", "Increased carry weight for equipped items", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E814F, "ENV_AFFL_Symptom_Unbalanced_Desc", "Unbalanced", "Melee damage and ranged accuracy reduced", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002E8150, "ENV_AFFL_Symptom_Weakness_Desc", "Weakness", "Reduced Carry Capacity", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3047764", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "65536", "0", "0", "0", "-1", "0", "0", "0"
0x002EC4F0, "mod_Clothing_Effect_RI07_StealthLining01", "Stealth Lining", "Become 25% harder to detect", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "0", "-1912455296", "0", "0", "0", "0", "0", "0", "0"
0x002ED9CB, "ENV_AFFL_Hitspell_Infection_BoneInfection_Chance_Effect", "Bone Infection Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "134561664", "2", "0", "0", "0", "0", "0", "0"
0x002ED9CC, "ENV_AFFL_Hitspell_Infection_BrainInfection_Chance_Effect", "Brain Infection Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9CD, "ENV_AFFL_Hitspell_Infection_IntestinalInfection_Chance_Effect", "Intestinal Infection Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9CE, "ENV_AFFL_Hitspell_Infection_LungInfection_Chance_Effect", "Lung Infection Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9CF, "ENV_AFFL_Hitspell_Infection_TissueInfection_Chance_Effect", "Tissue Infection Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D0, "ENV_AFFL_Hitspell_Injury_BrainInjury_Chance_Effect", "Brain Injury Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D1, "ENV_AFFL_Hitspell_Injury_Burns_Chance_Effect", "Burns Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D2, "ENV_AFFL_Hitspell_Injury_Concussion_Chance_Effect", "Concussion Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "695911", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D3, "ENV_AFFL_Hitspell_Injury_Contusions_Chance_Effect", "Contusions Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D4, "ENV_AFFL_Hitspell_Injury_DislocatedLimb_Chance_Effect", "Dislocated Limb Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D5, "ENV_AFFL_Hitspell_Injury_FracturedLimb_Chance_Effect", "Fractured Limb Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "134561664", "2", "0", "0", "0", "0", "0", "0"
0x002ED9D6, "ENV_AFFL_Hitspell_Injury_FracturedSkull_Chance_Effect", "Fractured Skull Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D7, "ENV_AFFL_Hitspell_Injury_Frostbite_Chance_Effect", "Frostbite Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D8, "ENV_AFFL_Hitspell_Injury_Heatstroke_Chance_Effect", "Heatstroke Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9D9, "ENV_AFFL_Hitspell_Injury_Hernia_Chance_Effect", "Hernia Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9DA, "ENV_AFFL_Hitspell_Injury_Hypothermia_Chance_Effect", "Hypothermia Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9DB, "ENV_AFFL_Hitspell_Injury_Lacerations_Chance_Effect", "Lacerations Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9DC, "ENV_AFFL_Hitspell_Injury_LungDamage_Chance_Effect", "Lung Damage Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9DD, "ENV_AFFL_Hitspell_Injury_Poisoning_Chance_Effect", "Poisoning Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9DE, "ENV_AFFL_Hitspell_Injury_PunctureWounds_Chance_Effect", "Puncture Wounds Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9DF, "ENV_AFFL_Hitspell_Injury_RadiationPoisoning_Chance_Effect", "Radiation Poisoning Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9E0, "ENV_AFFL_Hitspell_Injury_Sprain_Chance_Effect", "Sprain Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002ED9E1, "ENV_AFFL_Hitspell_Injury_TornMuscle_Chance_Effect", "Torn Muscle Chance", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2301835", "0", "0", "0", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "257", "-2012921984", "1026", "0", "0", "0", "0", "0", "0"
0x002EDE56, "ModLegendaryEffect_AssistedCarry", "Assisted Carry", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "2983883", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3", "0", "-1979564160", "0", "0", "0", "0", "0", "0", "0"
0x002EDE57, "ModLegendaryEffect_AssistedCarryPerk", "Add Perk Assisted Carry", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "3071571", "0", "0", "0", "0", "0", "0", "1", "0", "0", "0", "3", "0", "-1912455296", "0", "0", "0", "0", "0", "0", "0"
0x002EDE5B, "AbFortifyResistEM", "Fortify EM Resist", "", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "914", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "0", "-1979564160", "0", "0", "0", "0", "0", "0", "0"
0x002EDE94, "FortifyActorJumpHeight_Concentration", "Fortify Jump Height", "<mag>x Jump Height for <dur>", "2165647", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "265436", "0", "0", "0", "0", "0", "34", "0", "0", "0", "3", "258", "134365056", "0", "0", "0", "0", "0", "0", "0"
0x002EDE96, "ArtifactPowerGravWell_DeployEffect", "Grav Well Deploy", "", "0", "0", "0", "0", "0", "0", "0", "0", "2862265", "0", "0", "0", "0", "0", "0", "2862264", "0", "0", "0", "0", "1", "0", "0", "0", "0", "513", "32768", "0", "0", "0", "-1", "0", "0", "0"
