FormID, EditorID, Model, ChanceNone, Flags, FlagText, Count, MaxCount, UseGlobal, LVLL, Override Name
0x0024FCC4,"LL_Loot_Legendary_Human_Spacesuit_Body_GroundCrew_Rank_1","",0.000000,2,"EachItem ",1,0,0,1,""
0x0024FCC5,"LL_Loot_Legendary_Human_Spacesuit_Body_GroundCrew_Rank_2","",70.000000,2,"EachItem ",1,0,2424024,2,""
0x0024FCC6,"LL_Loot_Legendary_Human_Spacesuit_Body_GroundCrew_Rank_3","",90.000000,2,"EachItem ",1,0,2424023,3,""
0x0024FCC7,"LL_Loot_Legendary_Human_Spacesuit_Body_Mercenary_Rank_1","",0.000000,2,"EachItem ",1,0,0,1,""
0x0024FCC8,"LL_Loot_Legendary_Human_Spacesuit_Body_Mercenary_Rank_2","",70.000000,2,"EachItem ",1,0,2424024,2,""
0x0024FCC9,"LL_Loot_Legendary_Human_Spacesuit_Body_Mercenary_Rank_3","",90.000000,2,"EachItem ",1,0,2424023,3,""
0x0024FCCA,"LL_Loot_Legendary_Human_Spacesuit_Body_Miner_Rank_1","",0.000000,2,"EachItem ",1,0,0,1,""
0x0024FCCB,"LL_Loot_Legendary_Human_Spacesuit_Body_Miner_Rank_2","",70.000000,2,"EachItem ",1,0,2424024,2,""
0x0024FCCC,"LL_Loot_Legendary_Human_Spacesuit_Body_Miner_Rank_3","",90.000000,2,"EachItem ",1,0,2424023,3,""
0x0024FCCD,"LL_Loot_Legendary_Human_Spacesuit_Body_Navigator_Rank_1","",0.000000,2,"EachItem ",1,0,0,1,""
0x0024FCCE,"LL_Loot_Legendary_Human_Spacesuit_Body_Navigator_Rank_2","",70.000000,2,"EachItem ",1,0,2424024,2,""
0x0024FCCF,"LL_Loot_Legendary_Human_Spacesuit_Body_Navigator_Rank_3","",90.000000,2,"EachItem ",1,0,2424023,3,""
0x0024FCD0,"LL_Loot_Legendary_Human_Spacesuit_Body_Recon_Rank_1","",0.000000,2,"EachItem ",1,0,0,1,""
0x0024FCD1,"LL_Loot_Legendary_Human_Spacesuit_Body_Recon_Rank_2","",70.000000,2,"EachItem ",1,0,2424024,2,""
0x0024FCD2,"LL_Loot_Legendary_Human_Spacesuit_Body_Recon_Rank_3","",90.000000,2,"EachItem ",1,0,2424023,3,""
0x0024FCD3,"LL_Loot_Legendary_Human_Spacesuit_Body_SpaceTrucker_Rank_1","",0.000000,2,"EachItem ",1,0,0,1,""
0x0024FCD4,"LL_Loot_Legendary_Human_Spacesuit_Body_SpaceTrucker_Rank_2","",70.000000,2,"EachItem ",1,0,2424024,2,""
0x0024FCD5,"LL_Loot_Legendary_Human_Spacesuit_Body_SpaceTrucker_Rank_3","",90.000000,2,"EachItem ",1,0,2424023,3,""
0x0024FCD6,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_Assault_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCD9,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_BountyHunter_01_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCDA,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_BountyHunter_02_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCDB,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_Diver_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCDC,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_Explorer_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCDD,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_GroundCrew_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCDE,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_Mercenary_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCDF,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_Navigator_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE0,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_Recon_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE1,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Helmet_SpaceTrucker_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE2,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_Assault_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE3,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_BountyHunter_01_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE4,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_BountyHunter_02_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE5,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_Diver_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE6,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_Explorer_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE7,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_GroundCrew_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE8,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_Mercenary_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCE9,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_Miner_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCEA,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_Navigator_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCEB,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_Recon_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCEC,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Body_SpaceTrucker_ChanceNone","",50.000000,4,"UseAll ",3,1,1470658,0,""
0x0024FCED,"LL_Display_Helmet_Assault_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCEE,"LL_Display_Helmet_BountyHunter_01_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCEF,"LL_Display_Helmet_BountyHunter_02_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF0,"LL_Display_Helmet_Diver_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF1,"LL_Display_Helmet_Explorer_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF2,"LL_Display_Helmet_GroundCrew_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF3,"LL_Display_Helmet_Mercenary_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF4,"LL_Display_Helmet_Navigator_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF5,"LL_Display_Helmet_Recon_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF6,"LL_Display_Helmet_SpaceTrucker_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF7,"LL_Display_Body_Assault_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF8,"LL_Display_Body_BountyHunter_01_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCF9,"LL_Display_Body_BountyHunter_02_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCFA,"LL_Display_Body_Diver_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCFB,"LL_Display_Body_Explorer_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCFC,"LL_Display_Body_GroundCrew_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCFD,"LL_Display_Body_Mercenary_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCFE,"LL_Display_Body_Miner_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FCFF,"LL_Display_Body_Navigator_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FD00,"LL_Display_Body_Recon_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FD01,"LL_Display_Body_SpaceTrucker_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0024FD02,"LL_Display_BodyHelmetSet_BountyHunter_01_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD03,"LL_Display_BodyHelmetSet_Assault_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD04,"LL_Display_BodyHelmetSet_BountyHunter_02_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD05,"LL_Display_BodyHelmetSet_Diver_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD06,"LL_Display_BodyHelmetSet_Explorer_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD07,"LL_Display_BodyHelmetSet_GroundCrew_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD08,"LL_Display_BodyHelmetSet_Mercenary_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD09,"LL_Display_BodyHelmetSet_Miner_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD0A,"LL_Display_BodyHelmetSet_Navigator_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD0B,"LL_Display_BodyHelmetSet_Recon_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD0C,"LL_Display_BodyHelmetSet_SpaceTrucker_ChanceLegendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0024FD0D,"LL_Spacesuit_Display_Mannequin_BodyHelmetSet_Rare","",0.000000,1,"AllLevels ",13,0,0,0,""
0x0024FD0E,"LL_Spacesuit_Display_Mannequin_BodyHelmetSet_Common","",0.000000,1,"AllLevels ",13,0,0,0,""
0x0024FD0F,"LL_Spacesuit_Assault_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD10,"LL_Spacesuit_Assault_Cydonia_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD11,"LL_Spacesuit_BountyHunter_01_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD12,"LL_Spacesuit_BountyHunter_02_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD13,"LL_Spacesuit_Constellation_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD14,"LL_Spacesuit_CrimsonFleet_Assault_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD15,"LL_Spacesuit_CrimsonFleet_Charger_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD16,"LL_Spacesuit_CrimsonFleet_Officer_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD17,"LL_Spacesuit_CrimsonFleet_Sniper_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD18,"LL_Spacesuit_Diver_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD19,"LL_Spacesuit_Ecliptic_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD1A,"LL_Spacesuit_Explorer_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD1B,"LL_Spacesuit_GroundCrew_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD1C,"LL_Spacesuit_Mark1_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD1D,"LL_Spacesuit_Mercenary_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD1E,"LL_Spacesuit_Mercury_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0024FD1F,"LL_Spacesuit_Miner_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD21,"LL_Spacesuit_Navigator_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD22,"LL_Spacesuit_Ranger_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD23,"LL_Spacesuit_Recon_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD24,"LL_Spacesuit_SpaceTrucker_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD25,"LL_Spacesuit_Starborn_Unity_01_BodyHelmetSet_HighestQuality_FIXME","",0.000000,4,"UseAll ",0,0,0,0,""
0x0024FD26,"LL_Spacesuit_Starborn_Unity_02_BodyHelmetSet_HighestQuality_FIXME","",0.000000,4,"UseAll ",0,0,0,0,""
0x0024FD27,"LL_Spacesuit_UC_Xeno_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD28,"LL_Spacesuit_UC_ShockArmor_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD29,"LL_Spacesuit_UCMarine_Armored_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD2A,"LL_Spacesuit_UCMarine_Armored_SysDef_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD2B,"LL_Spacesuit_UCMarine_Armored_UCSEC_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD2C,"LL_Spacesuit_UCMarine_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD2D,"LL_Spacesuit_UCMarine_LightArmored_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD2E,"LL_Spacesuit_UCMarine_LightArmored_SysDef_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD2F,"LL_Spacesuit_UCMarine_LightArmored_UCSEC_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD30,"LL_Spacesuit_UCMarine_Padded_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD31,"LL_Spacesuit_UCMarine_Padded_SysDef_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD32,"LL_Spacesuit_UCMarine_Padded_UCSEC_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD33,"LL_Spacesuit_UCMarine_SysDef_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD34,"LL_Spacesuit_UCMarine_UCSEC_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD35,"LL_Spacesuit_UCPilot_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD36,"LL_Spacesuit_UCPilot_SysDef_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD37,"LL_Spacesuit_UCVanguard_LightArmored_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x0024FD38,"LL_Spacesuit_Varuun_BodyHelmetSet_HighestQuality","",0.000000,4,"UseAll ",2,0,0,0,""
0x00250B3E,"LL_Loot_Legendary_Human_Actors_AnyFaction_Common_ChanceNone","",98.000000,0,"",1,0,2427709,0,""
0x0025176C,"LL_Armor_CrimsonFleet_Backpack_Any_NOTPLAYABLE","",0.000000,2,"EachItem ",2,0,0,0,""
0x0025180E,"OECave_LPI_InorgResource_GasLiquid","Landscape\Flora\Flora04.nif",0.000000,27,"AllLevels EachItem U8 U16 ",16,0,0,0,""
0x00251816,"LL_ResourceSurfaceFlora_AllScaledLooseLiquidGas","Landscape\Flora\Flora04.nif",0.000000,32,"U32 ",2,0,0,0,""
0x0025208B,"LLE_Skill_Scavenging_Aid","",0.000000,4,"UseAll ",1,0,0,0,""
0x0025208C,"LL_Loot_Credits_Container_MiscBox_Common","",0.000000,4,"UseAll ",1,0,0,0,""
0x0025208D,"LLS_Loot_Credits_Container_MiscBox_Common","",0.000000,2,"EachItem ",3,0,0,0,""
0x0025208E,"LLS_Loot_Credits_Container_Safe_Common","",0.000000,2,"EachItem ",1,0,0,0,""
0x0025208F,"LLS_Loot_Credits_Container_Safe_Rare","",0.000000,2,"EachItem ",1,0,0,0,""
0x00252090,"LL_Loot_Credits_Container_Safe_Common","",0.000000,4,"UseAll ",1,0,0,0,""
0x00252091,"LL_Loot_Credits_Container_Safe_Rare","",0.000000,4,"UseAll ",1,0,0,0,""
0x00252092,"LLS_Loot_Credits_Container_Reward_Large_Common","",0.000000,2,"EachItem ",1,0,0,0,""
0x00252093,"LL_Loot_Credits_Container_Reward_Large_Common","",0.000000,4,"UseAll ",1,0,0,0,""
0x00252094,"LL_Loot_Credits_Container_Boss","",0.000000,4,"UseAll ",1,0,0,0,""
0x00252095,"LLS_Loot_Credits_Container_Boss","",0.000000,2,"EachItem ",1,0,0,0,""
0x00252096,"LL_Loot_Credits_Container_Corpse_Common","",0.000000,4,"UseAll ",2,0,0,0,""
0x00252097,"LL_Loot_Credits_Container_Reward_Small_Common","",0.000000,4,"UseAll ",1,0,0,0,""
0x00252098,"LL_Loot_Credits_Container_Corpse_Uncommon","",0.000000,4,"UseAll ",2,0,0,0,""
0x00252099,"LL_Loot_Credits_Container_Reward_Medium_Common","",0.000000,4,"UseAll ",1,0,0,0,""
0x0025209A,"LL_Loot_Credits_Container_Corpse_Common_Change","",0.000000,4,"UseAll ",2,0,0,0,""
0x002520A6,"LLS_Skill_Scavenging_Credits_Rank_1","",60.000000,0,"",1,0,2433191,0,""
0x0025232A,"LL_ResourceSurfaceFlora_UncommonBeryllium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025232D,"LL_ResourceSurfaceFlora_CommonLead","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253259,"LL_ResourceSurfaceFlora_CommonAluminum","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025325A,"LL_ResourceSurfaceFlora_CommonChlorine","",0.000000,1,"AllLevels ",6,0,0,0,""
0x0025325B,"LL_ResourceSurfaceFlora_CommonCopper","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025325C,"LL_ResourceSurfaceFlora_CommonHelium3","",0.000000,1,"AllLevels ",6,0,0,0,""
0x0025325D,"LL_ResourceSurfaceFlora_CommonIron","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025325F,"LL_ResourceSurfaceFlora_CommonNickel","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253262,"LL_ResourceSurfaceFlora_UncommonBenzene","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00253263,"LL_ResourceSurfaceFlora_CommonUranium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253264,"LL_ResourceSurfaceFlora_CommonWater","",0.000000,1,"AllLevels ",2,0,0,0,""
0x00253265,"LL_ResourceSurfaceFlora_ExoticAntimony","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253266,"LL_ResourceSurfaceFlora_CommonArgon","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00253267,"LL_ResourceSurfaceFlora_ExoticCaesium","",0.000000,1,"AllLevels ",2,0,0,0,""
0x00253268,"LL_ResourceSurfaceFlora_ExoticEuropium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253269,"LL_ResourceSurfaceFlora_UncommonCobalt","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025326A,"LL_ResourceSurfaceFlora_ExoticIonicLiquids","",0.000000,1,"AllLevels ",6,0,0,0,""
0x0025326C,"LL_ResourceSurfaceFlora_ExoticPlutonium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025326D,"LL_ResourceSurfaceFlora_RareTitanium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025326E,"LL_ResourceSurfaceFlora_ExoticXenon","",0.000000,1,"AllLevels ",6,0,0,0,""
0x0025326F,"LL_ResourceSurfaceFlora_ExoticYtterbium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253270,"LL_ResourceSurfaceFlora_UncommonAlkanes","",0.000000,1,"AllLevels ",2,0,0,0,""
0x00253271,"LL_ResourceSurfaceFlora_RareGold","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253272,"LL_ResourceSurfaceFlora_RareLithium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253273,"LL_ResourceSurfaceFlora_RareNeodymium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253274,"LL_ResourceSurfaceFlora_ExoticNeon","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00253275,"LL_ResourceSurfaceFlora_RareTetrafluorides","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00253276,"LL_ResourceSurfaceFlora_ExoticPalladium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253277,"LL_ResourceSurfaceFlora_RareVanadium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253278,"LL_ResourceSurfaceFlora_UncommonTungsten","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253279,"LL_ResourceSurfaceFlora_UncommonChlorosilanes","",0.000000,1,"AllLevels ",6,0,0,0,""
0x0025327A,"LL_ResourceSurfaceFlora_UncommonFluorine","",0.000000,1,"AllLevels ",6,0,0,0,""
0x0025327C,"LL_ResourceSurfaceFlora_RareTantalum","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025327D,"LL_ResourceSurfaceFlora_RarePlatinum","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025327E,"LL_ResourceSurfaceFlora_UncommonSilver","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025327F,"LL_ResourceSurfaceFlora_RareCarboxylicAcids","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00253280,"LL_ResourceSurfaceFlora_ExoticDysprosium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253281,"LL_ResourceSurfaceFlora_UncommonIridium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253282,"LL_ResourceSurfaceFlora_UniqueAldumite","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253283,"LL_ResourceSurfaceFlora_UniqueIndicite","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253284,"LL_ResourceSurfaceFlora_UniqueRothicite","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253285,"LL_ResourceSurfaceFlora_UniqueTasine","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253286,"LL_ResourceSurfaceFlora_UniqueVeryl","",0.000000,1,"AllLevels ",1,0,0,0,""
0x00253287,"LL_ResourceSurfaceFlora_UniqueVytinium","",0.000000,1,"AllLevels ",1,0,0,0,""
0x0025421D,"LL_Crowd_Clothes_Generic_Female","",0.000000,0,"",6,0,0,0,""
0x002555CF,"LL_Spacesuit_Diver_01_Full_NoBoostpack_NOTPLAYABLE","",0.000000,4,"UseAll ",3,0,0,0,""
0x002555F9,"LL_Spacesuit_Explorer_01_Full_NoBoostpack_NOTPLAYABLE","",0.000000,4,"UseAll ",3,0,0,0,""
0x00255B28,"LL_Spacesuit_Navigator_Full_NoBoostpack_NOTPLAYABLE","",0.000000,4,"UseAll ",3,0,0,0,""
0x00255B43,"LL_Spacesuit_Recon_Full_NoBoostpack_NOTPLAYABLE","",0.000000,4,"UseAll ",3,0,0,0,""
0x00255D00,"LL_Clothes_Miner_Any","",0.000000,0,"",6,0,0,0,""
0x0025784B,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_GroundCrew_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x0025784C,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_BountyHunter_01_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x0025784D,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_BountyHunter_02_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x0025784E,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Diver_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x0025784F,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Assault_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257850,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Explorer_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257851,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Mercenary_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257852,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Miner_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257853,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Navigator_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257854,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Recon_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257855,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_SpaceTrucker_Generic_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257856,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_SpaceTrucker_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257857,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Any_Common_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257858,"LL_Loot_Legendary_Human_SafesAndDisplays_Spacesuit_Backpack_Any_Rare_ChanceNone","",90.000000,4,"UseAll ",3,1,1470658,0,""
0x00257859,"LL_Display_Backpack_Rare_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0025785A,"LL_Display_Backpack_Common_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0025785B,"LL_Display_Backpack_Assault_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0025785C,"LL_Display_Backpack_BountyHunter_01_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0025785D,"LL_Display_Backpack_BountyHunter_02_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0025785E,"LL_Display_Backpack_Diver_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
0x0025785F,"LL_Display_Backpack_Explorer_ChanceLegendary","",0.000000,4,"UseAll ",2,1,0,0,""
