FormID, EditorID, Full, Summary
0x00258695,"MS06Intro","","A helper quest to start MS06 when the player arrives in the Porrima II Orbit. The player will get a message broadcast to their ship telling them to speak with Security Chief Jiro Sugiyama in Paradiso, concerning a sensitive matter: There's a strange ship orbitting Porrima II, and he need someone to help with it."
0x0025A9E2,"RL040Quest","Unusual SOS",""
0x0025B292,"OE_KMK_Supply01","Supply <Alias=PrimaryRef> to <Alias=OE_Location> on <Alias=TargetPlanetLocation>",""
0x0025D3DB,"DialogueUCFactionCydonia","",""
0x0025D581,"LocStoryArtifactRoomDebugQuest","",""
0x00260A47,"RAD06","Drydock Blues: <Alias=QuestGiverLocation>",""
0x002611DC,"LC180Quest","",""
0x0026174E,"COM_CommentTriggerQuest","",""
0x00261767,"SE_Player_Attack_SharedLines","",""
0x00263008,"LC054","[LC054 - Cody's Hill]",""
0x00263194,"DialogueParadiso","[Paradiso Settlement Dialogue]","Paradiso is the ultimate resort getaway on the planet Porrima II at the fringes of the Settled Systems. It's a privately owned planet, not affiliated with the United Colonies or the Freestar Collective. As such, they get away with some pretty shady practices, but they generally do a good job of hiding them from the public. Everything about the planet seems too perfect to be true, from the weather, to the beaches, to the wildlife. The resort staff all know each other. Most of the executive board spends more time on the beach than in the boardroom. Recently, a giant mysterious ship has appeared in orbit, and the board is freaking out, and doing their best to hide it from the resort guests. In reality, this ship is a 200 year old colony ship that has just arrived from its long pre-grav drive journey from Earth, and they feel they have a claim to the planet."
0x00263262,"COM_Quest_SamCoe_Q01","Matters of the Hart",""
0x002640BF,"MB_BountySpace02Far00","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>",""
0x00265062,"DialogueGagarin_UC_GG","[Gagarin Settlement Dialogue]","This qusest holds all the dialogue for the settlement of Gagarin, a large settlement in UC space. Gagarin was once an industrial power house - churning out large mechanized combat platforms (or ""Mechs), but when mechs were banned after the Colony War, Gagarin went into a steep decline. Now some businesses have decided to return to Gagarin, buying up the old buildings for cheap, which has led to much debate among the locals."
0x0026607F,"LC125","LC125 - Dauntless Crash Site",""
0x0026621E,"FC04","Shadows in Neon","As a newly-recruited Deputy in the respected Freestar Rangers, the player is carrying out an investigation into a mercenary company called The First that's been threatning farmers in an effort to seize their land for some unknown purpose. The trail has led to the pleasure city of Neon, where the player has come in search of a starship thief who brazenly stole a ship right out of the HopeTech factory and delivered it to a group of First mercenaries. The thief might be able to provide some answers about what the First is up to.\n\nFirst, the player meets with Neon's jaded and pragmatic Ranger, Jaylen Pryce. Ranger Pryce takes the player to meet maintenance worker Billy Clayton, an informant who keeps an eye on the ship traffic traveling to and from the city. Billy saw the stolen ship, but asks the player to intervene on his behalf with a loan shark that's trying to collect money that Billy's dead brother owed him. After learning the thief's identity, Ranger Pryce joins the player in confronting her at Madame Sauvage's, a nightclub. The thief, Grace Early, gives the names of two highly-placed members of the First."
0x00269BC0,"DialogueCrimeGuards","Guard crime dialogue",""
0x0026BA5A,"LC053","First's Space Combat",""
0x0026C4EA,"CREW_GenericCrew","",""
0x0026C4EB,"SQ_Crew_SpawnManager","Crew",""
0x0026C5ED,"COM_Companion_SamCoe","Companion - Sam Coe",""
0x0026D62C,"SE_Player_ZW16a","MS05 Sensible Ship encounter","The player encounters a pilot flying the sensible ship they designed for MS05."
0x0026D62D,"SE_Player_ZW16b","MS05 Ridiculous Ship Encounter","The player encounters a pilot flying the ridiculous ship they designed in MS05."
0x0026D87F,"MQ105_AlwaysOnDialogueNeon","Post Quest and Dungeon Dialogue",""
0x0026EE1B,"DialogueUCNewAtlantis_LandryHollifeld","",""
0x0026EE1C,"RAD05_Space_PirateEnc","Basic Hostile Space Encounter",""
0x0026F911,"DialogueFCRyujinTower","[Ryujin Tower Dialogue]",""
0x00270716,"City_NA_Well02","Alternating Currents",""
0x00270717,"City_NA_Botany03","Late Bloomer",""
0x00270718,"City_NA_Botany01","A Tree Grows in New Atlantis",""
0x00270719,"City_NA_Viewport02","Liquid Assets",""
0x0027071A,"City_NA_Viewport03","Drinks on the House",""
0x0027071B,"City_NA_Botany02","Out On a Limb",""
0x0027071C,"City_NA_Well01","Tapping the Grid",""
0x00270836,"LC044_EavesdroppingScene","DRONE Eavesdrop",""
0x002710A7,"Deimos_RC_Nikau01","",""
0x002710A8,"Deimos_RC_Sandra01","",""
0x002710A9,"Deimos_RC_Nikua02","",""
0x002711B4,"DialogueGenericVendor_Chunks","Chunks Employee Dialogue",""
0x002711B5,"DialogueGenericVendor_Terrabrew","Terrabrew Employee Dialogue",""
0x002733E2,"LC024","[LC024 - First's Hideout]",""
0x002741AC,"DialogueECSConvo_Engineering01","",""
0x002741AD,"DialogueECSConvo_Mess01","",""
0x002741AE,"DialogueECSConvo_Classroom03","",""
0x002741AF,"DialogueECSConvo_Classroom01","",""
0x002741B0,"DialogueECSConvo_Living01","",""
0x002741B1,"DialogueECSConstant","","This is the base settlement dialogue for the ECS Constant, a colony ship that left Earth before grav drives were invented, so they have taken almost 200 years to reach their destination, only to find out that it has already been colonized. The NPCs here can be in one of three states: on board the ship in orbit above the resort settlement Paradiso, resettled in Paradiso, or remaining on their ship and still searching for a new home out in space. Their dialogue will change to reflect these states."
0x002741B2,"DialogueECSConvo_Medical01","",""
0x002741B3,"DialogueECSConvo_Classroom02","",""
0x002741B4,"DialogueECSConvo_Living02","",""
0x002741B5,"DialogueECSConvo_Bridge01","",""
0x002741B6,"DialogueECSConvo_Living03","",""
0x002753EC,"Taiyo_RC_Veronica01","",""
0x002753ED,"Taiyo_RC_Dara01","",""
0x002753EE,"Taiyo_RC_Vern01","",""
0x00278F1A,"LC044Jail","",""
0x00279E21,"RL064_EavesdroppingScene","[TEMPLATE - Duplicate to Use]",""
0x0027A4EC,"StroudEklund_RC_Havershaw01","",""
0x0027A4ED,"StroudEklund_RC_Customers02","",""
0x0027A4EE,"StroudEklund_RC_Customers01","",""
0x0027A4EF,"Staryard_StroudEklund_Dialogue","Stroud-Eklund Staryard - Settlement Dialogue",""
0x0027A4F0,"Staryard_Taiyo_Dialogue","Taiyo Store - Settlement Dialogue",""
0x0027A4F1,"Staryard_Deimos_Dialogue","Deimos - Settlement Dialogue",""
0x0027A895,"LC178_Quest","Noise Maker",""
0x0027A973,"SE_SC06Debug","[SE_SC03 / BE_SC03 - The McGraths]",""
0x0027AB1A,"FC03","Where Hope is Built","As a Freestar Ranger trainee, the player has returned from Montara Luna, where they partnered with Ranger Helga Dubray to confront a gang of thugs that were trying to intimidate a farmer off her land. To the player's surprise, the thugs turned out ot be well-armed mercenaries traveling in a stolen HopeTech ship. Now the player reports to Marshal Blake for a debriefing, investigates the mercenaries and then travels to Polve, where HopeTech's HQ and ship factory are located and where the ship was stolen. Working with the local ranger, Nia Kalu, the player meets with HopeTech CEO and founder Ron Hope to learn about the starship theft. "
0x0027AE98,"DialogueGenericHouseVaruun","Shared lines across Generic Voicetypes",""
0x0027B667,"COM_Quest_SarahMorgan_Commitment","Commitment: Sarah Morgan",""
0x0027E24A,"MQ207C_Support","[Entangled - Support Quest]","The player's search for one of the final Artifacts leads them to Nishina Research Station, a remote research outpost near the edge of the settled systems. Once inside, they find themselves shifting between two universes: one where the station is intact and inhabited, and the other where it has been destroyed in a catastrophic fire, leaving only one survivor. The player must navigate the shifting, gain control of the phenomenon, and shift back and forth between universes to claim the Artifact.\n\nThis quest, MQ207C_Support, includes dialogue that needs to be available when the primary quest (MQ206D) is not running.\n - MQ207C_110_EntranceIntercom is the initial interaction with the intercom outside the station.\n - The _Main dialogues are the topics the player can ask about late in the quest, or after the quest has ended."
0x0027E279,"MQ104B_LinHeller_BaseDialogue","",""
0x00282059,"LC139","LC139",""
0x00285104,"MQ102xPostQuest","",""
0x00288B99,"DialogueCFTheKey_RandomConvo35_ZuriPirate02","",""
0x00288B9A,"DialogueCFTheKey_CF08_ConvoNova_Celebration03","",""
0x00288B9B,"DialogueCFTheKey_CF08_ConvoNova_Celebration01","",""
0x002892E9,"LC051","",""
0x0028979F,"BE_LIST","[BE - Template]",""
0x0028A145,"Hope_RC_Tech_Bennu_01","",""
0x0028A146,"Hope_RC_Tech_Inaya_01","",""
0x0028A147,"Hope_RC_Tech_BennuInaya","",""
0x0028A1D1,"DialogueCFTheKey_CF08_ConvoNova_Celebration02","",""
0x0028A1D2,"DialogueCFTheKey_CF08_ConvoNova_Celebration04","",""
0x0028A1D3,"DialogueCFTheKey_CF08_ConvoNova_Celebration05","",""
0x0028A1D4,"DialogueCFTheKey_CF08_ConvoNova_Celebration06","",""
0x0028A1D5,"DialogueCFTheKey_RandomConvo33_ZuriPirate01","",""
0x0028A1D6,"DialogueCFTheKey_RandomConvo36_ZuriPirate03","",""
0x0028B932,"DialogueEleosRetreat","[Dialogue for the Eleos Retreat]","This quest holds all the dialogue for the Eleos Retreat, a facility that's actively being built to act as a growth and rehabilitation center for the galaxy's incarcerated. When the player arrive, however, all work on the Retreat has come to a stop. The player slowly figures out why (one of the construction workers has been kidnapped and the rest refuse to work) and manages to fix their problems (uncovering a plot by a couple of bounty hunters who have been harassing the crew and staff of the retreat, and confronting them)."
0x0028DFA4,"MQ102SpaceEncounter02a","Satellite Beacon",""
0x0028DFA6,"AudioLogsQuest_WJS","",""
0x00292526,"MQ102SpaceEncounter03","Moara's Ship",""
0x002926D2,"City_NA_Viewport01","Distilling Confidence",""
0x002927FA,"DialogueSeokguhSyndicate","",""
0x00292AB8,"Crucible_RC_Believers_03","",""
0x00292AB9,"Crucible_RC_Renegade_03","",""
0x00292ABA,"Crucible_RC_HolmesHotel_02","",""
0x00292ABB,"Crucible_RC_HolmesHotel_01","",""
0x00292ABC,"Crucible_RC_HolmesHotel_03","",""
0x00292ABD,"Crucible_RC_Pragmatistl_01","",""
0x00292ABE,"Crucible_RC_Pragmatistl_02","",""
0x00292ABF,"Crucible_RC_Pragmatistl_03","",""
0x00292AC0,"Crucible_RC_Renegade_01","",""
0x00292AC1,"Crucible_RC_Renegade_02","",""
0x00292AC2,"Crucible_RC_Believers_01","",""
0x00292AC3,"Crucible_RC_Believers_02","",""
0x00293A15,"LocStoryReservedRoomDebugQuest","",""
0x00293A17,"LocStoryShipwreckDebugQuest","",""
0x00293A18,"LocStoryMysteryRoomDebugQuest","",""
0x00293A19,"LocStoryEavesdropDebugQuest","",""
0x00293A1F,"DebugLocationMarkupDebugQuest","",""
0x002944B8,"FC02","Deputized","After making an impression on Marshal Daniel Blake by stepping in to help resolve a hostage situation at GalBank in Akila City, the player joins the Freestar Rangers as a trainee. In this capacity, the player joins Ranger Helga Dubray as she responds to a call for help from a farm on Montara Luna, a moon in the Cheyenne system. There, the player meets a farmer named Mikaela Waggoner who's being threatened by a band of thugs that want to take possession of her farm. The player and Ranger Dubray track the thugs through a winding canyon infested with dangerous wildlife before engaging in a shootout at the thugs' camp. A clue aboard the thugs' ship points to a larger conspiracy at work."
0x00295392,"DialogueGenericStarbornRandomConvo05","",""
0x00295393,"DialogueGenericStarbornRandomConvo03","",""
0x00295394,"DialogueGenericStarbornRandomConvo04","",""
0x002955D8,"DialogueCrucible","","This is the base settlement dialogue for Crucible."
0x002956BB,"DialogueUCTheLodge","The Lodge Dialogue",""
0x0029576D,"DialogueGenericStarbornRandomConvo02","",""
0x002957B6,"DialogueGenericStarbornRandomConvo01","",""
0x002959DE,"DialogueGenericEclipticANDSoldiers","Shared lines across Generic Voicetypes",""
0x00296006,"AudioLogsQuest_CT","",""
0x002963AD,"DialogueGenericUnique_Combat","Basic grunts and death gargle",""
0x00297E37,"Settlement_Convo_NA","",""
0x00297E3A,"CFKey","[The Key Management Quest]",""
0x002997DC,"SE_ZW06","Derelict Ship Template",""
0x00299E79,"MS05","Overdesigned","Stroud-Eklund Shipyards is having difficulty with their latest project. No one can agree on anything, and production has stalled. Walter Stroud has asked the player to step in and try to get production back on track by going to the staryard and working with his R&D team. They face a number of problems ranging from budget concerns, requiring more market research data, and interpersonal issues. The player will solve these issues, and a ship will be built based on the decisions they made."
0x00299E7A,"MS05Intro","",""
0x0029A00C,"MS02","Operation Starseed",""
0x0029A8F0,"FC01","Job Gone Wrong","In this, the first quest of the Freestar Collective faction quest line, the player has arrived in Akila City for the first time and is stopped at the gate by a guard who warns of a hostage situation playing out at the local branch of GalBank. The player volunteers to help and meets Marshal Daniel Blake, head of the renowned Freestar Rangers. Working with Marshal Blake, the player can either try to persuade the bank robbers to surrender or infiltrate the bank and take them out with lethal force. Marshal Blake is impressed and offers the player the opportunity to join the Freestar Rangers, which leads into the next quest in the chain."
0x0029B966,"COM_Companion_SarahMorgan_Convo_NewAtlantis07","Sarah Morgan New Atlantis Conversation 07",""
0x0029B967,"COM_Companion_SarahMorgan_Convo_NewAtlantis05","Sarah Morgan New Atlantis Conversation 05",""
0x0029B968,"COM_Companion_SarahMorgan_Convo_NewAtlantis06","Sarah Morgan New Atlantis Conversation 06",""
0x0029C659,"DebugGoToSpaceQuest","",""
0x0029D04C,"UC03","Delivering Devils","Hadrian has sent the player to Mars to give have her former colleague, Jakob, look at the sample of the anamolous Terrormorph sample. The player arrives to find the Jakob's gone missing due to a debt. The player, working with the local miners hiding Jakob, can either pay off the debt or find a way to get the local mines restarted in order to find Jakob.\n\nOnce the player does, he confirms Hadrian's fears - this Terrormorph could be a sign of things to come. But Hadrian has a plan. Get their old research from the Armistice Archives and put together a plan to stop the Terrormorphs for good."
0x0029D07B,"COM_Companion_SarahMorgan_Convo_NewAtlantis04","Sarah Morgan New Atlantis Conversation 04",""
0x0029D07C,"COM_Companion_SarahMorgan_Convo_NewAtlantis03","Sarah Morgan New Atlantis Conversation 03",""
0x0029D07D,"COM_Companion_SarahMorgan_Convo_NewAtlantis01","Sarah Morgan New Atlantis Conversation 01",""
0x0029D07E,"COM_Companion_SarahMorgan_Convo_NewAtlantis02","Sarah Morgan New Atlantis Conversation 02",""
0x0029D67A,"DialogueUCNewAtlantis_NadiaMuffaz","",""
0x0029E181,"Achievements_PlayerLevelTracking","",""
0x0029E183,"Achievements_Quest","",""
0x0029EB12,"RI03","Top Secrets","Ularu Chen has completely bought into the player by now and wants to meet them. She sends the player to meet up with one of her contacts, Simon Ryczek, who has a lead that she may find valuable. After gaining information from Simon, the player breaks into an office in Cydonia to steal the information and bring it back to Chen. Chen realizes it's for Project Dominion and takes this information to Masako Imada, Ryujin's CEO, to discuss the new info. The only answer is that there must be a mole within the company."
0x0029EF60,"RAD02","A Light in the Darkness",""
0x0029FF2B,"RM_RandomConv_Bar02","",""
0x0029FF2C,"RM_RandomConv_Bar01","",""
0x0029FF2D,"RM_RandomConv_Stocker01","",""
0x0029FF2E,"RM_RandomConv_ShipServices01","",""
0x0029FF2F,"RM_RandomConv_Donovan01","",""
0x002A0790,"Hope02","Captain's Bounty",""
0x002A0E95,"UC05_EmbassySupportQuest","[UC05 Support Quest]",""
0x002A1048,"DialogueUCTheDen_Convo002","Den Random Conversation 2",""
0x002A1049,"DialogueUCTheDen","The Den Dialogue",""
0x002A104A,"DialogueUCNAConvo_Distro02","",""
0x002A104B,"DialogueUCNAConvo_Distro01","",""
0x002A104C,"DialogueUCTheDen_Convo001","Den Random Conversation 1",""
0x002A322C,"Trident_RC_Philippe01","",""
0x002A322D,"Trident_RC_Gladys01","",""
0x002A322E,"Trident_RC_Jia01","",""
0x002A3901,"BE_MQ102","Moara's Ship",""
0x002A3945,"RIR05","Maintaining the Edge","Go on a mission for Imogene Salzo to steal something from Trident Luxury Lines, a competitor of one of Ryujin's subsidiaries, Taiyo Astroneering."
0x002A39BC,"UC05","Friends Like These","The player has been tasked with convincing the Ambassadors of the Freestar Collective and House Va'ruun to help the United Colonies gain access to the Armistice Archives. The player can gain their consent - or not - and then access the Archives to collect the Terrormorph data Hadrian has requested and hopes will be the key to stopping the Terrormorphs.\n\nOne big note - this mission comes after a major Terrormorph attack on New Atlantis (deadly aliens) and so all the scenes should be informed by that. Folks are looking to act and make things right."
0x002A4401,"Hope01","The Akila Run",""
0x002A567C,"SQ_Companions","Handles various systems for Companions",""
0x002A567D,"SQ_Crew","Handles various systems for Crew",""
0x002A6C44,"SQ_OutpostCargoLink","",""
0x002A78ED,"SkillMag_CyberRunner_Handler","",""
0x002A8001,"MQ301","Unearthed","The player goes to Earth's Moon and discovers that the first grav-drive was developed with the help of NASA. Going to Earth, the player discovers that grav-drives caused the slow destruction of Earth's atmosphere, and that an Artifact was used to develop the first grav-drive."
0x002A8239,"Hope_RC_BestDefense_Carlos03","",""
0x002A823A,"Hope_RC_BestDefense_Carlos02","",""
0x002A823B,"Hope_RC_PitStop_Sal02","",""
0x002A823C,"Hope_RC_Staryard_Elana_01","",""
0x002A823D,"Hope_RC_Staryard_Cosette_01","",""
0x002A823E,"DialogueHopeTown","",""
0x002A823F,"Hope_RC_Staryard_Birgit_01","",""
0x002A8240,"Hope_RC_PitStop_Sal01","",""
0x002A8241,"Hope_RC_PitStop_Fast","",""
0x002A8242,"Hope_RC_BestDefense_Carlos01","",""
0x002A8243,"Hope_RC_Town_CitizenLeaving","",""
0x002A8244,"Hope_RC_Town_KidsPlaying","",""
0x002A8245,"Hope_RC_Town_SecurityTalk","",""
0x002A8318,"RI_Support","[Support for Ryujin Quests]",""
0x002A8319,"RIR04","Accidents Happen","Go on a radiant mission for Ryujin Industries to sabotage something that slows down their competitor."
0x002AABC7,"CUT_FFWaggonerFarm02","Pack Attack",""
0x002AAC9C,"RI02","Sowing Discord","Ryujin (and Imogene) is happy with the player's progress after completing three minor jobs (RIR01, RIR02, and RIR03) and wants to see how they do on a more visible, corporate level.  The player goes to the Trade Tower to the Astral Lounge to disrupt a deal between Infinity LTD and Quantum Synergies. They'll need sway the two Quantum Synergies executives, Zola Adisa and Arthur Cruz, against the deal with Infinity LTD, and then swap out Nina Hart's (the representative for Infinity LTD) presentation with a fabricated one."
0x002AACCF,"CUT_FFWaggonerFarm01","Fixer Upper",""
0x002AAE8D,"UC04","Eyewitness","The player has agreed to help Hadrian address the United Colonies Cabinet in hopes of getting access to their old Terrormorph research. The player can attempt to convince them to - or advice them against - opening the Armistice Archives, the respository of knowledge from the Colony War. \n\nJust as the decision is coming down, Terrormorphs attack the city. The player and Hadrian have to protect the city from the Terrormorphs rampaging around the spaceport. Once they have, they can return to the President, who informs them they've decided to help the player access the information they requested from the Archives."
0x002AD3D5,"RAD05","Due in Full",""
0x002B0B8E,"SE_Player_Raid01","Spacer Raid",""
0x002B1808,"UC02","Grunt Work","The player has received their first mission with the Vanguard - deliver a few antenna on the distant world of Tau Ceti II - but get there to discover the entire settlement has been killed. There they meet, Hadrian, a former Xenowarfare researcher come to this world to find out how a Terrormorph got all the way here. The player and Hadrian take the Terrormorph down, at which point Hadrian makes a discovery - this Terrormorph appears to have come out of nowhere."
0x002B1809,"UC02_ScannerQuest","",""
0x002B180A,"UC02_PerrysMeatsSupportQuest","",""
0x002B1A17,"BE_SC05_DoNotUse","[BE - Reversal]",""
0x002B1B8E,"MQ207","In Their Footsteps","The player arrives in orbit around Oborum III, a planet orbiting a star in the Scorpius constellation. What they find is the Starborn ship, the Helix. The Starborn EMISSARY is having a meeting with the Starborn HUNTER. They are at first surprised the player is there, but invite them to join the meeting to discuss the Artifact hunt and reveal the secrets of the Starborn and the Unity."
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue",""
0x002B2C2B,"DialogueRedMile","","The Red Mile is an outpost on the remote world of Porrima III. It used to be a den for thieves, pirates, smugglers, and cold-blooded killers alike, but now it's been cleaned up slightly and turned into a spectator sport attraction by its propreitor, Mei Divine. It still draws a rough crowd, but now everyone gathers at the bar overlooking a deadly obstacle course, where patrons gamble on whether brave competetors will make it through the course, or die trying."
0x002B5690,"BE_SC04_Misc","[BE - Bargaining Misc Objective]",""
0x002B5691,"BE_SC04","[BE - Bargaining]",""
0x002B67E9,"LC030","[LC030 - The Lock]",""
0x002B8950,"RL082","Trade Authority",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","The player has gotten into a massive flight sim and has to fight a series of simulated opponents of increasing difficulty. From the game's perspective, they're still in the same room they were before, but to the player it appears they're out in space. There are two main voices in this - the Exam Proctor - who's a real human who's voice has been recorded and is playing back outside the simulator, and the digital computer voice of the sim itself."
0x002BABF3,"RIR03","Access is Key","Go on a radiant mission to retrieve a security keycard."
0x002BACF9,"MQ206A","Missed Beyond Measure","NOEL puts together a memorial service for the Companion who dies when the Hunter attacked. Depending on who died, differrent people are in attendance."
0x002BADF7,"BE_Template","[BE - Template]",""
0x002BADF8,"BE_SC02","[BE - Mutiny]",""
0x002BADF9,"BE_SC01","[BE - Being Boarded?]",""
0x002BCA5A,"DialogueGenericCitizens","Shared lines across Generic Voicetypes",""
0x002BCA5C,"DialogueGenericScum","Shared lines across Generic Voicetypes",""
0x002BCA5E,"DialogueGenericGuards","Shared lines across Generic Voicetypes",""
0x002BCA62,"DialogueGenericRobotModelA","Shared lines across Generic Voicetypes",""
0x002BCA63,"DialogueGenericStarborn","Shared lines across Generic Voicetypes",""
0x002BCA64,"DialogueGenericRobotModelS","Shared lines across Generic Voicetypes",""
0x002BCB81,"DialogueGenericCitizensShips","Shared lines across Generic Voicetypes",""
0x002BCB83,"DialogueGenericEclipticANDSoldierShips","Shared lines across Generic Voicetypes",""
0x002BCB86,"DialogueGenericScumShips","Shared lines across Generic Voicetypes",""
0x002BCB87,"DialogueGenericStarbornShips","Shared lines across Generic Voicetypes",""
0x002BCB88,"DialogueGenericUCGuardsShips","Shared lines across Generic Voicetypes",""
0x002BCBED,"MB_Smuggle01_CFR0200","Smuggle <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x002BCBF4,"MB_Smuggle01_CFR0201","Smuggle <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x002BF365,"LC082","[LC082 - UC Vigilance]",""
0x002BF367,"LC107","[LC107 - The Legacy]",""
0x002BF369,"LC043","[LC043 - SY-920]",""
0x002BF36A,"LC088","[LC088 - Crimson Fleet Final Battle Master Quest]",""
0x002BF36B,"LC088_Key","[LC088 - Crimson Fleet Final Battle - Attack on Key]",""
0x002BF36C,"LC088_Vigilance","[LC088 - Crimson Fleet Final Battle - Attack on Vigilance]",""
0x002C0FD8,"BEDebug","[BE - Debug Quest]",""
0x002C0FD9,"BE_Generic","[BE - Generic]",""
0x002C1733,"DialogueGenericUnique_Crime","Shared Crime Lines across Unique Voicetypes",""
0x002C1C9B,"MQ105","All That Money Can Buy","WALTER STROUD invites the player on a mission to Neon, a city run by wealthy corporations. He will be purchasing an Artifact there, and he wants the player as backup. Walter goes to his office on Neon and meets with ISSA EKLUND, his wife and business partner, to discuss the purchase. The player is then sent to investigate the seller and case the Astral Lounge, the meeting place, for security issues. The player then meets with the seller, MUSGROVE, and along with Walter negotiate for the purchase of the Artifact. On the way out from the meeting, the player is ambushed by agents hired by Slayton Aerospace, the original owner of the Artifact. The player has to infiltrate Slayton Aerospace HQ and confront its boss, NICOLAUS Slayton."
0x002C2561,"RIR02","A New Narrative","Go on an assignment to plant physical evidence at Laredo Firearms in Akila City."
0x002C5401,"UC01","Supra et Ultra","The player has signed up to take the entrance exam of the Vanguard, the UC's civilian fleet. The player has to go through two tests - Adaptability (a series of obstacle courses) and Ship Piloting (which takes place inside a simulator)."
0x002C5402,"DialogueUCFactionNewAtlantis","","This quest contains all the narration for the various UC Vanguard Orientation museum exhibits and the companion's responses to them."
0x002C572B,"RIR01","One Step Ahead","Go on a radiant mission to upload something onto a terminal."
0x002C59E4,"PlayerSkills","Player Skills",""
0x002C5A4A,"COM_Companion_SarahMorgan_SpeechChallenges","Sarah Morgan Speech Challenges",""
0x002C6D74,"MQ204","High Price to Pay","Returning from MQ202, the player finds out that the Eye, Constellation's star station, has been attacked. A Starborn who calls himself the Hunter has attacked the station, and is on his way to the Lodge. The player has to decide whether to run to the station to save those onboard, or defend the Lodge and the Artifacts."
0x002C7C11,"COM_Quest_SarahMorgan_Q01","In Memoriam",""
0x002C7D32,"DialogueShipCrew_DEPRECATED","",""
0x002C9C96,"RI01_JobAdRadio","","This quest holds the radio scene that advertises the job available at Ryujin Industries to start the Ryujin Faction quest line."
0x002C9C97,"RI01","Back to the Grind","This is the intro quest to the Ryujin Industries faction. The player hears an ad playing in either New Atlantis or Neon which starts the quest to apply for a job. After filling out the application at a computer kiosk, the player gets an interview with Imogene Salzo, attends the interview, and then gets their first task as an administrative assistant: go pick up a coffee order at the nearby TerraBrew.\n\nHowever, while picking up coffee, the player is held at gunpoint by a freshly fired employee. The employee believes it's just a matter of time before Ryujin sends the player after him, so he's trying to get a jump on things and take out the player before the player takes out him. The player can try to talk him down, or outright attack. Either way, the player resolves the situation, picks up the coffee order, delivers it, and then reports back to Imogene. Imogene, having heard of what the player did at TerraBrew, now sees greater potential in the player as more than just an administrative assistant which will launch the player into their new role in the next quest."
0x002CC106,"FC_WF_RandomConv01","",""
0x002CC107,"FC_WF_RandomConv02","",""
0x002CC108,"DialogueWaggonerFarm_IntroScene","",""
0x002CC109,"DialogueWaggonerFarm","",""
0x002CC10A,"FC_WF_RandomConv03","",""
0x002CC43E,"RL067_EavesdroppingScene","RL067 Robotics Flavor Eavesdrops",""
0x002CE1A4,"SQ_GuardShips","Guard Ship crime dialogue",""
0x002CE5DB,"OE_Civilians04","",""
0x002CE5DC,"OE_Civilians03","",""
0x002CFDEC,"SQ_CargoShips","",""
0x002D2517,"City_AkilaLife08","Charity of the Wolf",""
0x002D2621,"FFNewHomesteadZ00Misc","Misc Pointer",""
0x002D3950,"UC09_PostQuest_VaeVictis_Misc","Misc pointer to Vae Victis for UCR05",""
0x002D3951,"UC09_PostQuest_Tuala_Misc","Misc pointer to Tuala for UC09 Post-Quest",""
0x002D3952,"UC09_PostQuest_Percival_Misc","Misc pointer to Percival for UCR04",""
0x002D7381,"RQ_Settlement_KillShips_01","Clear the Skies",""
0x002D88B8,"MB_Passenger07OEColonist","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x002D90F3,"SQ_OutpostCreateStarstation00","",""
0x002D90F4,"SQ_OutpostCreateStarstation01","",""
0x002D90F5,"SQ_OutpostCreateStarstation02","",""
0x002D90F6,"SQ_OutpostCreateStarstation03","",""
0x002DBEA5,"MB_Passenger05OEWorker","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x002DBEA6,"MB_Passenger06OEScientist","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x002DC638,"SE_SP01","Derelict Ship Template",""
0x002DD60D,"OE_ChangeLocationTrigger","Change Location OE Trigger",""
0x002DF8DC,"SE_JM03","Derelict Ship Template",""
0x002DFEDB,"FFRedMileR01","Run the Red Mile",""
0x002DFEDC,"FFRedMileR01Misc","Misc Pointer",""
0x002E18CE,"City_AkilaLife06","Hand Delivered",""
0x002E284C,"City_GG_Mark_EnemyHolder","[Holder quest for the enemies for Missing the Mark]",""
0x002E57DF,"Staryard_Trident_Z_FuelingGreatness","Fueling Greatness",""
0x002E7B57,"LC082_Generic_Convo_MarineMale01_Female01_04","",""
0x002E7B58,"LC082_Generic_Convo_MarineMale02_Female01_03","",""
0x002E7B59,"LC082_Generic_Convo_MarineMale01_02_04","",""
0x002E7B5A,"LC082_Generic_Convo_MarineMale01_02_03","",""
0x002E8297,"FFNeonZ10","Dirty Laundry",""
0x002E8298,"FFNeonZ11","DRONE Buyer",""
0x002E9182,"LC082_Generic_Convo_MarineMale02_Female01_02","",""
0x002E9183,"LC082_Generic_Convo_MarineMale01_Female01_02","",""
0x002E9184,"LC082_Generic_Convo_MarineMale01_02_02","",""
0x002E9185,"LC082_Generic_Convo_MarineMale02_Female01_01","",""
0x002E9186,"LC082_Generic_Convo_MarineMale01_02_01","",""
