FormID, EditorID, Full, BTXT, Index, ITXT, ISTX, ITID, TNAM, UNAM
0x002D8155,"RL029_LabExperimentsTerminal_Desktop_02","Laboratory Terminal B","","1","Experiment 2 Terminal","","1","RL029_LabExperimentsTerminal02_Genesis",""
0x002D9EB3,"SE_JM01_Terminal_Genesis","Terminal","","1","Report 0","","1","","Date: 5-22-2324\nCodename: CAPS \nLocation: Neon\nOperator: Dr. Joseph Leonard\n\nDiagnostic tests of the CAPS (Complete Autopilot System) are clear. Simulations have all completed successfully; the program is able to identify how to jump from system to system in optimal patterns--Linda's algorithm for the Travelling Salesman problem proved quite effective--and it is able to react to unforeseen obstacles, navigate around other ships, and radio with spaceports and Vanguard officers.\n\nIn short: self-driving space craft have just become a reality.\n\nAll that's left now is to test the maiden voyage. Then on to fame and fortune. And making the world a better place.\n"
0x002D9EB3,"SE_JM01_Terminal_Genesis","Terminal","","2","Report 1","","2","","Date: 5-27-2324\nCodename: CAPS \nLocation: Neon\nOperator: Dr. Joseph Leonard\n\nToday is launch day. The Taiyo executive was very pleased with what he saw and was willing to fund this initial trip. Three quick jumps and we'll have proven our design and can finally ink that exclusivity deal.\n\nLinda just left the ship. She's confident her maths are correct; combined with my programming, there is no way this fails. Another round of diagnostic scans and simulation tests were successful yesterday evening. But if anything does go wrong, I can always revert to manual controls.\n\nWhen I write my next report, I'll be in orbit around Jemison.\n"
0x002D9EB3,"SE_JM01_Terminal_Genesis","Terminal","","3","Report 2","","3","","Date: 5-28-2324\nCodename: CAPS \nLocation: Jemison\nOperator: Dr. Joseph Leonard\n\nSuccess!\n\nI have reached Jemison without any trouble at all. CAPS works like a dream. All readings were normal, exactly as predicted. I don't have to so much as lift a finger to travel anywhere I want. It even took me down to the New Atlantis spaceport and I was able to treat myself to a fine lunch.\n\nI sent the initial report to Linda; this is going to change everything for us.\n\nThe next test is to do a multi-jump voyage; I've selected Mars as my destination. Will be nice to wave farewell to those morons at Deimos as I push them into obscurity."
0x002D9EB3,"SE_JM01_Terminal_Genesis","Terminal","","4","Report 3","","4","","Date: 5-30-2324\nCodename: CAPS \nLocation: Jupiter\nOperator: Dr. Joseph Leonard\n\nThe second voyage piloted entirely by CAPS has been successfully completed. I reached the Sol system without issue, though the jump spat me out at Jupiter rather than Mars. Just a minor calibration issue, I've already adjusted it to accommodate. This is why we test. \n\nLinda messaged me suggesting I return, since she fears there may be an error in her algorithm. She didn't say she doesn't trust me to adjust her numbers, but I know what she meant. Either way, I can't stop now. To do so without completing the final jump would risk jeopardizing our contract with Taiyo. One more test, giving full autonomous control over to CAPS, and we should be in the clear. I'm sure my adjustments are accurate. \n\nWe are so close.\n"
0x002D9EB3,"SE_JM01_Terminal_Genesis","Terminal","","5","Report 4","","5","","Date: 6-1-2324\nCodename: CAPS \nLocation: Unknown\nOperator: Dr. Joseph Leonard\n\nI am surrounded by the vast darkness of space.\nSomething went completely wrong. Linda was right. I shouldn't have touched her figures.\nWith each jump, the CAPS was taking me further and further away from any system I could hope to contact for help. When it finally stopped, I was here. And here is nowhere.\nI am going to revert to manual controls and return home. Hopefully we can salvage this.\n"
0x002D9EB3,"SE_JM01_Terminal_Genesis","Terminal","","6","Report 5","","6","","Date: 6-6-2324\nCodename: Halcyon\nLocation:\nOperator: Dr. Joseph Leonard\n\nMore problems have arisen. Reverting to manual controls proved to be a multi-day challenge, as I sabotaged more of the ships systems than I intended to when writing and installing CAPS. In retrospect, I should have run diagnostics and simulations on those systems as well. Live and learn.\n\nOr learn, at least.\n\nI believe I have gotten the controls back online, but there is another problem; CAPS's last series of jumps consumed almost all of our fuel. I should have enough to get into range to call for help. But its going to be close.\n\nNext time I hire a test pilot.\n"
0x002D9EB3,"SE_JM01_Terminal_Genesis","Terminal","","7","Report 6","","7","","Date: Unknown\nCodename: Who cares\nLocation: Hell\nOperator: Failure\n\nSomething went wrong. Again. When I attempted to jump manually, some part of CAPS took control again. It adjusted my course. I don't know where I've ended up, but I do know that it's further from civilization than I intended. Further than I've ever been before. And I have no fuel to jump again. All I can do is drift and wait for the end.\n\nThis mission was my everything. And now its cost me everything. There is no hope.\n\nI'm sorry.\n"
0x002DE3B9,"LC175_RE939_LabTerminal01","Biochemical Toxicology","","1","Compound GCXA","","1","LC175_RE939_LabTerminal01_SubmenuA",""
0x002DE3B9,"LC175_RE939_LabTerminal01","Biochemical Toxicology","","2","Survivability of Xenodigestion","","2","LC175_RE939_LabTerminal01_SubmenuB",""
0x002DE3BA,"LC175_RE939_LabTerminal_Desktop","Laboratory Sciences Terminal","","1","Fauna Research Notes","","2","LC175_RE939_LabTerminal02",""
0x002DE3BA,"LC175_RE939_LabTerminal_Desktop","Laboratory Sciences Terminal","","2","Flora Research Notes","","3","LC175_RE939_LabTerminal03",""
0x002DE3BA,"LC175_RE939_LabTerminal_Desktop","Laboratory Sciences Terminal","","3","Biochemical Toxicology","","1","LC175_RE939_LabTerminal01",""
0x002DE3BA,"LC175_RE939_LabTerminal_Desktop","Laboratory Sciences Terminal","","4","Discussion Forum","","4","LC175_RE939_LabTerminal04",""
0x002DE3BB,"LC175_RE939_LabTerminal02","Fauna Research Notes","","1","Classification","","1","","When cataloguing new fauna please use the following prefixes:\n\nCV = Carnivore\nHV = Herbivore\nOV = Omnivore\n\nIf upon further study that classification must change, then re-assign using the usual nomenclature. Do not adjust the numbers of subsequent species in the catalogue. Taxonomic subspecies will also use the new parent prefix, as in HV-44-0001."
0x002DE3BB,"LC175_RE939_LabTerminal02","Fauna Research Notes","","2","Research Notes","","2","","Research on fauna should track the organism at all stages of development, from larval to adulthood. All factors exogenous and endogenous are to be included in the study, as well as the effect of diet, toxic agents, and chemicals on organ systems, tissues, and cells, in addition to hormones, enzymes, and receptors. \n\nGenetic study and alteration must be conducted in a separate experiment to avoid contamination of data.\n"
0x002DE3BB,"LC175_RE939_LabTerminal02","Fauna Research Notes","","3","Safety Standards","","3","","In addition to standard MAST protocols, all scientists are required to follow rules specific to individual fauna. The safety of not just the researchers but the families and staff can be compromised by a lack of care."
0x002DE3BC,"LC175_RE939_LabTerminal03","Flora Research Notes","","1","Primary Directive","","3","","Provide actionable data on all areas of plant xenobiology, including ecology, evolution, and physiology, as well as the ecosystems in which the flora thrive.\n\nDepartments will be assigned experts in specific fields, whether it be plants, algae, fungi, or lichen."
0x002DE3BC,"LC175_RE939_LabTerminal03","Flora Research Notes","","2","Lab Analysis VP-0184","","1","","Quantitative analysis of flora VP-0184 has begun to study medicinal and other scientific applications of the root.\n\nResults will sub-categorized by feasibility based on three factors:\n\n1. General efficacy\n2. Cost of extraction and synthesis\n3. Transportability\n\nThere are concerns of the psychoactive properties found in the leaf lamina, which can be activated when combusted. We currently have no data on its effects on humans."
0x002DE3BC,"LC175_RE939_LabTerminal03","Flora Research Notes","","3","Botanical Study of A3-0012","","2","","Taken from Archimedes III, found primarily in the wetlands. Flora native to the region typically possess wide xylem diameters optimized for water transport efficiency. \n\nHowever, mountain flora such as A3-0012 are designed with narrow conduits that protect against frozen climates and frost-induced cavitation. Water transport efficiency is sacrificed for storage and durability, as well as retention in leaf lamina. \n\nBased on the data, the team believes the plant is an ideal candidate for inclusion in the terra forming projects of rough, inclement biomes. "
0x002DE3BE,"LC175_RE939_LabTerminal01_SubmenuA","Compound GACX","","1","Study Purpose","","2","","Explore molecular mechanism by which compound GACX affects cancer progression. \n\nInjections at the tumor site are designed to induce cell cycle arrest but have no lasting effect on cell apoptosis. Previous studies have shown some evidence of cell mutation or necrosis, which is believed to be an outlier but caution will be taken given the value of various specimens."
0x002DE3BE,"LC175_RE939_LabTerminal01_SubmenuA","Compound GACX","","2","Hypothesis","","1","","Preliminary data shows cancer found in the epithelial cells of bile ducts is extremely pernicious in most species. Compound GACX (with non-synthetic DNA molecule genome X) extracted from glands of Flora Species A2-6V may be a promising growth suppressor."
0x002DE3BE,"LC175_RE939_LabTerminal01_SubmenuA","Compound GACX","","3","Preliminary Conclusion","","3","","Studies in vivo on genetically modified fauna show a 15% reduction in tumor growth. Combined with a genetic inhibitor we see that multiply by a factor of 2. In summary, this presents a theoretical basis for further study. Funding request forwarded to leads at MAST."
0x002DE3BF,"LC175_RE939_LabTerminal01_SubmenuB","Survivability of Xenodigestion","","1","Study Purpose","","2","","Determine if a human can survive ingestion and extraction from species CV-82.\n\nThe experiment will measure levels of common digestive enzymes - lingual and gastric lipase, pancreatic amylase, and measure acidity levels over extended durations.\n\nPost-experimental vivisection will analyze enzyme secretion and gland structures in the stomach, pancreas, and small intestine of CV-82.\n"
0x002DE3BF,"LC175_RE939_LabTerminal01_SubmenuB","Survivability of Xenodigestion","","2","Hypothesis","","1","","Based on patient records and anecdotal evidence, it is hypothesized that consumption by species CV-82 is survivable due to the slow acting digestive system and reliance on salivary amylase that is unable to penetrate common fabrics.\n\nExperiment does not account for an absence of clothing materials during the ingestion."
0x002DE3BF,"LC175_RE939_LabTerminal01_SubmenuB","Survivability of Xenodigestion","","3","Preliminary Conclusion","","3","","Dummy subjects in full spacesuits experienced zero degradation of the exterior fabric from gastric and lingual lipases. However, pancreatic peptidases showed damage after fourteen hours. \n\nSurvivability is estimated at a maximum of sixteen hours. "
0x002DF17F,"LC175_RE939_ResidentialTerminal01","Residential Computer","","1","Family Matters","","1","LC175_RE939_ResidentialTerminal01_SubmenuA",""
0x002DF17F,"LC175_RE939_ResidentialTerminal01","Residential Computer","","2","Family Matters","","2","LC175_RE939_ResidentialTerminal01_SubmenuB",""
0x002DF17F,"LC175_RE939_ResidentialTerminal01","Residential Computer","","3","Security Concerns","","3","LC175_RE939_ResidentialTerminal01_SubmenuC",""
0x002DF180,"LC175_RE939_ResidentialTerminal01_SubmenuA","Family Matters","","1","Children on the station","","1","","I'm worried about the long term effects of space living on my children, but if I send them back to New Atlantis, I'm concerned about the time apart. I am wondering about the possibility for additional time off, using maternity leave as the reason. \n\n-- Dr. Potapenko"
0x002DF180,"LC175_RE939_ResidentialTerminal01_SubmenuA","Family Matters","","2","Re: Children on the station","","2","","Absolutely not. We are on a strict schedule that has been planned YEARS in advance. An extended absence from any of the scientists will create a cascading effect that could cause delays or halt research entirely.\n\n-- Helena Chambers, MBA, Chief Administrator of Starstation RE-939"
0x002DF180,"LC175_RE939_ResidentialTerminal01_SubmenuA","Family Matters","","3","Re: Re: Children on the station","","3","","With all due respect Administrator, I've already talked to several colleagues who have agreed to support the department in my absence. Also, I hate to bring this up now, but I have an offer to work at a private lab on Jemison. I won't hesitate to accept for the sake of my children.\n\n-- Dr. Potapenko"
0x002DF180,"LC175_RE939_ResidentialTerminal01_SubmenuA","Family Matters","","4","Re: Re: Re: Children on the station","","4","","Is that a threat, doctor? Let me remind you that New Atlantis is governed by the UC, and public or private, one phone call from me is all it takes to make you the galaxy's most overqualified barista. And as for your colleagues agreeing to this idea, they do NOT make that call. I do.\n\n-- Helena Chambers, MBA, Chief Administrator of Starstation RE-939"
0x002DF182,"LC175_RE939_ResidentialTerminal01_SubmenuB","Kitchen Etiquette","","1","Kid Birthdays!","","5","","Just a reminder that we've got a number of birthdays coming up for the kids on station! \n\nAngela Romo - May 9th\nMichael Baines - May 27th\nLeShawn Pena - June 2nd\nBobby Katz - June 11th"
0x002DF182,"LC175_RE939_ResidentialTerminal01_SubmenuB","Kitchen Etiquette","","2","Unwashed kitchenware","","1","","Hey everyone, please remember to wash any pots and pans you use and don't leave them on the stove. Between that and the full sink, I spent half an hour cleaning up last night. Thankfully Bobby was there to help but that's not exactly how I wanted to spend our evening.\n\n- Martha Katz"
0x002DF182,"LC175_RE939_ResidentialTerminal01_SubmenuB","Kitchen Etiquette","","3","Re: Unwashed kitchenware","","2","","Whoops! That was my bad! I was planning on returning later to clean it up but work kept me busy all night. I promise I'll make it up to you Martha! And tell Bobby he's an angel!\n\n-- Serena Romo"
0x002DF182,"LC175_RE939_ResidentialTerminal01_SubmenuB","Kitchen Etiquette","","4","Snacks","","3","","The vending machine is malfunctioning again. What genius programmed this thing? This is not emergent technology folks. We should've figured out how to do this by now. And why are we paying for snacks? Is MAST so cheap they have to pinch every last cred?\n\n-- Alan Archer"
0x002DF182,"LC175_RE939_ResidentialTerminal01_SubmenuB","Kitchen Etiquette","","5","Re: Snacks","","4","","The ""paying for snacks"" thing is to keep the children out, if I recall correctly. If your per diem CredStik doesn't have a balance, I'd check with Helena.\n\n-- Philip Katz"
0x002DF183,"LC175_RE939_ResidentialTerminal01_SubmenuC","Evacuation Drills","","1","Evacuation Drills","","2","","I just want to remind all residents that starting this week we will be performing emergency evacuation drills. With the new shuttle, previous protocols are no longer valid.\n\n-- Lieutenant Abreu"
0x002DF183,"LC175_RE939_ResidentialTerminal01_SubmenuC","Evacuation Drills","","2","Re: Evacuation Drills","","3","","Anyone else annoyed by how confusing these drills are? Not to mention it's all just theater. I feel like I'm literally in an elementary school production. Just show me a map and tell me where the exit is. \n\n-- Alan Archer"
0x002DF183,"LC175_RE939_ResidentialTerminal01_SubmenuC","Evacuation Drills","","3","Not a drill","","4","","The alarm is sounding, and people are dead. I suspect we'd all be, but Dr. Bosch fought off the attackers and bought us some time. Still, it won't be long before they breach the doors, and so the few of us remaining are making a mad dash to the warehouse shuttle.\n\nI told Bobby to find Administrator Chambers. I had a feeling she'd flee rather than adhere to the new protocols. And given her personal protection detail, I assumed that would be the safest place for him, but now, I don't know. Dr. Bosch says Helena's missing, and he's staying behind to look for her and Bobby. Martha, forgive me, I'm such a fool.\n\nDr. Bosch promised he would find our boy, and I have no choice but to believe him. I've got to find Martha and get her to the evacuation port before it's too late.\n\n-- Philip Katz"
0x002DF183,"LC175_RE939_ResidentialTerminal01_SubmenuC","Evacuation Drills","","4","To Samira","","1","","We're being boarded, right now. Everyone's rushing to the shuttles, but I'm not leaving without my sister. If you're reading this Samira, meet me in the storage closet. \n\nI know things look bleak, but we'll figure something out. I love you.\n\n-- Avery Lee"
0x002E6218,"BQ01_TerminalMenu_Foundry_Extra_ReportIncident","Report an Incident","Incident Report Documents\n\nYour reports help keep us all safe! Please submit your reports so we can investigate them and improve our workplaces.\n","1","Forms","","0","","Incident Reporting Officer: Employee #<null>\n\nError: Contact an Administrator."
0x002E621C,"BQ01_TerminalMenu_Foundry_SubMenu_LookupMine_PlayerAccount","Search Mines","Acceptable Search Queries: \n\nYear(s) Active. e.g. Year: 2315\nMine Assignments. e.g. Mine: 100\nWorker Names. e.g. Worker: George\n\nEnter Query> ","1","Worker: "<Alias=Player>"","","0","","Access Restricted.\n\nUser is Defunct."
0x002E621C,"BQ01_TerminalMenu_Foundry_SubMenu_LookupMine_PlayerAccount","Search Mines","Acceptable Search Queries: \n\nYear(s) Active. e.g. Year: 2315\nMine Assignments. e.g. Mine: 100\nWorker Names. e.g. Worker: George\n\nEnter Query> ","2","Year="2309"","","1","","Access Restricted.\n\nUser is Defunct."
0x002E621C,"BQ01_TerminalMenu_Foundry_SubMenu_LookupMine_PlayerAccount","Search Mines","Acceptable Search Queries: \n\nYear(s) Active. e.g. Year: 2315\nMine Assignments. e.g. Mine: 100\nWorker Names. e.g. Worker: George\n\nEnter Query> ","3","Worker: "Ervin Madani"","","2","","Access Restricted.\n\nUser is Defunct."
0x002E621C,"BQ01_TerminalMenu_Foundry_SubMenu_LookupMine_PlayerAccount","Search Mines","Acceptable Search Queries: \n\nYear(s) Active. e.g. Year: 2315\nMine Assignments. e.g. Mine: 100\nWorker Names. e.g. Worker: George\n\nEnter Query> ","4","Worker: "Ervin Madani"","","3","","Access Restricted.\n\nUser is Defunct."
0x002E621C,"BQ01_TerminalMenu_Foundry_SubMenu_LookupMine_PlayerAccount","Search Mines","Acceptable Search Queries: \n\nYear(s) Active. e.g. Year: 2315\nMine Assignments. e.g. Mine: 100\nWorker Names. e.g. Worker: George\n\nEnter Query> ","5","Worker: "Helgi Hauksson"","","4","","Access Restricted.\n\nUser is Defunct."
0x002E621C,"BQ01_TerminalMenu_Foundry_SubMenu_LookupMine_PlayerAccount","Search Mines","Acceptable Search Queries: \n\nYear(s) Active. e.g. Year: 2315\nMine Assignments. e.g. Mine: 100\nWorker Names. e.g. Worker: George\n\nEnter Query> ","6","Mine: 33","","5","","Downloading Coordinates..."
0x002E621D,"BQ01_TerminalMenu_Foundry_Account__Main_ViewAll","Foundry Terminal","Welcome to Mandela Foundry and Mines.\n\nNEWS! \n* Now supporting all Mining Corporations currently operating on Gagarin!\n\nAccounts: ","1","Guest","","0","BQ01_TerminalMenu_Foundry_Account_Public",""
0x002E621D,"BQ01_TerminalMenu_Foundry_Account__Main_ViewAll","Foundry Terminal","Welcome to Mandela Foundry and Mines.\n\nNEWS! \n* Now supporting all Mining Corporations currently operating on Gagarin!\n\nAccounts: ","2","<Alias=Player>'s Account","","1","BQ01_TerminalMenu_Foundry_Account_Player",""
0x002E621D,"BQ01_TerminalMenu_Foundry_Account__Main_ViewAll","Foundry Terminal","Welcome to Mandela Foundry and Mines.\n\nNEWS! \n* Now supporting all Mining Corporations currently operating on Gagarin!\n\nAccounts: ","3","Ervin Madani","","2","BQ01_TerminalMenu_Foundry_Account_Ervin",""
0x002E621D,"BQ01_TerminalMenu_Foundry_Account__Main_ViewAll","Foundry Terminal","Welcome to Mandela Foundry and Mines.\n\nNEWS! \n* Now supporting all Mining Corporations currently operating on Gagarin!\n\nAccounts: ","4","Employee #3490","","3","BQ01_TerminalMenu_Foundry_Account_Employee",""
0x002E621D,"BQ01_TerminalMenu_Foundry_Account__Main_ViewAll","Foundry Terminal","Welcome to Mandela Foundry and Mines.\n\nNEWS! \n* Now supporting all Mining Corporations currently operating on Gagarin!\n\nAccounts: ","5","Admin","","4","BQ01_TerminalMenu_Foundry_Account_Admin",""
0x002E621F,"BQ01_TerminalMenu_Foundry_Account_Public","Guest","Welcome to Mandela Foundry and Mines!\n\nSorry, we are not taking new Applications at this time.\n\n","1","Apply Now!","","0","BQ01_TerminalMenu_Foundry_Extra_ApplyNow",""
0x002E621F,"BQ01_TerminalMenu_Foundry_Account_Public","Guest","Welcome to Mandela Foundry and Mines!\n\nSorry, we are not taking new Applications at this time.\n\n","2","Report an Incident","","1","BQ01_TerminalMenu_Foundry_Extra_ReportIncident",""
0x002E6264,"BQ01_TerminalMenu_Foundry_SubMenu_PlayerLogon","Foundry Index","Welcome to the Foundry\n\nSupporting: \n- Hephaestus Mining Corporation\n- Six Sisters Mining Corporation\n- Mandala Mining Corporation\n\nLogged in as: Worker #45-G","1","Lookup  Mines","","2","BQ01_TerminalMenu_Foundry_SubMenu_LookupMine",""
0x002E6264,"BQ01_TerminalMenu_Foundry_SubMenu_PlayerLogon","Foundry Index","Welcome to the Foundry\n\nSupporting: \n- Hephaestus Mining Corporation\n- Six Sisters Mining Corporation\n- Mandala Mining Corporation\n\nLogged in as: Worker #45-G","2","My Active Assignments","","0","","Worker #45-G Assignments: \n\nMine #72 - Phase 0"
0x002E6264,"BQ01_TerminalMenu_Foundry_SubMenu_PlayerLogon","Foundry Index","Welcome to the Foundry\n\nSupporting: \n- Hephaestus Mining Corporation\n- Six Sisters Mining Corporation\n- Mandala Mining Corporation\n\nLogged in as: Worker #45-G","3","My Completed Assignments","","1","","Worker #45-G Assignments: \n\nMine #56 - Phase 3, Phase 4\nMine #60 - All Phases\nMine #64 - All Phases\nMine #68 - All Phases"
0x002E6264,"BQ01_TerminalMenu_Foundry_SubMenu_PlayerLogon","Foundry Index","Welcome to the Foundry\n\nSupporting: \n- Hephaestus Mining Corporation\n- Six Sisters Mining Corporation\n- Mandala Mining Corporation\n\nLogged in as: Worker #45-G","4","Check Injury Claim Status","","3","","Worker #45-G...\n\nClaim #EAE-79: ""Lung damage from volatile gasses.""\nDate Filed: 03.12.2328 \nStatus: Paid.\n\nClaim #FBA-92: ""Lung damage from volatile gasses.""\nDate Filed: 09.25.2328 \nStatus: Paid.\n\nClaim #FBC-34: ""Lung damage from volatile gasses.""\nDate Filed: 03.15.2329 \nStatus: Paid.\n\nClaim #FCA-22: ""Lung damage from volatile gasses.""\nDate Filed: 09.20.2329\nStatus: Pending"
0x002E89A9,"RM_MeiTerminal_Menu","Mei's Computer","","1","Recent Contract Renewal","","0","","You're making a good choice keeping us under contract, Mei. Even if they could break their jurisdiction, Freestar Rangers wouldn't keep you half as safe as we can. I know some of our contractors have a reputation for being rough around the edges, maybe even rude, but that reputation is part of why your establishment is so safe with us.\n\nYou'll notice that incidents of debtors skipping out have been down 79% since we started. Physical altercations between patrons are down 52%. And, pirate attacks? They're virtually non-existent. So, remember that when it comes time for our annual rates to go up. It's not just safer, it's good business sense.\n\n-Madeleine Stocker"
0x002E89A9,"RM_MeiTerminal_Menu","Mei's Computer","","2","I'm not a doctor!","","1","","Mei, you gotta stop sending your injured runners my way. I don't have medical training. Best I got is staples, glue, tape, and a lot of absorbant materials. These people need more than what I can provide them, and I'm pretty sure the reason some of them haven't come back is because they died in transit to a real hospital.\n\nDon't be cheap, Mei. Hire a damn doctor! I'm sure you can find one seedy enough for your operation on Neon. Hell, I might even know a guy who knows a guy.\n\n-Lon"
0x002E89A9,"RM_MeiTerminal_Menu","Mei's Computer","","3","Successful Extraction","","2","","Ms. Devine,\nYour tip was most appreciated. Our Tracker was able to find Mr. Whiting at your establishment and extract him without causing a scene. Your patrons were none the wiser. That should settle the matter our employer hired us to take care of, and we no longer require your services at this time. Thank you for your cooperation, and feel free to reach out if you ever require our services.\n\n-Zee"
0x002E89A9,"RM_MeiTerminal_Menu","Mei's Computer","","4","Quarterly Report","","3","","I'll drop by sometime with the full report, but I wanted to share with you the good news.\nEarnings have been up this quarter by 14%, despite the retirement of your most popular runner. Costs have only increased by 1.5%. So whatever you're doing, I recommend keeping it up.\n\n-Jingyi"
0x002E89A9,"RM_MeiTerminal_Menu","Mei's Computer","","5","Fire in the Kitchen","","4","","First, let me say sorry, Mei. It was a real slow night and no orders were coming in, and we just wanted to see what would happen if we tried to cook one of the little creatures that came crawling up that Gary found outside. \n\nWe didn't know it'd produce that much smoke that quickly when we baked it, and we didn't know the smell would be so rank. You can take the cost of a new oven out of my pay, just please don't fire me. \n\nI need this job!\n\n-Zahra"
0x002EDAFD,"BQ01_TerminalMenu_Mine_Helgi__Main","Hephaestus Mining Company","Mine H-363\nHelgi Hauksson, Senior Biologist","1","Studies","","0","BQ01_TerminalMenu_Mine_Helgi_Studies",""
0x002EDAFD,"BQ01_TerminalMenu_Mine_Helgi__Main","Hephaestus Mining Company","Mine H-363\nHelgi Hauksson, Senior Biologist","2","Sent: My Resignation","","1","","Sent: 8/01/2309\n\nDue to witnessing numerous ethics violations at Hephaestus, I quit.\n\nThis is my 180th report about the severity of the situation. \n\nWhat Hephaestus is doing in these mines will cause the biome to become unstable in the short-term and it will ruin our environment permanently in the long run. Read my studies if this is unclear... if anyone reads this at all. What a waste."
0x002EDB06,"BQ01_TerminalMenu_Foundry_Database_Search_Filter","Filter=""Mines""","Foundry Mines Database - Search Results: \n\nApplying Filters: \n* Filter=""Mines""\n\nDisplaying first 5 matches...\n\nH-395	\nS-394	\nH-393	\nS-392	\nM-391	\n\n","1","Company="Hephaestus"","","0","BQ01_TerminalMenu_Foundry_Database_Search_Company",""
0x002EDB0A,"BQ01_TerminalMenu_Mine_Office_Main_Admin_Helgi","Helgi's Research Station","Last Login: Oct 2309\n\nAccount Status: Deactivated.","1","[Unlock Research Terminal H-363-A]","","0","","Permissions updated.\n\nTerminal H-363-A ""Helgi's Research Station"" has been unlocked."
0x002EDB0B,"BQ01_TerminalMenu_Mine_Office_Main_Admin","Admin","Listing Terminals in Mine #H-363: ","1","Helgi's Research Station","","0","BQ01_TerminalMenu_Mine_Office_Main_Admin_Helgi",""
0x002EDB0B,"BQ01_TerminalMenu_Mine_Office_Main_Admin","Admin","Listing Terminals in Mine #H-363: ","2","Ervin Madani's Research Station","","1","BQ01_TerminalMenu_Mine_Office_Main_Admin_Ervin",""
0x002EDB0C,"BQ01_TerminalMenu_Mine_Office_Main_Admin_Ervin","Ervin Madani's Research Station","Last Login: Sept 2309\n\nAccount Status: Redacted.","1","[Unlock Research Terminal H-363-B]","","0","","Permissions updated.\n\nTerminal H-363-B ""Ervin's Research Station"" has been unlocked.\n"
0x002EDB0D,"BQ01_TerminalMenu_Foundry_Database_Search_Coordinates","Mine=""H-363""","Foundry Mines Database - Search Results: \n\nApplying Filters: \n* Company=""Hephaestus"", Company=""Hephaestus"", Year=""2309"", Status=""Inactive""\n\nDisplaying all matches... \n\nH-363\n\n","1","Download Coordinates...","","0","","Coordinates to Mine H-363 have been downloaded."
0x002EDB0E,"BQ01_TerminalMenu_Foundry_Database_Search_Status","Status=""Inactive""","Foundry Mines Database - Search Results: \n\nApplying Filters: \n* Company=""Hephaestus"", Company=""Hephaestus"", Year=""2309"", Status=""Inactive""\n\nDisplaying all matches... \n\nH-363\n\n","1","Mine="H-363"","","1","BQ01_TerminalMenu_Foundry_Database_Search_Coordinates",""
0x002EDB0F,"BQ01_TerminalMenu_Foundry_Database_Search_Year","Year=""2309""","Foundry Mines Database - Search Results: \n\nApplying Filters: \n* Company=""Hephaestus"", Company=""Hephaestus"", Year=""2309""\n\nDisplaying all matches...\n\nH-366	\nH-363	\nH-343	\n\n\n","1","Status="Inactive"","","0","BQ01_TerminalMenu_Foundry_Database_Search_Status",""
0x002EDB10,"BQ01_TerminalMenu_Foundry_Database_Search_Company","Company=""Hephaestus""","Foundry Mines Database - Search Results: \n\nApplying Filters: \n* Filter=""Mines"", Company=""Hephaestus""\n\nDisplaying first 5 matches...\n\nH-395	\nH-393	\nH-385	\nH-384	\nH-371	","1","Year="2309"","","4","BQ01_TerminalMenu_Foundry_Database_Search_Year",""
0x002EDB12,"BQ01_TerminalMenu_Foundry_Database_Filter","Filter=""Mines""","Foundry Mines Database - Search Results: \n\nApplying Filters: \n* Filter=""Mines""\n\nDisplaying first 5 matches...\n\nH-395	\nS-394	\nH-393	\nS-392	\nM-391	\n","1","Company="Hephaestus"","","0","BQ01_TerminalMenu_Foundry_Database_Search_Company",""
0x002FB10E,"RI07_Aelys_Desktop","Infinity LTD: Aelys Ortiz","","1","Appointments","","1","RI07_Aelys_Appointments",""
0x002FB10E,"RI07_Aelys_Desktop","Infinity LTD: Aelys Ortiz","","2","Memos","","2","RI07_Aelys_Memos",""
0x002FB110,"RI07_Aelys_Appointments_NinaSkyler","Nina Hart: Skyler Lumin","Skyler Lumin: CEO Lumin Interactive\nConfirmed: YES\nPermissions: Marketing","1","Edit","","1","","Editing access denied. Please see Nina Hart for permissions."
0x002FB111,"RI07_Aelys_Appointments","Appointments","","1","Nina Hart: Skyler Lumin","","1","RI07_Aelys_Appointments_NinaSkyler",""
0x002FB111,"RI07_Aelys_Appointments","Appointments","","2","Harper Filali: Skyler Lumin","","2","RI07_Aelys_Appointments_HarperSkyler",""
0x002FB111,"RI07_Aelys_Appointments","Appointments","","3","Selmi Jackson: Val Coutier","","3","RI07_Aelys_Appointments_SelmiVal",""
0x002FB111,"RI07_Aelys_Appointments","Appointments","","4","Carter Bast: LeDarius Martin","","4","RI07_Aelys_Appointments_CarterLedarius",""
0x002FB111,"RI07_Aelys_Appointments","Appointments","","5","Stanley McMillan: LeDarius Martin","","5","RI07_Aelys_Appointments_StanleyLedarius",""
0x002FB112,"RI07_Aelys_Memos","Memos","","1","Marketing Meeting","","1","","ATTN: Marketing Department\n\nThis is a reminder that we have our quarterly Marketing review meeting coming up. Those who still need to provide information for the presentation have already been notified. If there are any questions or issues you'd like addressed during the meeting, please notify me as soon as possible. \n\nNina Hart\nExecutive Director, Infinity LTD"
