FormID, EditorID, Name, Description, Weight, Unknown1, Unknown2, Unknown3, Unknown4, Unknown5, Unknown6, Unknown7, Unknown8, Unknown9, Unknown10, Unknown11, Unknown12, Unknown13, Unknown14, Model
0x0029B05E, "Food_Craft_CreatureJam", "Creature Jam", "A jar of chunky jam made from alien meat, fruit, and unrefined sugar.", "0.500000", "140", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_CreatureJam.nif"
0x0029B05F, "Food_Craft_Xenowurst", "Xenowurst", "Sausages made from seasoned alien meat.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_CreatureWurst.nif"
0x0029B060, "Food_Craft_CrispyNuggets", "Crispy Alien Nuggets", "Battered and fried nuggets of some unknown alien meat. Often served with a dipping sauce.", "0.300000", "140", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\craftedfood_container_aliennuggets.nif"
0x0029B061, "Food_Craft_AlienKebabs", "Alien Kebabs", "Cubes of roasted alien meat, served skewered on a wooden stick, kebab style.", "0.300000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienKebab.nif"
0x0029B062, "Food_Craft_AlienSandwich", "Alien Sandwich", "A sandwich made from alien-sourced ingredients.", "0.300000", "155", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienSandwhich.nif"
0x0029B063, "Food_Craft_AlienPie", "Alien Pie", "A tangy mixture of minced alien fruits, baked into a light, flaky crust.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienPie.nif"
0x0029B064, "Food_Craft_AlienStirFry", "Alien Stir Fry", "Large chunks of alien meat seared in a skillet with vegetables, served over noodles.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienStirFry.nif"
0x0029B065, "Food_Craft_AlienScramble", "Alien Scramble", "A breakfast dish made from alien eggs and diced vegetables.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienScrambledEggs.nif"
0x0029B066, "Food_Craft_AlienStew", "Alien Stew", "A thick stew made from various alien meats and vegetables.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienStew.nif"
0x0029CAD9, "Aid_HeartPlus", "Heart+", "Improves fortitude and pain tolerance.", "0.100000", "450", "65537", "0", "0", "-1930408867", "1269023574", "-2013199710", "-1799117758", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_HeartPlus.nif"
0x002A5024, "Chem_BattleStim", "Battlestim", "A chem designed to improve pain tolerance.", "0.100000", "525", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_Battlestim_01.nif"
0x002A5025, "Chem_Craft_Panopticon", "Panopticon", "An experimental synthesis of the chems Reconstim and Infantry Alpha.", "0.100000", "450", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_panopticon_01.nif"
0x002A9DE7, "Chem_Squall", "Squall", "A powerful combat enhancer. Dangerously addictive, and rumored to have been developed by the Crimson Fleet.", "0.100000", "350", "65537", "2526517", "1051931443", "-1930408867", "1269023574", "-2013199710", "-1799117758", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_Squall_01.nif"
0x002A9DE8, "Aid_EmergencyKit", "Emergency Kit", "A high-intensity emergency medical kit.", "0.100000", "665", "65537", "0", "0", "172837018", "1694032512", "512649467", "-1229187308", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\Panacaea_01.nif"
0x002C587F, "Chem_Craft_RedTrench", "Red Trench", "Improves pain tolerance and adrenaline production. Made by combining CQB-X and BattleStim.", "0.100000", "380", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_red_trench_01.nif"
0x002C5880, "Chem_SynapseAlpha", "Synapse Alpha", "Enhances reasoning and reflexes, improving problem-solving skills.", "0.100000", "525", "65537", "0", "0", "-1930408867", "1269023574", "-2013199710", "-1799117758", "0", "0", "0", "0", "0", "0", "Items\drugs_or_medical\Chem_Synapse_Alpha_01.nif"
0x002C5881, "Chem_Craft_Paramour", "Paramour", "An enhancement to the chem Hippolyta, designed to push cognition beyond normal limits.", "0.100000", "525", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_paramour_01.nif"
0x002C5882, "Chem_Craft_Neurajack", "Neurajack", "An enhancement to the chem Synapse Alpha, known to improve cognition.", "0.100000", "450", "65537", "0", "0", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_neurajack_01.nif"
0x002C5883, "Chem_Hippolyta", "Hippolyta", "A chem that lowers inhibitions and improves articulation, theoretically making the user more charming.", "0.100000", "350", "65537", "0", "0", "2098940997", "891326481", "315078169", "-1490056167", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\Chem_Hippolyta.nif"
0x002C5884, "Chem_Aurora", "Aurora", "A powerful and addictive hallucinogen derived from Volii Alpha's local Chasmbass population. Legal only in the city of Neon.", "0.100000", "760", "65537", "2526517", "1048576000", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "items/drugs_or_medical\chem_aurora_01.nif"
0x002C5885, "Chem_Craft_Frostwolf", "Frostwolf", "A cocktail of the combat enhancer Whiteout and the military performance chem Reconstim.", "0.100000", "525", "65537", "2526517", "1051931443", "1020678045", "-750517461", "1388737319", "-1729158970", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_Medical\crafted_inhailer_frost_wolf.nif"
0x002C5887, "A_RESTest", "Nutrient", "", "0.000000", "48", "3", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "0", "Items\MedStim01.nif"
0x002C71F4, "Drink_NonAlc_DrinkPouch_BoomPop_RootBeer", "Boom Pop! Root Beer", "Root beer flavored Boom Pop! soda.", "0.300000", "75", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_boomrootbeer.nif"
0x002C71F5, "Drink_NonAlc_DrinkPouch_BoomPop_Cola", "Boom Pop! Cola", "Classic Boom Pop! cola.", "0.300000", "75", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_BoomCola.nif"
0x002C71F6, "Drink_NonAlc_DrinkPouch_BoomPop_Orange", "Boom Pop! Orange", "Orange-flavored Boom Pop! soda.", "0.300000", "75", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_boomorange.nif"
0x002C71F7, "Drink_NonAlc_DrinkPouch_BoomPop_Rhubarb", "Boom Pop! Rhubarb", "Rhubarb-flavored Boom Pop! soda.", "0.300000", "75", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_boomrhubarb.nif"
0x002C71F8, "Drink_NonAlc_DrinkPouch_BoomPop_Licorice", "Boom Pop! Black Licorice", "Black licorice-flavored Boom Pop! soda.", "0.300000", "75", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_boomblacklicorice.nif"
0x002C7202, "Drink_Alc_Bottle_Chandra_WineCabernet", "Chandra Cabernet Sauvignon", "Chandra Vineyards' dark red wine, with notes of blackberry and cedar.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_chandracabernet.nif"
0x002C7203, "Drink_Alc_Bottle_Chandra_WineMalbec", "Chandra Malbec", "Chandra Vineyards' full-bodied red wine, with notes of chocolate and fresh earth. ", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_chandramelbec.nif"
0x002C7204, "Drink_Alc_Bottle_Chandra_WineChard", "Chandra Chardonnay", "Chandra Vineyards' light-bodied white wine, with notes of honeysuckle and pear.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_chardonnay.nif"
0x002C7205, "Drink_Alc_Bottle_Chandra_WineRiesling", "Chandra Riesling", "Chandra Vineyards' sweet white wine, with notes of pineapple and lemon. Commonly enjoyed as an aperitif.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_chandrariesling.nif"
0x002C7206, "Drink_Alc_Bottle_Chandra_WinePinot", "Chandra Pinot Noir", "Chandra Vineyards' medium-bodied red wine, with notes of cranberry and licorice.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_chandrapinotnoir.nif"
0x002C7207, "Drink_Alc_Bottle_Chandra_WineSavignon", "Chandra Sauvignon Blanc", "Chandra Vineyards' light white wine, with notes of passion fruit and freshly cut grass.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_chandrasavigonblanc.nif"
0x002C7208, "Drink_Alc_Bottle_Chandra_WineMerlot", "Chandra Merlot", "Chandra Vineyards' sweet red wine, with notes of vanilla and black cherries.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_merlot.nif"
0x002C7209, "Drink_Alc_Bottle_Chandra_WinePort", "Chandra Port", "Chandra Vineyards' strong red wine, with notes of caramel and cinnamon. Best enjoyed as a digestif.", "0.500000", "380", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_chandraport.nif"
0x002C720D, "Drink_Alc_Can_Canuck_BeerCPilsner", "CAN-uck! Pilsner", "CAN-uck! brand pilsner beer, sold in their distinct cooler can.", "0.500000", "155", "3", "0", "0", "1397574940", "100096579", "-1325470091", "-1250854918", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_canuckpilsner.nif"
0x002C7210, "NOCLUTTER_CF_Drink_Alc_ExclMenuItem_Grog", "Bog's Grog", "Rum diluted with water, with a twist of lemon and just a pinch of gunpowder.", "0.300000", "140", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageFood_BogsGrog.nif"
0x002C7211, "Drink_Alc_DrinkPack_Generic_Bourbon", "Bourbon", "A strong bourbon whiskey, supposedly brewed using techniques from a place called ""Kentucky,"" on Old Earth.", "0.300000", "240", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragedrinkpack_singlebarrelbourbon.nif"
0x002C7213, "Drink_NonAlc_DrinkPack_Generic_MilkKefir", "Kefir", "A fermented milk drink with the consistency of a thin yogurt.", "0.300000", "140", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\Packagedfood_Kefir.nif"
0x002C7214, "Drink_Alc_DrinkPack_AdvNutrition_WhiteWine", "Drink Pack: White Wine", "Advanced Nutrition's standard pack of white wine.", "0.300000", "240", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_WhiteWine.nif"
0x002C7215, "Drink_Alc_DrinkPack_AdvNutrition_RedWine", "Drink Pack: Red Wine", "Advanced Nutrition's standard pack of red wine.", "0.300000", "240", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_RedWine.nif"
0x002C7216, "Drink_NonAlc_DrinkPack_AdvNutrition_Milk", "Drink Pack: Milk", "Advanced Nutrition's standard pack of milk.", "0.300000", "75", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_Milk.nif"
0x002C7217, "Drink_Alc_DrinkPack_AdvNutrition_Beer", "Drink Pack: Beer", "Advanced Nutrition's standard pack of beer.", "0.300000", "155", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_Beer.nif"
0x002C7218, "Drink_NonAlc_DrinkPack_AdvNutrition_Water", "Drink Pack: Water", "Advanced Nutrition's standard pack of purified water.", "0.300000", "55", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_PurifiedWater.nif"
0x002C7219, "Drink_Alc_DrinkPack_AdvNutrition_Whiskey", "Drink Pack: Whiskey", "Advanced Nutrition's standard pack of whiskey.", "0.300000", "240", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_Whiskey.nif"
0x002C721A, "Drink_NonAlc_DrinkPack_AdvNutrition_OrangeJuice", "Drink Pack: Orange Juice", "Advanced Nutrition's standard pack of orange juice.", "0.300000", "75", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_OrangeJuice.nif"
0x002C721C, "Food_Pack_AdvNutrition_Chicken", "Meal Pack - Chicken", "Advanced Nutrition's standard chicken meal.", "0.500000", "75", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MealPack_Chicken.nif"
0x002C721D, "Food_Pack_AdvNutrition_Shrimp", "Meal Pack - Shrimp", "Advanced Nutrition's standard shrimp meal.", "0.500000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MealPack_Shrimp.nif"
0x002C721E, "Food_Pack_AdvNutrition_Tofu", "Meal Pack - Tofu", "Advanced Nutrition's standard tofu meal.", "0.500000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MealPack_Tofu.nif"
0x002C721F, "Food_Pack_AdvNutrition_Ramen", "Meal Pack - Ramen", "Advanced Nutrition's standard noodle meal.", "0.500000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MealPack_Ramen.nif"
0x002C7220, "Food_Pack_AdvNutrition_Sushi", "Meal Pack - Sushi", "Advanced Nutrition's standard sushi meal.", "0.500000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MealPack_Sushi.nif"
0x002C7221, "Food_Pack_AdvNutrition_Cereal", "Meal Pack - Cereal", "Advanced Nutrition's standard portion of cereal. Milk included.", "0.500000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MealPack_Cereal.nif"
0x002C7222, "Food_Pack_AdvNutrition_Eggs", "Meal Pack - Eggs", "Advanced Nutrition's standard portion of hard-boiled eggs.", "0.500000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MealPack_Eggs.nif"
0x002C7223, "Food_Pack_AdvNutrition_Apples", "Snack Pack - Apple Bites", "Advanced Nutrition's standard apple snack.", "0.200000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_SP_Apple_Slices.nif"
0x002C7224, "Food_Pack_AdvNutrition_Bar", "Snack Pack - Protein Bar", "Advanced Nutrition's standard energy bar.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_SP_ProteinBar.nif"
0x002C7225, "Food_Pack_AdvNutrition_Choco", "Snack Pack - Choco Bites", "Advanced Nutrition's standard chocolate dessert.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_SP_ChocolateBites.nif"
0x002C7226, "Food_Pack_AdvNutrition_Gummi", "Snack Pack - Gummi Bugs", "Advanced Nutrition's standard gummi snack chews.", "0.200000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_SP_GummiBugs.nif"
0x002C722B, "Food_Craft_HamCheeseSand", "Ham and Cheese Sandwich", "A ham and cheese sandwich on toasted bread. Sliced diagonally.", "0.300000", "75", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_HC_Sandwhich.nif"
0x002C722C, "Food_Pack_Generic_MidnightDelight", "Midnight Delight", "A snack made from a smattering of available ingredients.", "0.300000", "55", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\foodpackets_multimeat.nif"
0x002C722D, "Food_Canuck_Bacon", "CAN-uck! Bacon", "CAN-uck! brand bacon, sold in their distinct and trademarked can.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_CAN-uckBacon.nif"
0x002C7230, "Food_Canuck_PancakeSyrup", "CAN-uck! Pancakes Plus", "CAN-uck! brand pancakes, with syrup, sold in their distinct and trademarked can.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_CAN-uckPancakesSyrup.nif"
0x002C7231, "Food_Canuck_Poutine", "CAN-uck! Poutine", "CAN-uck! brand poutine, sold in their distinct and trademarked can.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_CAN-uckPoutine.nif"
0x002C7232, "Food_Canuck_Tourtiere", "CAN-uck! Tourtiere", "CAN-uck! brand tourtiere, sold in their distinct and trademarked can.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_CAN-uckTourtiere.nif"
0x002C7233, "Food_CentauriMills_Pizza", "Pizza Square", "Centauri Mills' classic square-sliced pizza.", "0.500000", "90", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Frozen_Pizza.nif"
0x002C7234, "Food_CentauriMills_Oatmeal", "Instant Oatmeal", "Centauri Mills' steel-cut Irish oatmeal.", "0.300000", "90", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\packagedfood_instantoatmeal.nif"
0x002C7235, "Food_CentauriMills_Granola", "Granola Mix", "Centauri Mills' granola, sweetened with their proprietary honey substitute.", "0.300000", "90", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_GranolaMix.nif"
0x002C7236, "Food_CentauriMills_Crackers", "Cheddar Snack Crackers", "Centauri Mills' cheddar cheese-flavored snack crackers.", "0.300000", "90", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_SPCrackersCheese.nif"
0x002C7237, "Food_CentauriMills_RaisinCereal", "Raisin Bran Cereal", "Centauri Mills' raisin bran cereal. A breakfast classic.", "0.300000", "90", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_RaisinBran_BK.nif"
0x002C7238, "Food_CentauriMills_MarshmallowCereal", "Marshmallow Treat Cereal", "Centauri Mills' most popular children's breakfast cereal.", "0.300000", "90", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_MashMallow_Treats_BC.nif"
0x002C7239, "Food_CentauriMills_ShipsOLine", "Ships O' the Line Cereal", "Centauri Mills' newest breakfast cereal, a controversial collaboration with the UC Navy.", "0.300000", "90", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_ShipsOLine_BK.nif"
0x002C723A, "Food_CentauriMills_OatClusters", "Oat Clusters", "Centauri Mills' premiere oat cereal.", "0.300000", "90", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Oat_Clusters.nif"
0x002C723B, "Food_CentauriMills_ChocoLabs", "Chocolate Labs", "Centauri Mills' chocolates, shaped like an extinct canine called a Labrador Retriever.", "0.300000", "90", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Chocolate_Labs.nif"
0x002C723C, "Food_RedHarvest_RyeBread", "Red Harvest Rye", "Red Harvest brand rye bread. Manufactured using the company's proprietary genetic modification technology.", "0.300000", "55", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_RyeBread.nif"
0x002C723D, "Food_RedHarvest_WheatBread", "Red Harvest Wheat", "Red Harvest brand wheat bread. Manufactured using the company's proprietary genetic modification technology.", "0.300000", "55", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_WheatBread.nif"
0x002C723E, "Food_RedHarvest_WhiteBread", "Red Harvest White", "Red Harvest brand white bread. Manufactured using the company's proprietary genetic modification technology.", "0.300000", "55", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_WhiteBread.nif"
0x002C723F, "Food_RedHarvest_NaanBread", "Red Harvest Naan", "Red Harvest brand naan bread. Manufactured using the company's proprietary genetic modification technology.", "0.300000", "55", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_NaanBread.nif"
0x002C7240, "Food_RedHarvest_Spaghetti", "Red Harvest Spaghetti", "Red Harvest brand spaghetti. Manufactured using the company's proprietary genetic modification technology.", "0.500000", "55", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Spaghetti.nif"
0x002C7241, "Food_RedHarvest_Lentils", "Red Harvest Lentils", "Red Harvest brand lentil beans. Manufactured using the company's proprietary genetic modification technology.", "0.300000", "55", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Lentil_Beans.nif"
0x002C7242, "Food_ButchersBest_Chicken", "Synthameat Chicken", "Butcher's Best chicken. Made from Synthameat, the Settled Systems premiere synthetic meat product.", "0.300000", "140", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_Set\FoodDrink_Set_Chicken.nif"
0x002C7243, "Food_ButchersBest_Hamburger", "Synthameat Hamburger", "Butcher's Best hamburger. Made from Synthameat, the Settled Systems premiere synthetic meat product.", "0.300000", "140", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_HamBurger.nif"
0x002C7244, "Food_ButchersBest_Steak", "Synthameat Steak", "Butcher's Best steak. Made from Synthameat, the Settled Systems premiere synthetic meat product.", "0.300000", "155", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Steak.nif"
