FormID, EditorID, Full, DNAM, Model
0x002B3DC8,"StnMod_Star_Pipe01_CornerUp_A_01","Pipes - Corner Up","",""
0x002B3DC9,"StnMod_Star_Pipe01_CornerDown_A_01","Pipes - Corner Down","",""
0x002B3DCA,"StnMod_Star_Pipe01_CornerDouble_A_01","Pipes - Corner Double","",""
0x002B3DCB,"StnMod_Star_Pipe01_Corner_A_01","Pipes - Corner","",""
0x002B3DCC,"StnMod_Star_Pipe01_3Way_A_01","Pipes - 3 Way","",""
0x002B3DCD,"StnMod_Star_Pipe01_3Way_2L_A_01","Pipes - 3 Way","",""
0x002B3DCE,"StnMod_Star_Pipe01_1Way_A_01","Pipes - 1 Way","",""
0x002B3DCF,"StnMod_Star_Hab01_TopCap_2L_A_01","Top Cap (2L)","",""
0x002B3DD0,"StnMod_Star_Hab01_SideCap_Right_A_01","Half Cap (Right)","",""
0x002B3DD1,"StnMod_Star_Hab01_SideCap_Left_A_01","Half Cap (Left)","",""
0x002B3DD2,"StnMod_Star_Hab01_SideCap_2L_B_01","Full Cap B (2L)","",""
0x002B3DD3,"StnMod_Star_Hab01_SideCap_2L_A_01","Full Cap A (2L)","",""
0x002B3DD4,"StnMod_Star_Hab01_SideCap_1L_C_01","Full Cap C (1L)","",""
0x002B3DD5,"StnMod_Star_Hab01_SideCap_1L_B_01","Full Cap B (1L)","",""
0x002B3DD6,"StnMod_Star_Hab01_SideCap_1L_A_01","Full Cap A (1L)","",""
0x002B3DD7,"StnMod_Star_Docker_2L_A_01","Docker Full Cap (2L)","",""
0x002B3DD8,"StnMod_Star_Docker_A_01","Docker","",""
0x002B3DD9,"StnMod_Star_Hab01_2L1W1H_A_01","Hab (2L)","",""
0x002B3DDA,"StnMod_Star_Hab01_1L1W1H_B_01","Hab B (1L)","",""
0x002B3DDB,"StnMod_Star_Hab01_1L1W1H_A_01","Hab A (1L)","",""
0x002BAD21,"LvlShip_GuardShip_Freestar","Freestar Collective Security","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002BDD89,"SMS_Hab_Deimos_Brig_2L2W1H_A","Deimos Brig 2x2","",""
0x002BDF6A,"CrowdRegion_NewAtlantisSpaceport01","","",""
0x002BDF6B,"CrowdRegion_NewAtlantis02","","",""
0x002C90C7,"SMS_Hab_Nova_Infirmary_2L1W1H","Nova Galactic Infirmary 2x1","",""
0x002CCA87,"SMA_Engine_AmunDunn_Amun-1_lvl01","Amun-1 Engine","",""
0x002CE40B,"Freighter_A_Nova_Econohaul01_Template","Econohaul","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002D07F5,"StarbornGuardian_M02","Starborn Guardian","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002D16C8,"StarbornGuardian_M01","Starborn Guardian","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002D19E5,"StarbornGuardian_F02","Starborn Guardian","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002D1A46,"SMS_Hab_Deimos_MessHall_2L3W1H_A","Deimos Mess Hall 2x3","",""
0x002D6F8B,"MQ102_HouseVaruun_Combat","UC Navy A Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002D8261,"SMS_Hab_Taiyo_LivingSpace_2L1W1H_Mid_A","Taiyo Living Quarters 2x1 Mid","",""
0x002D90F1,"OutpostStarstationShip01_Template","Outpost Orbital Defense","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E3AA6,"SMS_Hab_Deimos_Infirmary_2L1W1H_A","Deimos Infirmary 2x1","",""
0x002E7450,"_BaseShipTemplate","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7451,"xDoNotUse_LvlShip_GenericCitizen_50","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E745D,"EncShip_UCCitizen_A_Longsword02","UC Longsword II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7461,"EncShip_Generic_A_Discovery","Discovery","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7462,"EncShip_FreestarCitizen_B_Falcon03","Freestar Falcon III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7463,"EncShip_FreestarCitizen_C_Nimitz03","Freestar Nimitz III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7464,"EncShip_UCCitizen_B_Phalanx01","UC Phalanx","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7477,"EncShip_UCCitizen_A_Dagger02","UC Dagger II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E749D,"EncShip_UCCitizen_B_Phalanx03","UC Phalanx III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E749E,"EncShip_FreestarCitizen_A_Discovery","Freestar Discovery","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E74A4,"EncShip_FreestarCitizen_A_Kfir01","Freestar Kfir","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E74AE,"EncShip_FreestarCitizen_A_Kfir04","Freestar Kfir IV","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E74E2,"EncShip_UCCitizen_C_Chimera01","UC Chimera","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E74E3,"EncShip_FreestarCitizen_A_Mustang02","Freestar Mustang II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E74E4,"EncShip_UCCitizen_C_Chimera02","UC Chimera II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E74ED,"EncShip_FreestarCitizen_A_Kfir02","Freestar Kfir II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E74EE,"EncShip_UCCitizen_A_Dagger01","UC Dagger","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7502,"EncShip_FreestarCitizen_A_Kfir03","Freestar Kfir III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7511,"EncShip_UCCitizen_A_Longsword04","UC Longsword IV","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E751A,"EncShip_FreestarCitizen_C_Nimitz02","Freestar Nimitz II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7524,"EncShip_UCCitizen_A_Longsword03","UC Longsword III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7525,"EncShip_FreestarCitizen_A_Mustang03","Freestar Mustang III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7526,"EncShip_UCCitizen_A_Longsword01","UC Longsword","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E752B,"EncShip_UCCitizen_B_Hoplite01","UC Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E752D,"EncShip_UCCitizen_B_Hoplite03","UC Hoplite III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7530,"EncShip_FreestarCitizen_B_Dolphin01","Freestar Dolphin","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7535,"EncShip_UCCitizen_B_Phalanx02","UC Phalanx II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E753C,"EncShip_FreestarCitizen_B_Falcon01","Freestar Falcon","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7541,"EncShip_UCCitizen_A_Dagger04","UC Dagger IV","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7548,"EncShip_FreestarCitizen_C_Nimitz01","Freestar Nimitz","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E754E,"EncShip_UCCitizen_A_Discovery","UC Discovery","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E75AF,"COM_Quest_SamCoe_Q01_Dumas","Dumas","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E75E5,"EncShip_FreestarCitizen_B_Falcon02","Freestar Falcon II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E75FF,"EncShip_UCCitizen_A_Dagger03","UC Dagger III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7611,"EncShip_FreestarCitizen_B_Ranger01","Freestar Ranger","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E7628,"EncShip_FreestarCitizen_B_Dolphin02","Freestar Dolphin II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E762B,"EncShip_UCCitizen_C_Chimera03","UC Chimera III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E762C,"EncShip_UCCitizen_B_Hoplite02","UC Hoplite II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E762D,"EncShip_FreestarCitizen_A_Mustang01","Freestar Mustang","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002E762E,"EncShip_FreestarCitizen_B_Ranger02","Freestar Ranger II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EA26A,"StnMod_Star_Struct01_Tower_B_01","Antenna B","",""
0x002EB24D,"EncShip_GenericCitizen_F05","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EB24F,"EncShip_GenericCitizen_F10","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EB251,"EncShip_GenericCitizen_M07","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EB253,"EncShip_GenericCitizen_M08","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF73F,"LvlShip_Taiyo_C","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF741,"LvlShip_Taiyo_B","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF744,"LvlShip_Taiyo_A","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF745,"LvlShip_Taiyo","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF747,"LvlShip_Stroud_C","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF749,"LvlShip_Stroud_B","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF74C,"LvlShip_Stroud_A","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF74D,"LvlShip_Stroud","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF750,"LvlShip_Hopetech_B","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF754,"LvlShip_Hopetech_A","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF755,"LvlShip_Hopetech","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF757,"LvlShip_Deimos_C","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF759,"LvlShip_Deimos_B","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF75C,"LvlShip_Deimos_A","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF75D,"LvlShip_Deimos","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF76E,"EncShip_Taiyo_A_Mako01_Template","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF770,"EncShip_Stroud_A_Trebuchet01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF772,"EncShip_Stroud_A_Galileo01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002EF774,"EncShip_Nova_A_Mustang01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x002FB143,"SMS_Cargo_Protectorate_Galleon_S203_PortBtm","Galleon S203 Cargo Hold","",""
0x002FB144,"SMS_Cargo_Protectorate_Galleon_S203_StbdBtm","Galleon S203 Cargo Hold","",""
0x002FB145,"SMS_Cargo_Protectorate_Galleon_S203_StbdTop","Galleon S203 Cargo Hold","",""
0x002FB497,"SMS_Hab_Taiyo_Cargo_2L2W1H_Mid_A","Taiyo Cargo Hall 2x2 Mid","",""
0x002FB894,"SMS_Hab_Taiyo_Storage_1L1W1H_Mid_A","Taiyo Storeroom 1x1 Mid","",""
0x002FB8A3,"SMS_Hab_Taiyo_Infirmary_2L1W1H_Mid_A","Taiyo Infirmary 2x1 Mid","",""
0x002FBDAF,"SMS_Hab_Taiyo_Companionway_1L1W1H_Mid_A","Taiyo Companionway 1x1 Mid","",""
0x002FD6B8,"CrowdRegion_Neon_Spaceport","","",""
0x002FFAC3,"CrowdRegion_Cydonia01","","",""
0x00302497,"SMS_Hab_Stroud_BattleStations_2L2W1H_A","Stroud Battle Stations 2x2","",""
0x00302541,"SMS_Hab_Stroud_ComputerCore_2L1W1H_A","Stroud Computer Core 2x1","",""
0x00305F93,"SMS_Hab_HopeTech_Cargo_3L2W1H_A","HopeTech Cargo Hall 3x2","",""
0x0030602B,"SMS_Hab_HopeTech_Cargo_2L3W1H_A","HopeTech Cargo Hall 2x3","",""
0x003060BB,"SMS_Hab_Taiyo_MessHall_3L2W1H_Mid_A","Taiyo Mess Hall 3x2 Mid","",""
0x003060C5,"SMS_Hab_Taiyo_Cargo_3L2W1H_Mid_A","Taiyo Cargo Hall 3x2 Mid","",""
0x003061A8,"SMS_Hab_Taiyo_Engineering_3L1W1H_Mid_A","Taiyo Engineering Bay 3x1 Mid","",""
0x0030B58E,"Fighter_A_Deimos_Dagger01_Template","Dagger","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0030C1FB,"CF05_Comspike_ShipModule_NoCost","ComSpike","",""
0x0030C1FC,"CF06_ConductionGrid_ShipModule_NoCost","Conduction Grid","",""
0x0030ED41,"EncShip_Galbank_A_Hulker02","GalBank Hulker II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0030ED43,"EncShip_Galbank_A_Hulker03","GalBank Hulker III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0030ED45,"EncShip_Galbank_B_AsphaltCB01","GalBank Asphalt CB","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0030ED47,"EncShip_Galbank_B_AsphaltCB02","GalBank Asphalt CB II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157A8,"EncShip_Galbank_B_AsphaltCB03","GalBank Asphalt CB III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157AB,"EncShip_Galbank_C_Babylon01","GalBank Babylon","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157B8,"EncShip_Galbank_C_Stormrider02","GalBank Stormrider II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157BC,"EncShip_HouseVaruun_A_Dirge02","Va'ruun Dirge II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157C1,"EncShip_HouseVaruun_A_Dirge03","Va'ruun Dirge III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157CD,"EncShip_HouseVaruun_A_Hymn02","Va'ruun Hymn II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157ED,"EncShip_HouseVaruun_A_Hymn03","Va'ruun Hymn III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x003157FC,"EncShip_HouseVaruun_B_Eulogy02","Va'ruun Eulogy II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315805,"EncShip_HouseVaruun_B_Eulogy03","Va'ruun Eulogy III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315817,"EncShip_HouseVaruun_B_Vigil02","Va'ruun Vigil II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031581C,"EncShip_HouseVaruun_B_Vigil03","Va'ruun Vigil III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315842,"EncShip_HouseVaruun_C_Prophecy02","Va'ruun Prophecy II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315852,"EncShip_HouseVaruun_C_Prophecy03","Va'ruun Prophecy III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315854,"EncShip_HouseVaruun_C_Revelation02","Va'ruun Revelation II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315856,"xDoNotUse_EncShip_HouseVaruun_C_Revelation03","Va'ruun Revelation III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315858,"EncShip_SSNN_A_Sloop01","SSNN Sloop","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031585C,"EncShip_SSNN_A_Sloop02","SSNN Sloop II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031586B,"EncShip_SSNN_B_Sunsail01","SSNN Sunsail","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315875,"EncShip_SSNN_B_Sunsail02","SSNN Sunsail II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00315877,"EncShip_StarParcel_A_Pikup01","Star Parcel Pikup","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031587B,"EncShip_StarParcel_A_Pikup02","Star Parcel Pikup II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031587D,"EncShip_StarParcel_A_Pikup03","Star Parcel Pikup III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00316079,"SMS_Docker_Deimos_100DP_Slim_Btm","100DP Slim Docker - Bottom","",""
0x00316085,"SMS_Docker_Deimos_100DP_Slim_Top","100DP Slim Docker - Top","",""
0x00318488,"EncShip_TrackersAlliance_C_Crossbow02","Tracker Crossbow II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031DF00,"EncShip_CrimsonFleet_A_Ghost01","Crimson Fleet Ghost","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031DF02,"EncShip_CrimsonFleet_A_Ghost02","Crimson Fleet Ghost II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031DF04,"EncShip_CrimsonFleet_A_Ghost03","Crimson Fleet Ghost III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0031DF60,"EncShip_CrimsonFleet_A_Haunt01","Crimson Fleet Haunt","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BDD,"EncShip_CrimsonFleet_A_Haunt02","Crimson Fleet Haunt II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BDF,"EncShip_CrimsonFleet_A_Haunt03","Crimson Fleet Haunt III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BE1,"EncShip_CrimsonFleet_A_Phantom01","Crimson Fleet Phantom","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BE3,"EncShip_CrimsonFleet_A_Phantom02","Crimson Flt Phantom II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BE5,"EncShip_CrimsonFleet_A_Phantom03","Crimson Flt Phantom III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BE9,"EncShip_CrimsonFleet_B_Banshee01","Crimson Fleet Banshee","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BEB,"EncShip_CrimsonFleet_B_Reaper01","Crimson Fleet Reaper","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BED,"EncShip_CrimsonFleet_B_Specter01","Crimson Fleet Specter","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BEF,"EncShip_CrimsonFleet_C_Wraith01","Crimson Fleet Wraith","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BF1,"EncShip_Ecliptic_A_Stiletto01","Ecliptic Stiletto","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BF3,"EncShip_Ecliptic_A_Stiletto02","Ecliptic Stiletto II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BF5,"EncShip_Ecliptic_A_Stiletto03","Ecliptic Stiletto III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BF7,"EncShip_Ecliptic_A_Falcata01","Ecliptic Falcata","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BF9,"EncShip_Ecliptic_A_Falcata02","Ecliptic Falcata II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BFB,"EncShip_Ecliptic_A_Falcata03","Ecliptic Falcata III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322BFF,"EncShip_Ecliptic_B_Cutlass01","Ecliptic Cutlass","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C01,"EncShip_Ecliptic_B_Cutlass02","Ecliptic Cutlass II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C03,"EncShip_Ecliptic_B_Rapier01","Ecliptic Rapier","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C05,"EncShip_Ecliptic_B_Rapier02","Ecliptic Rapier II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C07,"EncShip_Ecliptic_B_Scimitar01","Ecliptic Scimitar","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C09,"EncShip_Ecliptic_B_Scimitar02","Ecliptic Scimitar II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C0B,"EncShip_Ecliptic_C_Claymore01","Ecliptic Claymore","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C13,"EncShip_Spacer_A_Raccoon01","Spacer Raccoon","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C15,"EncShip_Spacer_A_Raven01","Spacer Raven","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C17,"EncShip_Spacer_A_Scarab01","Spacer Scarab","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C19,"EncShip_Spacer_B_Coyote01","Spacer Coyote","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C1B,"EncShip_Spacer_B_Jackal01","Spacer Jackal","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C1D,"EncShip_Spacer_B_Vulture01","Spacer Vulture","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322C1F,"EncShip_Spacer_C_Hyena01","Spacer Hyena","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00322E8D,"LvlShip_Spacer_A_Combat_03","Spacer Combat A01","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00323450,"EncShip_HouseVaruun_A_Dirge01","Va'ruun Dirge","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00323452,"EncShip_HouseVaruun_A_Hymn01","Va'ruun Hymn","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00323454,"EncShip_HouseVaruun_B_Eulogy01","Va'ruun Eulogy","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00323458,"EncShip_HouseVaruun_B_Vigil01","Va'ruun Vigil","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0032345A,"EncShip_HouseVaruun_C_Prophecy01","Va'ruun Prophecy","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0032345C,"EncShip_HouseVaruun_C_Revelation01","Va'ruun Revelation","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0032345F,"xDoNotUse_LvlShip_GenericCitizen","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0032B410,"SMS_Struct_Deimos_Cowl_Aft_A","Deimos Cowling - Aft","",""
0x0032B412,"SMS_Struct_Deimos_Skeg_A_Aft","Deimos Skeg A Aft","",""
0x0032B413,"SMS_Struct_Deimos_Spine_A_Aft","Deimos Spine A - Aft","",""
0x0032B414,"SMS_Struct_Deimos_Spine_C_Aft","Deimos Spine C - Aft","",""
0x0032B415,"SMS_Struct_Deimos_Spine_D_Aft","Deimos Spine D - Aft","",""
0x0032B416,"SMS_Struct_Deimos_Spine_E_Aft","Deimos Spine E - Aft","",""
0x0032B417,"SMS_Struct_Deimos_Spine_F_Aft","Deimos Spine F - Aft","",""
0x0032B41D,"SMS_Struct_Deimos_Wing01_Port_A_Aft","Deimos Wing A - Port Aft","",""
0x0032B41E,"SMS_Struct_Deimos_Wing01_Stb_A_Aft","Deimos Wing A - Stbd Aft","",""
0x0032B41F,"SMS_Struct_Deimos_Wing04_Port_D_Aft","Deimos Wing D - Port Aft","",""
0x0032B420,"SMS_Struct_Deimos_Wing04_Stb_D_Aft","Deimos Wing D - Stbd Aft","",""
0x0032B421,"SMS_Struct_Deimos_Wing05_Port_E_Aft","Deimos Wing E - Port Aft","",""
0x0032B422,"SMS_Struct_Deimos_Wing05_Stb_E_Aft","Deimos Wing E - Stbd Aft","",""
0x0033132A,"EncShip_TrackersAlliance_A_Thresher02","Tracker Thresher II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0033133F,"EncShip_TrackersAlliance_A_Thresher03","Tracker Thresher III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00331341,"EncShip_TrackersAlliance_A_Wendigo01","Tracker Wendigo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00331345,"EncShip_TrackersAlliance_A_Wendigo02","Tracker Wendigo II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00331347,"EncShip_TrackersAlliance_B_Naginata01","Tracker Naginata","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0033134F,"EncShip_TrackersAlliance_B_Ranger02","Tracker Ranger II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00331AC4,"EncShip_TrackersAlliance_B_Ranger03","Tracker Ranger III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00331AC7,"EncShip_TradeAuthority_A_Atlas01","Trader Atlas","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00333D9A,"EncShip_TradeAuthority_A_Atlas02","Trader Atlas II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00333D9C,"EncShip_TradeAuthority_A_Atlas03","Trader Atlas III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
