FormID, EditorID, Name, Faction, Flags, Parent, ANAM, RNAM, TNAM
0x0001B90A, "SHawking_PHawkingIV_Surface", "Hawking IV", "", "00000000000100000000000000000000", "SHawking_PHawkingIV", "1.000000", "0", "0.000000"
0x0001B90B, "SHawking_PHawkingIV_Orbit", "Hawking IV", "", "00000000000100000000000000000000", "SHawking_PHawkingIV", "1.000000", "0", "0.000000"
0x0001B90C, "SHawking_PHawkingIV_MHawkingIV-a", "Hawking IV-a", "", "00000000000100000000000000000000", "SHawking_PHawkingIV", "1.000000", "0", "0.000000"
0x0001B90D, "SHawking_PHawkingIV_MHawkingIV-a_Surface", "Hawking IV-a", "", "00000000000100000000000000000000", "SHawking_PHawkingIV_MHawkingIV-a", "1.000000", "0", "0.000000"
0x0001B90E, "SHawking_PHawkingIV_MHawkingIV-a_Orbit", "Hawking IV-a", "", "00000000000100000000000000000000", "SHawking_PHawkingIV_MHawkingIV-a", "1.000000", "0", "0.000000"
0x0001B90F, "SHawking_PHawkingV", "Hawking V", "", "00000000000100000000000000000000", "SHawking", "1.000000", "0", "0.000000"
0x0001B910, "SHawking_PHawkingV_Surface", "Hawking V", "", "00000000000100000000000000000000", "SHawking_PHawkingV", "1.000000", "0", "0.000000"
0x0001B911, "SHawking_PHawkingV_Orbit", "Hawking V", "", "00000000000100000000000000000000", "SHawking_PHawkingV", "1.000000", "0", "0.000000"
0x0001B912, "SHawking_PHawkingV_MHawkingV-a", "Hawking V-a", "", "00000000000100000000000000000000", "SHawking_PHawkingV", "1.000000", "0", "0.000000"
0x0001B913, "SHawking_PHawkingV_MHawkingV-a_Surface", "Hawking V-a", "", "00000000000100000000000000000000", "SHawking_PHawkingV_MHawkingV-a", "1.000000", "0", "0.000000"
0x0001B914, "SHawking_PHawkingV_MHawkingV-a_Orbit", "Hawking V-a", "", "00000000000100000000000000000000", "SHawking_PHawkingV_MHawkingV-a", "1.000000", "0", "0.000000"
0x0001B915, "SHawking_PHawkingVI", "Hawking VI", "", "00000000000100000000000000000000", "SHawking", "1.000000", "0", "0.000000"
0x0001B916, "SHawking_PHawkingVI_Surface", "Hawking VI", "", "00000000000100000000000000000000", "SHawking_PHawkingVI", "1.000000", "0", "0.000000"
0x0001B917, "SHawking_PHawkingVI_Orbit", "Hawking VI", "", "00000000000100000000000000000000", "SHawking_PHawkingVI", "1.000000", "0", "0.000000"
0x0001B918, "SHawking_PHawkingVI_MHawkingVI-b", "Hawking VI-b", "", "00000000000100000000000000000000", "SHawking_PHawkingVI", "1.000000", "0", "0.000000"
0x0001B919, "SHawking_PHawkingVI_MHawkingVI-b_Surface", "Hawking VI-b", "", "00000000000100000000000000000000", "SHawking_PHawkingVI_MHawkingVI-b", "1.000000", "0", "0.000000"
0x0001B91A, "SHawking_PHawkingVI_MHawkingVI-b_Orbit", "Hawking VI-b", "", "00000000000100000000000000000000", "SHawking_PHawkingVI_MHawkingVI-b", "1.000000", "0", "0.000000"
0x0001B91B, "SHawking_PHawkingVI_MHawkingVI-a", "Hawking VI-a", "", "00000000000100000000000000000000", "SHawking_PHawkingVI", "1.000000", "0", "0.000000"
0x0001B91C, "SHawking_PHawkingVI_MHawkingVI-a_Surface", "Hawking VI-a", "", "00000000000100000000000000000000", "SHawking_PHawkingVI_MHawkingVI-a", "1.000000", "0", "0.000000"
0x0001B91D, "SHawking_PHawkingVI_MHawkingVI-a_Orbit", "Hawking VI-a", "", "00000000000100000000000000000000", "SHawking_PHawkingVI_MHawkingVI-a", "1.000000", "0", "0.000000"
0x0001B91F, "SHuygens_PHuygensI", "Huygens I", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B920, "SHuygens_PHuygensI_Surface", "Huygens I", "", "00000000000100000000000000000000", "SHuygens_PHuygensI", "1.000000", "0", "0.000000"
0x0001B921, "SHuygens_PHuygensI_Orbit", "Huygens I", "", "00000000000100000000000000000000", "SHuygens_PHuygensI", "1.000000", "0", "0.000000"
0x0001B922, "SHuygens_PHuygensI_MHuygensI-a", "Huygens I-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensI", "1.000000", "0", "0.000000"
0x0001B923, "SHuygens_PHuygensI_MHuygensI-a_Surface", "Huygens I-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensI_MHuygensI-a", "1.000000", "0", "0.000000"
0x0001B924, "SHuygens_PHuygensI_MHuygensI-a_Orbit", "Huygens I-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensI_MHuygensI-a", "1.000000", "0", "0.000000"
0x0001B925, "SHuygens_PHuygensI_MHuygensI-b", "Huygens I-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensI", "1.000000", "0", "0.000000"
0x0001B926, "SHuygens_PHuygensI_MHuygensI-b_Surface", "Huygens I-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensI_MHuygensI-b", "1.000000", "0", "0.000000"
0x0001B927, "SHuygens_PHuygensI_MHuygensI-b_Orbit", "Huygens I-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensI_MHuygensI-b", "1.000000", "0", "0.000000"
0x0001B928, "SHuygens_PHuygensII", "Huygens II", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B929, "SHuygens_PHuygensII_Surface", "Huygens II", "", "00000000000100000000000000000000", "SHuygens_PHuygensII", "1.000000", "0", "0.000000"
0x0001B92A, "SHuygens_PHuygensII_Orbit", "Huygens II", "", "00000000000100000000000000000000", "SHuygens_PHuygensII", "1.000000", "0", "0.000000"
0x0001B92B, "SHuygens_PHuygensII_MHuygensII-a", "Huygens II-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensII", "1.000000", "0", "0.000000"
0x0001B92C, "SHuygens_PHuygensII_MHuygensII-a_Surface", "Huygens II-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensII_MHuygensII-a", "1.000000", "0", "0.000000"
0x0001B92D, "SHuygens_PHuygensII_MHuygensII-a_Orbit", "Huygens II-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensII_MHuygensII-a", "1.000000", "0", "0.000000"
0x0001B92E, "SHuygens_PHuygensII_MHuygensII-b", "Huygens II-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensII", "1.000000", "0", "0.000000"
0x0001B92F, "SHuygens_PHuygensII_MHuygensII-b_Surface", "Huygens II-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensII_MHuygensII-b", "1.000000", "0", "0.000000"
0x0001B930, "SHuygens_PHuygensII_MHuygensII-b_Orbit", "Huygens II-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensII_MHuygensII-b", "1.000000", "0", "0.000000"
0x0001B931, "SHuygens_PHuygensIII", "Huygens III", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B932, "SHuygens_PHuygensIII_Surface", "Huygens III", "", "00000000000100000000000000000000", "SHuygens_PHuygensIII", "1.000000", "0", "0.000000"
0x0001B933, "SHuygens_PHuygensIII_Orbit", "Huygens III", "", "00000000000100000000000000000000", "SHuygens_PHuygensIII", "1.000000", "0", "0.000000"
0x0001B934, "SHuygens_PHuygensIV", "Huygens IV", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B935, "SHuygens_PHuygensIV_Surface", "Huygens IV", "", "00000000000100000000000000000000", "SHuygens_PHuygensIV", "1.000000", "0", "0.000000"
0x0001B936, "SHuygens_PHuygensIV_Orbit", "Huygens IV", "", "00000000000100000000000000000000", "SHuygens_PHuygensIV", "1.000000", "0", "0.000000"
0x0001B937, "SHuygens_PHuygensV", "Huygens V", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B938, "SHuygens_PHuygensV_Surface", "Huygens V", "", "00000000000100000000000000000000", "SHuygens_PHuygensV", "1.000000", "0", "0.000000"
0x0001B939, "SHuygens_PHuygensV_Orbit", "Huygens V", "", "00000000000100000000000000000000", "SHuygens_PHuygensV", "1.000000", "0", "0.000000"
0x0001B93A, "SHuygens_PHuygensV_MHuygensV-a", "Huygens V-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensV", "1.000000", "0", "0.000000"
0x0001B93B, "SHuygens_PHuygensV_MHuygensV-a_Surface", "Huygens V-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensV_MHuygensV-a", "1.000000", "0", "0.000000"
0x0001B93C, "SHuygens_PHuygensV_MHuygensV-a_Orbit", "Huygens V-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensV_MHuygensV-a", "1.000000", "0", "0.000000"
0x0001B93D, "SHuygens_PHuygensV_MHuygensV-b", "Huygens V-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensV", "1.000000", "0", "0.000000"
0x0001B93E, "SHuygens_PHuygensV_MHuygensV-b_Surface", "Huygens V-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensV_MHuygensV-b", "1.000000", "0", "0.000000"
0x0001B93F, "SHuygens_PHuygensV_MHuygensV-b_Orbit", "Huygens V-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensV_MHuygensV-b", "1.000000", "0", "0.000000"
0x0001B940, "SHuygens_PHuygensVI", "Huygens VI", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B941, "SHuygens_PHuygensVI_Surface", "Huygens VI", "", "00000000000100000000000000000000", "SHuygens_PHuygensVI", "1.000000", "0", "0.000000"
0x0001B942, "SHuygens_PHuygensVI_Orbit", "Huygens VI", "", "00000000000100000000000000000000", "SHuygens_PHuygensVI", "1.000000", "0", "0.000000"
0x0001B943, "SHuygens_PHuygensVI_MHuygensVI-a", "Huygens VI-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensVI", "1.000000", "0", "0.000000"
0x0001B944, "SHuygens_PHuygensVI_MHuygensVI-a_Surface", "Huygens VI-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensVI_MHuygensVI-a", "1.000000", "0", "0.000000"
0x0001B945, "SHuygens_PHuygensVI_MHuygensVI-a_Orbit", "Huygens VI-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensVI_MHuygensVI-a", "1.000000", "0", "0.000000"
0x0001B946, "SHuygens_PHuygensVII", "Huygens VII", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B947, "SHuygens_PHuygensVII_Surface", "Huygens VII", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII", "1.000000", "0", "0.000000"
0x0001B948, "SHuygens_PHuygensVII_Orbit", "Huygens VII", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII", "1.000000", "0", "0.000000"
0x0001B949, "SHuygens_PHuygensVII_MHuygensVII-b", "Huygens VII-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII", "1.000000", "0", "0.000000"
0x0001B94A, "SHuygens_PHuygensVII_MHuygensVII-b_Surface", "Huygens VII-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-b", "1.000000", "0", "0.000000"
0x0001B94B, "SHuygens_PHuygensVII_MHuygensVII-b_Orbit", "Huygens VII-b", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-b", "1.000000", "0", "0.000000"
0x0001B94C, "SHuygens_PHuygensVII_MHuygensVII-a", "Huygens VII-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII", "1.000000", "0", "0.000000"
0x0001B94D, "SHuygens_PHuygensVII_MHuygensVII-a_Surface", "Huygens VII-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-a", "1.000000", "0", "0.000000"
0x0001B94E, "SHuygens_PHuygensVII_MHuygensVII-a_Orbit", "Huygens VII-a", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-a", "1.000000", "0", "0.000000"
0x0001B94F, "SHuygens_PHuygensVII_MHuygensVII-c", "Huygens VII-c", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII", "1.000000", "0", "0.000000"
0x0001B950, "SHuygens_PHuygensVII_MHuygensVII-c_Surface", "Huygens VII-c", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-c", "1.000000", "0", "0.000000"
0x0001B951, "SHuygens_PHuygensVII_MHuygensVII-c_Orbit", "Huygens VII-c", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-c", "1.000000", "0", "0.000000"
0x0001B952, "SHuygens_PHuygensVII_MHuygensVII-e", "Huygens VII-e", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII", "1.000000", "0", "0.000000"
0x0001B953, "SHuygens_PHuygensVII_MHuygensVII-e_Surface", "Huygens VII-e", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-e", "1.000000", "0", "0.000000"
0x0001B954, "SHuygens_PHuygensVII_MHuygensVII-e_Orbit", "Huygens VII-e", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-e", "1.000000", "0", "0.000000"
0x0001B955, "SHuygens_PHuygensVII_MHuygensVII-d", "Huygens VII-d", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII", "1.000000", "0", "0.000000"
0x0001B956, "SHuygens_PHuygensVII_MHuygensVII-d_Surface", "Huygens VII-d", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-d", "1.000000", "0", "0.000000"
0x0001B957, "SHuygens_PHuygensVII_MHuygensVII-d_Orbit", "Huygens VII-d", "", "00000000000100000000000000000000", "SHuygens_PHuygensVII_MHuygensVII-d", "1.000000", "0", "0.000000"
0x0001B958, "SHuygens_PHuygensVIII", "Huygens VIII", "", "00000000000100000000000000000000", "SHuygens", "1.000000", "0", "0.000000"
0x0001B959, "SHuygens_PHuygensVIII_Surface", "Huygens VIII", "", "00000000000100000000000000000000", "SHuygens_PHuygensVIII", "1.000000", "0", "0.000000"
0x0001B95A, "SHuygens_PHuygensVIII_Orbit", "Huygens VIII", "", "00000000000100000000000000000000", "SHuygens_PHuygensVIII", "1.000000", "0", "0.000000"
0x0001B95C, "SBohr_PBohrI", "Bohr I", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B95D, "SBohr_PBohrI_Surface", "Bohr I", "", "00000000000100000000000000000000", "SBohr_PBohrI", "1.000000", "0", "0.000000"
0x0001B95E, "SBohr_PBohrI_Orbit", "Bohr I", "", "00000000000100000000000000000000", "SBohr_PBohrI", "1.000000", "0", "0.000000"
0x0001B95F, "SBohr_PBohrI_MBohrI-a", "Bohr I-a", "", "00000000000100000000000000000000", "SBohr_PBohrI", "1.000000", "0", "0.000000"
0x0001B960, "SBohr_PBohrI_MBohrI-a_Surface", "Bohr I-a", "", "00000000000100000000000000000000", "SBohr_PBohrI_MBohrI-a", "1.000000", "0", "0.000000"
0x0001B961, "SBohr_PBohrI_MBohrI-a_Orbit", "Bohr I-a", "", "00000000000100000000000000000000", "SBohr_PBohrI_MBohrI-a", "1.000000", "0", "0.000000"
0x0001B962, "SBohr_PBohrII", "Bohr II", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B963, "SBohr_PBohrII_Surface", "Bohr II", "", "00000000000100000000000000000000", "SBohr_PBohrII", "1.000000", "0", "0.000000"
0x0001B964, "SBohr_PBohrII_Orbit", "Bohr II", "", "00000000000100000000000000000000", "SBohr_PBohrII", "1.000000", "0", "0.000000"
0x0001B965, "SBohr_PBohrIII", "Bohr III", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B966, "SBohr_PBohrIII_Surface", "Bohr III", "", "00000000000100000000000000000000", "SBohr_PBohrIII", "1.000000", "0", "0.000000"
0x0001B967, "SBohr_PBohrIII_Orbit", "Bohr III", "", "00000000000100000000000000000000", "SBohr_PBohrIII", "1.000000", "0", "0.000000"
0x0001B968, "SBohr_PBohrIII_MBohrIII-a", "Bohr III-a", "", "00000000000100000000000000000000", "SBohr_PBohrIII", "1.000000", "0", "0.000000"
0x0001B969, "SBohr_PBohrIII_MBohrIII-a_Surface", "Bohr III-a", "", "00000000000100000000000000000000", "SBohr_PBohrIII_MBohrIII-a", "1.000000", "0", "0.000000"
0x0001B96A, "SBohr_PBohrIII_MBohrIII-a_Orbit", "Bohr III-a", "", "00000000000100000000000000000000", "SBohr_PBohrIII_MBohrIII-a", "1.000000", "0", "0.000000"
0x0001B96B, "SBohr_PBohrIII_MBohrIII-b", "Bohr III-b", "", "00000000000100000000000000000000", "SBohr_PBohrIII", "1.000000", "0", "0.000000"
0x0001B96C, "SBohr_PBohrIII_MBohrIII-b_Surface", "Bohr III-b", "", "00000000000100000000000000000000", "SBohr_PBohrIII_MBohrIII-b", "1.000000", "0", "0.000000"
0x0001B96D, "SBohr_PBohrIII_MBohrIII-b_Orbit", "Bohr III-b", "", "00000000000100000000000000000000", "SBohr_PBohrIII_MBohrIII-b", "1.000000", "0", "0.000000"
0x0001B96E, "SBohr_PBohrIV", "Bohr IV", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B96F, "SBohr_PBohrIV_Surface", "Bohr IV", "", "00000000000100000000000000000000", "SBohr_PBohrIV", "1.000000", "0", "0.000000"
0x0001B970, "SBohr_PBohrIV_Orbit", "Bohr IV", "", "00000000000100000000000000000000", "SBohr_PBohrIV", "1.000000", "0", "0.000000"
0x0001B971, "SBohr_PBohrV", "Bohr V", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B972, "SBohr_PBohrV_Surface", "Bohr V", "", "00000000000100000000000000000000", "SBohr_PBohrV", "1.000000", "0", "0.000000"
0x0001B973, "SBohr_PBohrV_Orbit", "Bohr V", "", "00000000000100000000000000000000", "SBohr_PBohrV", "1.000000", "0", "0.000000"
0x0001B974, "SBohr_PBohrVI", "Bohr VI", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B975, "SBohr_PBohrVI_Surface", "Bohr VI", "", "00000000000100000000000000000000", "SBohr_PBohrVI", "1.000000", "0", "0.000000"
0x0001B976, "SBohr_PBohrVI_Orbit", "Bohr VI", "", "00000000000100000000000000000000", "SBohr_PBohrVI", "1.000000", "0", "0.000000"
0x0001B978, "SBohr_PBohrVI_MBohrVI-b", "Bohr VI-b", "", "00000000000100000000000000000000", "SBohr_PBohrVI", "1.000000", "0", "0.000000"
0x0001B979, "SBohr_PBohrVI_MBohrVI-b_Surface", "Bohr VI-b", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-b", "1.000000", "0", "0.000000"
0x0001B97A, "SBohr_PBohrVI_MBohrVI-b_Orbit", "Bohr VI-b", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-b", "1.000000", "0", "0.000000"
0x0001B97B, "SBohr_PBohrVI_MBohrVI-a", "Bohr VI-a", "", "00000000000100000000000000000000", "SBohr_PBohrVI", "1.000000", "0", "0.000000"
0x0001B97C, "SBohr_PBohrVI_MBohrVI-a_Surface", "Bohr VI-a", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-a", "1.000000", "0", "0.000000"
0x0001B97D, "SBohr_PBohrVI_MBohrVI-a_Orbit", "Bohr VI-a", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-a", "1.000000", "0", "0.000000"
0x0001B97E, "SBohr_PBohrVI_MBohrVI-c", "Bohr VI-c", "", "00000000000100000000000000000000", "SBohr_PBohrVI", "1.000000", "0", "0.000000"
0x0001B97F, "SBohr_PBohrVI_MBohrVI-c_Surface", "Bohr VI-c", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-c", "1.000000", "0", "0.000000"
0x0001B980, "SBohr_PBohrVI_MBohrVI-c_Orbit", "Bohr VI-c", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-c", "1.000000", "0", "0.000000"
0x0001B981, "SBohr_PBohrVI_MBohrVI-d", "Bohr VI-d", "", "00000000000100000000000000000000", "SBohr_PBohrVI", "1.000000", "0", "0.000000"
0x0001B982, "SBohr_PBohrVI_MBohrVI-d_Surface", "Bohr VI-d", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-d", "1.000000", "0", "0.000000"
0x0001B983, "SBohr_PBohrVI_MBohrVI-d_Orbit", "Bohr VI-d", "", "00000000000100000000000000000000", "SBohr_PBohrVI_MBohrVI-d", "1.000000", "0", "0.000000"
0x0001B984, "SBohr_PBohrVII", "Bohr VII", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B985, "SBohr_PBohrVII_Surface", "Bohr VII", "", "00000000000100000000000000000000", "SBohr_PBohrVII", "1.000000", "0", "0.000000"
0x0001B986, "SBohr_PBohrVII_Orbit", "Bohr VII", "", "00000000000100000000000000000000", "SBohr_PBohrVII", "1.000000", "0", "0.000000"
0x0001B987, "SBohr_PBohrVIII", "Bohr VIII", "", "00000000000100000000000000000000", "SBohr", "1.000000", "0", "0.000000"
0x0001B988, "SBohr_PBohrVIII_Surface", "Bohr VIII", "", "00000000000100000000000000000000", "SBohr_PBohrVIII", "1.000000", "0", "0.000000"
0x0001B989, "SBohr_PBohrVIII_Orbit", "Bohr VIII", "", "00000000000100000000000000000000", "SBohr_PBohrVIII", "1.000000", "0", "0.000000"
0x0001BC43, "SNarion_PAnselon_MVectera", "Vectera", "", "00000000000100000000000000000000", "SNarion_PAnselon", "1.000000", "0", "0.000000"
0x0001BC44, "SNarion_PAnselon_MVectera_Surface", "Vectera", "", "00000000000100000000000000000000", "SNarion_PAnselon_MVectera", "1.000000", "0", "0.000000"
0x0001BC45, "SNarion_PAnselon_MVectera_Orbit", "Vectera", "", "00000000000100000000000000000000", "SNarion_PAnselon_MVectera", "1.000000", "0", "0.000000"
0x0002178D, "PersistAllLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002178E, "VirtualLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000220CF, "RL048ColenderShipBuilt_CreatedExteriorLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x00023304, "CrimsonFleetLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "10.000000"
0x00023738, "LC174MiningOPInsectHiveLocation_BQ01_Barrett", "Hephaestus Mine H-363", "", "00000000000100000000000000000000", "", "1.000000", "0", "45.000000"
0x00028A08, "KreetWorldSpaceLocation", "Kreet", "", "11111111000000000000000100000000", "SNarion_PAnselon_MKreet_Surface", "1.000000", "0", "45.000000"
0x0002A825, "AkilaJansenShipNew_CreatedInteriorLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002B0F8, "OverlayTraitTurbulentLithosphereMed01Location", "Colossal Shards", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002B0FE, "OverlayTraitTurbulentLithosphereSm01Location", "Colossal Shards", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002B101, "OverlayTraitTurbulentLithosphereSm02Location", "Colossal Shards", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002B1D0, "OverlayTraitExtinctionEventSm01Location", "Tar Pits", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002B1D1, "OverlayTraitExtinctionEventMed01Location", "Tar Pits", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002B1D2, "OverlayTraitExtinctionEventMed02Location", "Tar Pits", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0002E373, "LC175StationRE939Location", "Starstation RE-939", "", "00000000000100000000000000000000", "LC175StationRE939SpaceLocation", "1.000000", "0", "45.000000"
0x0002ED6D, "AkilaJansenShipNew_CreatedExteriorLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000314ED, "OEShipLanding03Location", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000314EE, "OEShipLanding01Location", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000314EF, "OEShipLanding02Location", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000314F0, "OEShipLanding04Location", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000317DC, "OverlayTraitContinualConductorMd01Location", "Conductive Ridge", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000317DD, "OverlayTraitContinualConductorSm02Location", "Conductive Ridge", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000328BC, "RL048ColenderShip_CreatedExteriorLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0003420D, "DebugAudioMarkersLocation", "Akila Guard Barracks", "", "00000000000100000000000000000000", "CityAkilaCityLocation", "1.000000", "0", "45.000000"
0x00038818, "SE_SD09_DerelictShip_New_CreatedInteriorLocation", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0003B7CD, "CityNeonStroudEklundLocation", "Stroud Eklund Showroom", "", "00000000000101000000000000000000", "CityNeonLocation", "1.000000", "0", "10.000000"
0x0003D9FF, "POIBiomeOasisLayered01", "Natural Landmark", "", "00000000000100000000000000000000", "", "1.000000", "0", "10.000000"
0x0003DA0E, "POIBiomeOasisLayered02", "Natural Landmark", "", "00000000000100000000000000000000", "", "1.000000", "0", "10.000000"
0x0003DA20, "POIBiomeOasisPocked01", "Natural Landmark", "", "00000000000100000000000000000000", "", "1.000000", "0", "10.000000"
0x0003DA32, "POIBiomeOasisPocked02", "Natural Landmark", "", "00000000000100000000000000000000", "", "1.000000", "0", "10.000000"
0x0003FC9B, "PCMGenericLandingUndiscoveredOverlayLocation", "Landing Area", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000435C3, "OEDB511WorldLocation", "Industrial Outpost", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000435C7, "OEDB510WorldLocation", "Hillside Bunker", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000435C9, "OEDB509WorldLocation", "Supply Train", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000435CA, "OEDB508WorldLocation", "Industrial Outpost", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x000435CB, "OEDB507WorldLocation", "Civilian Outpost", "", "00000000000100000000000011111111", "", "1.000000", "0", "0.000000"
0x000435CC, "OEDB506WorldLocation", "Civilian Outpost", "", "00000000000100000000000011111111", "", "1.000000", "0", "0.000000"
0x000447F5, "OEDB505WorldLocation", "Civilian Outpost", "", "00000000000100000000000011111111", "", "1.000000", "0", "0.000000"
0x000447F7, "OEDB503WorldLocation", "Civilian Outpost", "", "00000000000100000000000011111111", "", "1.000000", "0", "0.000000"
0x000447F9, "OEDB502WorldLocation", "Industrial Outpost", "", "00000000000100000000000011111111", "", "1.000000", "0", "0.000000"
0x0004AEC8, "UC04_Terrormorph_CustomLoc", "UC04 Custom Terrormorph Location", "", "11111111000000101111111100000000", "", "1.000000", "0", "0.000000"
0x0004B9E2, "CityAkilaCityPlayerHouseNiceLocation", "The Core Residence", "", "00000000000100000000000000000000", "CityAkilaCityLocation", "1.000000", "0", "45.000000"
0x0004B9E3, "CityAkilaCityPlayerHousePoorLocation", "The Stretch Apartment", "", "00000000000100000000000000000000", "CityAkilaCityLocation", "1.000000", "0", "45.000000"
0x0004D447, "SE_CK02_B_Hopetech_PCH01_CreatedInteriorLocationDUPLICATE000", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
0x0004D448, "SE_CK02_B_Hopetech_PCH01_CreatedExteriorLocationDUPLICATE000", "", "", "00000000000100000000000000000000", "", "1.000000", "0", "0.000000"
