FormID, EditorID, Name, Model, Value, Weight
0x001DFCA4, "SirenoftheStars_Pamphlet02", "Brochure", "SetDressing\PamphletHolder\Sirenofthestars_Pamphlet02.nif", "10", "0.010000"
0x001DFCA7, "Sirenofthestars_Pamphlet03", "Brochure", "SetDressing\PamphletHolder\Sirenofthestars_Pamphlet03.nif", "10", "0.010000"
0x001E61D4, "Office_Whiteboardmarker02_Red", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker02_Red.nif", "3", "0.010000"
0x001E61D5, "Office_Whiteboardmarker02_Green", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker02_Green.nif", "3", "0.010000"
0x001E61D6, "Office_Whiteboardmarker02_Blue", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker02_Blue.nif", "3", "0.010000"
0x001E61D7, "Office_Whiteboardmarker02_Black", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker02_Black.nif", "3", "0.010000"
0x001E61D8, "Office_Whiteboardmarker01_Red", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker01_Red.nif", "3", "0.010000"
0x001E61D9, "Office_Whiteboardmarker01_Green", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker01_Green.nif", "3", "0.010000"
0x001E61DA, "Office_Whiteboardmarker01_Blue", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker01_Blue.nif", "3", "0.010000"
0x001E61DB, "Office_Whiteboardmarker01_Black", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker01_Black.nif", "3", "0.010000"
0x001E70FA, "UC_Security_Keycard_Misc", "UC Security Keycard", "SetDressing\Keycards\KeycardGen01.nif", "0", "0.000000"
0x001E78FB, "FFDenR01_PosterMiscItem", "Vae Victis Poster", "SetDressing\posters\VaeVictisPoster01.nif", "0", "0.000000"
0x001E79B0, "UCR04_SpecimenSample", "Cell Sample", "SetDressing\ScienceGlass\ScienceGlass_Vial02Closed01Full01.nif", "0", "0.100000"
0x001EA1F1, "FC05_AuroraStash", "Aurora Stash", "SetDressing\Privatelivingquarters\Vases\VaseFloorLG01.nif", "2455", "0.000000"
0x001EB3B3, "Office_NotePad03", "Note Pad", "SetDressing\Office\NotepadsNotebooks\Office_NotePad03.nif", "3", "0.010000"
0x001EB3B4, "Office_NotePad02", "Note Pad", "SetDressing\Office\NotepadsNotebooks\Office_NotePad02.nif", "3", "0.010000"
0x001EB3B5, "Office_NotePad01", "Note Pad", "SetDressing\Office\NotepadsNotebooks\Office_NotePad01.nif", "3", "0.010000"
0x001EB3B6, "Office_Folder02", "Folder", "SetDressing\Office\NotepadsNotebooks\Office_Folder02.nif", "3", "0.010000"
0x001EB3B7, "Office_Folder01", "Folder", "SetDressing\Office\NotepadsNotebooks\Office_Folder01.nif", "3", "0.010000"
0x001EB44A, "Office_Pen02", "Pen", "SetDressing\Pen\Office_Pen02.nif", "3", "0.010000"
0x001EB44B, "Office_Pen01", "Pen", "SetDressing\Pen\Office_Pen01.nif", "3", "0.010000"
0x001EB5F5, "RobotMachinePart01", "Robotics Part", "Items\RobotMachineParts\RobotMachinePart01.nif", "365", "1.250000"
0x001EC311, "FFKeyZ01_MadeleineLaRuesRing", "Maddie's Ring", "SetDressing\Jewelry\MadeleineLaRues_HornedRing.nif", "0", "0.000000"
0x001F003B, "TRP_FireExtinguisher01", "Fire Extinguisher", "SetDressing\FireExtinguisher01.nif", "105", "1.600000"
0x001F115B, "PaperAirplane01", "Paper Airplane", "SetDressing\PaperAirplane\PaperAirplane01.nif", "3", "0.010000"
0x001F2582, "CF_Galbank_DataCore_Active", "GalBank Data Core", "SetDressing\Datacore\DataCore_Active.nif", "0", "0.000000"
0x001F2583, "CF_Galbank_DataCore_Inactive", "GalBank Data Core", "SetDressing\Datacore\DataCore_Active.nif", "0", "0.000000"
0x001F2ACA, "Deco_Display03c_Table", "Alien Trilobyte Display", "SetDressing\Decoration\Displays\Deco_Display03c_Table.nif", "240", "1.500000"
0x001F2ACB, "Deco_Display03b_Table", "Encased Alien Trilobyte", "SetDressing\Decoration\Displays\Deco_Display03b_Table.nif", "240", "1.500000"
0x001F2ACF, "Deco_Display03a_Table", "Empty Stadium Display", "SetDressing\Decoration\Displays\Deco_Display03a_Table.nif", "240", "1.500000"
0x001F2AD2, "Deco_Display02e_Table", "Nosegrub Paperweight", "SetDressing\Decoration\Displays\Deco_Display02e_Table.nif", "240", "1.500000"
0x001F2AD3, "Deco_Display02d_Table", "Eargrub Paperweight", "SetDressing\Decoration\Displays\Deco_Display02d_Table.nif", "240", "1.500000"
0x001F2AD6, "Deco_Display02c_Table", "Insectoid Paperweight", "SetDressing\Decoration\Displays\Deco_Display02c_Table.nif", "240", "1.500000"
0x001F2AD8, "Deco_Display02b_Table", "Alien Bug Paperweight", "SetDressing\Decoration\Displays\Deco_Display02b_Table.nif", "240", "1.500000"
0x001F2ADC, "Deco_Display02a_Table", "Empty Half-Globe Display", "SetDressing\Decoration\Displays\Deco_Display02a_Table.nif", "240", "1.500000"
0x001F2ADF, "Deco_Display01d_Table", "Eargrub Display", "SetDressing\Decoration\Displays\Deco_Display01d_Table.nif", "240", "1.500000"
0x001F2AE0, "Deco_Display01e_Table", "Nosegrub Display", "SetDressing\Decoration\Displays\Deco_Display01e_Table.nif", "240", "1.500000"
0x001F2AE3, "Deco_Display01c_Table", "Alien Tick Display", "SetDressing\Decoration\Displays\Deco_Display01c_Table.nif", "240", "1.500000"
0x001F2AE7, "Deco_Display01b_Table", "Alien Critter Display", "SetDressing\Decoration\Displays\Deco_Display01b_Table.nif", "240", "1.500000"
0x001F2AEA, "Deco_Display01a_Table", "Empty Desktop Display", "SetDressing\decoration\displays\Deco_Display01a_Table.nif", "240", "1.200000"
0x001F2AF0, "Sculpture_Table05", "Sculpture", "SetDressing\GenericSculptures\Sculpture_Table05.nif", "365", "3.000000"
0x001F2AF1, "Sculpture_Table04", "Sculpture", "SetDressing\GenericSculptures\Sculpture_Table04.nif", "365", "3.000000"
0x001F2AF2, "Sculpture_Table03", "Sculpture", "SetDressing\GenericSculptures\Sculpture_Table03.nif", "365", "1.000000"
0x001F2AF3, "Sculpture_Table02", "Sculpture", "SetDressing\GenericSculptures\Sculpture_Table02.nif", "365", "3.000000"
0x001F2AF7, "Sculpture_Table01", "Sculpture", "SetDressing\GenericSculptures\Sculpture_Table01.nif", "365", "3.000000"
0x001FA786, "Kitchenware_Teasteeper_Full", "Kitchen Tea Steeper", "SetDressing\Kitchen\Teasteeper\Kitchenware_Teasteeper_Full.nif", "5", "0.050000"
0x001FAC99, "RI04_EncryptedFiles", "Encrypted Files", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x001FB79A, "RI04_NyxProgram", "Nyx's Program: Rover", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x001FBDF3, "Kitchenware_Storagecontainer04", "Storage Container", "SetDressing\InteractiveHavok\IH_Kitchenware_Storagecontainer04.nif", "8", "0.100000"
0x001FBDF4, "Kitchenware_Storagecontainer03Lid", "Container Lid", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer03Lid.nif", "8", "0.050000"
0x001FBDF5, "Kitchenware_Storagecontainer03b", "Sealed Container", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer03b.nif", "8", "0.100000"
0x001FBDF6, "Kitchenware_Storagecontainer03", "Opened Container", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer03.nif", "8", "0.100000"
0x001FF6B6, "PottedPlant_Empty", "Empty Planter", "SetDressing\Office\Deskplants\PottedPlant_Empty.nif", "12", "0.250000"
0x001FF6BB, "PottedPlant_Succulent_SM04", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_SM04.nif", "12", "0.250000"
0x001FF6BC, "PottedPlant_Succulent_SM03", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_SM03.nif", "12", "0.250000"
0x001FF6BD, "PottedPlant_Succulent_SM02", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_SM02.nif", "12", "0.250000"
0x001FF6BE, "PottedPlant_Succulent_SM01", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_SM01.nif", "12", "0.250000"
0x001FF6C1, "PottedPlant_Succulent_LG05", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_LG05.nif", "15", "0.400000"
0x001FF6C2, "PottedPlant_Succulent_LG04", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_LG04.nif", "15", "0.400000"
0x001FF6C4, "PottedPlant_Succulent_LG03", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_LG03.nif", "15", "0.400000"
0x001FF6C6, "PottedPlant_Succulent_LG02", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_LG02.nif", "15", "0.400000"
0x001FFC86, "Plunger02", "Plunger", "SetDressing\Bathrooms\Plunger\Plunger02.nif", "12", "1.000000"
0x001FFC87, "Plunger01", "Plunger", "SetDressing\Bathrooms\Plunger\Plunger01.nif", "12", "1.000000"
0x002009C7, "PottedPlant_Succulent_LG01", "Succulent", "SetDressing\Office\Deskplants\PottedPlant_Succulent_LG01.nif", "15", "0.400000"
0x002009D0, "Blender_Container01", "Blender Jar", "SetDressing\Kitchen\Blender\Blender_Container01.nif", "35", "0.350000"
0x002009D1, "Blender_Base01", "Blender Base", "SetDressing\Kitchen\Blender\Blender_Base01.nif", "75", "1.600000"
0x002009D2, "Blender_LID01", "Blender Lid", "SetDressing\Kitchen\Blender\Blender_LID01.nif", "35", "0.050000"
0x00202782, "Mfg_Tier03_SubstrateMolecularSieve", "Substrate Molecule Sieve", "SetDressing\manufactured_goods\Mfg_Tier03_SubstrateMolecularSieve.nif", "274", "4.500000"
0x00202F30, "Bar_DrinkingGlass03", "Cylindrical Glass", "SetDressing\Bar_Glassware\Bar_DrinkingGlass03.nif", "35", "0.050000"
0x00202F5A, "Mfg_Tier03_AldumiteDrillingRig", "Aldumite Drilling Rig", "SetDressing\manufactured_goods\Mfg_Tier03_AldumiteDrillingRig.nif", "421", "7.000000"
0x00203EAF, "Mfg_Tier03_TasineSuperconductor", "Tasine Superconductor", "SetDressing\manufactured_goods\Mfg_Tier03_TasineSuperconductor.nif", "299", "5.000000"
0x00203EB0, "Mfg_Tier03_VerylManifold", "Veryl-Treated Manifold", "SetDressing\manufactured_goods\Mfg_Tier03_AldumiteManifold.nif", "295", "5.400000"
0x00203EB2, "Mfg_Tier03_RothiciteMagnet_NOCLUTTER", "Rothicite Magnet", "SetDressing\manufactured_goods\Mfg_Tier03_RothiciteMagnet.nif", "295", "4.600000"
0x00203EB3, "Mfg_Tier03_VytiniumFuelRod", "Vytinium Fuel Rod", "SetDressing\manufactured_goods\Mfg_Tier03_VytiniumFuelRod.nif", "836", "11.000000"
0x00203EB4, "Mfg_Tier03_IndiciteWafer", "Indicite Wafer", "SetDressing\manufactured_goods\Mfg_Tier03_IndiciteWafer.nif", "243", "4.000000"
0x00203EBD, "Mfg_Tier03_VerylExplosive_NOCLUTTER", "Veryl Explosive", "SetDressing\manufactured_goods\Mfg_Tier03_VerylExplosive.nif", "820", "4.250000"
0x002060EA, "UC08_TransformedTerrormorphCellSample", "Metamorphed Tissue Sample", "SetDressing\ScienceGlass\ScienceGlass_Terrormorph_sample.nif", "18000", "0.100000"
0x00206108, "UC08_TerrormorphCellSample", "Anomalous Sample", "SetDressing\ScienceGlass\ScienceGlass_Terrormorph_sample.nif", "18000", "0.100000"
0x00206109, "UC08_AcelesCellSample_Alpha", "Aceles Gene Sample (Alpha)", "SetDressing\ScienceGlass\ScienceGlass_AceLes_Cellsample.nif", "0", "0.100000"
0x00207F1B, "TissueBox01b", "Tissues", "SetDressing\Bathroom\Tissuebox\TissueBox01b.nif", "8", "0.150000"
0x002097E4, "Bucket_Open02_SwapToMovStatic", "Cement Bucket", "SetDressing\Buckets\Bucket_Open02.nif", "0", "0.000000"
0x00209FEC, "Tool_Screwdriver02", "Screwdriver", "SetDressing\Tools_Kit\Tool_Screwdriver02.nif", "35", "0.300000"
0x00209FED, "Tool_Ratchet01", "Ratchet", "SetDressing\Tools_Kit\Tool_Ratchet01.nif", "55", "0.300000"
0x00209FEE, "Tool_Pliers03", "Pliers", "SetDressing\Tools_Kit\Tool_Pliers03.nif", "35", "0.300000"
0x00209FEF, "Tool_MeasureTape01", "Tape Measure", "SetDressing\Tools_Kit\Tool_MeasureTape01.nif", "35", "0.250000"
0x00209FF0, "Tool_Hammer02", "Hammer", "SetDressing\Tools_Kit\Tool_Hammer02.nif", "35", "1.000000"
0x00209FF1, "Tool_DigitalCaliper01", "Caliper", "SetDressing\Tools_Kit\Tool_DigitalCaliper01.nif", "75", "0.250000"
0x00209FF2, "Tool_Chisel03", "Chisel", "SetDressing\Tools_Kit\Tool_Chisel03.nif", "35", "0.600000"
0x00209FF3, "Tool_Chisel02", "Chisel", "SetDressing\Tools_Kit\Tool_Chisel02.nif", "35", "0.600000"
0x00209FF4, "Tool_Chisel01", "Chisel", "SetDressing\Tools_Kit\Tool_Chisel01.nif", "35", "0.600000"
0x0020A02F, "Mfg_Tier02_DrillingRig", "Drilling Rig", "SetDressing\manufactured_goods\Mfg_Drilling_Rig.nif", "143", "5.000000"
0x0020AA57, "Broom_03_SwapToMovableStatic", "Push Broom", "SetDressing\InteractiveHavok\IH_Broom_03.nif", "0", "0.000000"
0x0020B97C, "Tool_Wrench01", "Wrench", "SetDressing\Tools_Kit\Tool_Wrench01.nif", "35", "0.750000"
0x0020B97D, "Tool_ViceGrip01", "Vice Grip", "SetDressing\Tools_Kit\Tool_ViceGrip01.nif", "75", "0.500000"
0x0020B97E, "Tool_Screwdriver01", "Screwdriver", "SetDressing\Tools_Kit\Tool_Screwdriver01.nif", "35", "0.300000"
0x0020B97F, "Tool_Pliers02", "Hose Clamp Pliers", "SetDressing\Tools_Kit\Tool_Pliers02.nif", "35", "0.300000"
0x0020B980, "Tool_Pliers01", "Cutting Pliers", "SetDressing\Tools_Kit\Tool_Pliers01.nif", "55", "0.300000"
0x0020B981, "Tool_PipeWrench01", "Pipe Wrench", "SetDressing\Tools_Kit\Tool_PipeWrench01.nif", "55", "2.000000"
0x0020B982, "Tool_Level01", "Bubble Level", "SetDressing\Tools_Kit\Tool_Level01.nif", "35", "0.400000"
0x0020B983, "Tool_HydraulicClamp02", "Hydraulic Clamp", "SetDressing\Tools_Kit\Tool_HydraulicClamp02.nif", "75", "1.500000"
0x0020B984, "Tool_HydraulicClamp01", "Hydraulic Clamp", "SetDressing\Tools_Kit\Tool_HydraulicClamp01.nif", "75", "1.500000"
0x0020B985, "Tool_Hammer03", "Hammer", "SetDressing\Tools_Kit\Tool_Hammer03.nif", "35", "1.000000"
0x0020B986, "Tool_Wrench02", "Wrench", "SetDressing\Tools_Kit\Tool_Wrench02.nif", "35", "0.750000"
0x002120B3, "WritingTablet01", "Tablet", "SetDressing\Pen\WritingTablet01.nif", "140", "0.250000"
0x002120B5, "Pen_Stylus01_Teal01", "Teal Stylus", "SetDressing\Pen\Pen_Stylus01_Teal01.nif", "10", "0.010000"
0x002120B6, "Pen_Stylus01_Red01", "Red Stylus", "SetDressing\Pen\Pen_Stylus01_Red01.nif", "10", "0.010000"
0x002120B7, "Pen_Stylus01_Gray01", "Gray Stylus", "SetDressing\Pen\Pen_Stylus01_Gray01.nif", "10", "0.010000"
0x002120B8, "Pen_Stylus01_Blue01", "Blue Stylus", "SetDressing\Pen\Pen_Stylus01_Blue01.nif", "10", "0.010000"
0x002120B9, "Pen_Stylus01_Yellow01", "Yellow Stylus", "SetDressing\Pen\Pen_Stylus01_Yellow01.nif", "10", "0.010000"
0x002120BA, "Pen_Stylus01_Black01", "Black Stylus", "SetDressing\Pen\Pen_Stylus01_Black01.nif", "10", "0.010000"
0x00216F85, "Artifact_XI", "Artifact XI", "SetDressing\Artifacts\Artifact_XI.nif", "0", "0.000000"
0x00216F86, "Artifact_THETA", "Artifact THETA", "SetDressing\Artifacts\Artifact_THETA.nif", "0", "0.000000"
0x00216F87, "Artifact_TAU", "Artifact TAU", "SetDressing\Artifacts\Artifact_TAU.nif", "0", "0.000000"
0x00216F88, "Artifact_SIGMA", "Artifact SIGMA", "SetDressing\Artifacts\Artifact_SIGMA.nif", "0", "0.000000"
0x00216F89, "Artifact_RHO", "Artifact RHO", "SetDressing\Artifacts\Artifact_RHO.nif", "0", "0.000000"
0x00216F8A, "Artifact_PSI", "Artifact PSI", "SetDressing\Artifacts\Artifact_PSI.nif", "0", "0.000000"
0x00216F8B, "Artifact_PI", "Artifact PI", "SetDressing\Artifacts\Artifact_PI.nif", "0", "0.000000"
0x00216F8C, "Artifact_PHI", "Artifact PHI", "SetDressing\Artifacts\Artifact_PHI.nif", "0", "0.000000"
0x00216F8D, "Artifact_OMICRON", "Artifact OMICRON", "SetDressing\Artifacts\Artifact_OMICRON.nif", "0", "0.000000"
0x00216F8E, "Artifact_OMEGA", "Artifact OMEGA", "SetDressing\Artifacts\Artifact_OMEGA.nif", "0", "0.000000"
0x00216F8F, "Artifact_NU", "Artifact NU", "SetDressing\Artifacts\Artifact_NU.nif", "0", "0.000000"
0x00216F90, "Artifact_MU", "Artifact MU", "SetDressing\Artifacts\Artifact_MU.nif", "0", "0.000000"
0x00216F91, "Artifact_LAMDA", "Artifact LAMBDA", "SetDressing\Artifacts\Artifact_LAMDA.nif", "0", "0.000000"
0x00216F92, "Artifact_KAPPA", "Artifact KAPPA", "SetDressing\Artifacts\Artifact_KAPPA.nif", "0", "0.000000"
0x00216F93, "Artifact_IOTA", "Artifact IOTA", "SetDressing\Artifacts\Artifact_IOTA.nif", "0", "0.000000"
0x00216F94, "Artifact_GAMMA", "Artifact GAMMA", "SetDressing\Artifacts\Artifact_GAMMA.nif", "0", "0.000000"
0x00216F95, "Artifact_ETA", "Artifact ETA", "SetDressing\Artifacts\Artifact_ETA.nif", "0", "0.000000"
0x00216F96, "Artifact_EPSILON", "Artifact EPSILON", "SetDressing\Artifacts\Artifact_EPSILON.nif", "0", "0.000000"
0x00216F97, "Artifact_DELTA", "Artifact DELTA", "SetDressing\Artifacts\Artifact_DELTA.nif", "0", "0.000000"
0x00216F98, "Artifact_CHI", "Artifact CHI", "SetDressing\Artifacts\Artifact_CHI.nif", "0", "0.000000"
0x00216F99, "Artifact_BETA", "Artifact BETA", "SetDressing\Artifacts\Artifact_BETA.nif", "0", "0.000000"
0x00216F9A, "Artifact_ZETA", "Artifact ZETA", "SetDressing\Artifacts\Artifact_ZETA.nif", "0", "0.000000"
0x00216F9B, "Artifact_ALPHA", "Artifact ALPHA", "SetDressing\Artifacts\Artifact_ALPHA.nif", "0", "0.000000"
0x00216F9C, "Artifact_UPSILON", "Artifact UPSILON", "SetDressing\Artifacts\Artifact_UPSILON.nif", "0", "0.000000"
0x00218297, "MissionCargoType61", "Crate of Vegetables", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "515", "5.000000"
0x00218298, "MissionCargoType60", "Crate of Unusual Wines", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "695", "5.000000"
0x00218299, "MissionCargoType59", "Crate of Ultra Reflective Mirrors", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "515", "6.000000"
0x0021829A, "MissionCargoType58", "Crate of Ultra Light Frames", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "575", "4.000000"
0x0021829B, "MissionCargoType57", "Crate of Ultra Batteries", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "755", "5.000000"
0x0021829C, "MissionCargoType56", "Crate of Telemetry Processors", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "515", "7.000000"
0x0021829D, "MissionCargoType55", "Crate of Synthetic Vaccines", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "1460", "7.000000"
0x0021829E, "MissionCargoType54", "Crate of Synthetic Synapses", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1930", "6.000000"
0x0021829F, "MissionCargoType53", "Crate of Super Luminescent Dye", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "575", "7.000000"
0x002182A0, "MissionCargoType52", "Crate of Specialty Crops", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "460", "4.000000"
0x002182A1, "MissionCargoType51", "Crate of Smart Sensors", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "400", "9.000000"
0x002182A2, "MissionCargoType50", "Crate of Signal Amplifiers", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "515", "5.000000"
0x002182A3, "MissionCargoType49", "Crate of Robotic Inverters", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1695", "12.000000"
0x002182A4, "MissionCargoType48", "Crate of Recursion Modules", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1225", "10.000000"
0x002182A5, "MissionCargoType47", "Crate of Reactive Paints", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "515", "6.000000"
0x002182A6, "MissionCargoType46", "Crate of Radiological Amplifers", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "575", "6.000000"
0x002182A7, "MissionCargoType45", "Crate of Psychoactive Spices", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "755", "5.000000"
0x002182A8, "MissionCargoType44", "Crate of Protein Delicacies", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "575", "5.000000"
0x002182A9, "MissionCargoType43", "Crate of Preservative", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "460", "5.000000"
0x002182AA, "MissionCargoType42", "Crate of Polysensorial Art", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1930", "12.000000"
0x002182AB, "MissionCargoType41", "Crate of Photovoltaic Cells", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "515", "9.000000"
0x002182AC, "MissionCargoType40", "Crate of Parcels and Mail", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "460", "5.000000"
0x002182AD, "MissionCargoType39", "Crate of Organic Mortar", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "460", "5.000000"
0x002182AE, "MissionCargoType38", "Crate of Optical Resonators", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "515", "6.000000"
0x002182AF, "MissionCargoType37", "Crate of Neocranial Probes", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "1695", "5.000000"
0x002182B0, "MissionCargoType36", "Crate of Nanobots", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "515", "5.000000"
0x002182B1, "MissionCargoType35", "Crate of Monofilament Drill Bits", "SetDressing\SuppliesCrates\Supplies_Mining01.nif", "460", "7.000000"
0x002182B2, "MissionCargoType34", "Crate of Micro Motors", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "400", "5.000000"
0x002182B3, "MissionCargoType33", "Crate of Micro Drones", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "575", "6.000000"
0x002182B4, "MissionCargoType32", "Crate of Medical Scanners", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "1930", "13.000000"
0x002182B5, "MissionCargoType31", "Crate of Meat Byproducts", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "460", "6.000000"
0x002182B6, "MissionCargoType30", "Crate of Low-K Superconductors", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "2400", "13.000000"
0x002182B7, "MissionCargoType29", "Crate of LED Illuminators", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "400", "5.000000"
0x002182B8, "MissionCargoType28", "Crate of Laser Diodes", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "400", "6.000000"
0x002182B9, "MissionCargoType27", "Crate of Integrity Response Drones", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1695", "5.000000"
0x002182BA, "MissionCargoType26", "Crate of Integrated Circuits", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "460", "6.000000"
0x002182BB, "MissionCargoType25", "Crate of Inertial Batteries", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1695", "12.000000"
0x002182BC, "MissionCargoType24", "Crate of Industrial Masers", "SetDressing\SuppliesCrates\Supplies_Mining01.nif", "1930", "11.000000"
0x002182BD, "MissionCargoType23", "Crate of Heat Sinks", "SetDressing\SuppliesCrates\Supplies_Mining01.nif", "695", "5.000000"
0x002182BE, "MissionCargoType22", "Crate of Hazmat Detectors", "SetDressing\SuppliesCrates\Supplies_Mining01.nif", "1930", "13.000000"
0x002182BF, "MissionCargoType21", "Crate of Guidance Systems", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "575", "9.000000"
0x002182C0, "MissionCargoType20", "Crate of Grain", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "460", "6.000000"
0x002182C1, "MissionCargoType19", "Crate of Geothermal Probes", "SetDressing\SuppliesCrates\Supplies_Mining01.nif", "515", "5.000000"
0x002182C2, "MissionCargoType18", "Crate of Fruits", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "460", "6.000000"
0x002182C3, "MissionCargoType17", "Crate of Frozen Meat", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "460", "6.000000"
0x002182C4, "MissionCargoType16", "Crate of Fermented Brews", "SetDressing\SuppliesCrates\Supplies_Alcohol01.nif", "460", "5.000000"
0x002182C5, "MissionCargoType15", "Crate of Exotic Liquors", "SetDressing\SuppliesCrates\Supplies_Alcohol01.nif", "1930", "4.000000"
0x002182C6, "MissionCargoType14", "Crate of Exotic Furniture", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1460", "4.000000"
0x002182C7, "MissionCargoType13", "Crate of Electro-Plated Wafers", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "400", "6.000000"
0x002182C8, "MissionCargoType12", "Crate of Electrolytic Substrates", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "400", "7.000000"
0x002182C9, "MissionCargoType11", "Crate of Disinfectants", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "400", "7.000000"
0x002182CA, "MissionCargoType10", "Crate of Hygiene Products", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "400", "8.000000"
0x002182CB, "MissionCargoType09", "Crate of Choice Meat Cuts", "SetDressing\SuppliesCrates\Supplies_Food01.nif", "1225", "5.000000"
0x002182CC, "MissionCargoType08", "Crate of Cherenkov Converters", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "1930", "5.000000"
0x002182CD, "MissionCargoType07", "Crate of Cellular Inhibitors", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "515", "5.000000"
0x002182CE, "MissionCargoType06", "Crate of Catalysts", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "460", "8.000000"
0x002182CF, "MissionCargoType05", "Crate of Broadcast Nodes", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "575", "7.000000"
0x002182D0, "MissionCargoType04", "Crate of Assorted Jewelry", "SetDressing\SuppliesCrates\Supplies_Generic01.nif", "2400", "5.000000"
0x0021952C, "FFNewHomesteadR05_SpecialSauce", "Chunks Special Sauce", "setdressing/chunks_specialsauce\chunks_specialsauce.nif", "350", "0.200000"
0x00219A7E, "UC04_PlayerCitizenshipID", "UC Citizen ID: <Alias=Player>", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x0021B7F6, "Kitchen_Bowl_Small01", "Bowl", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Bowl_Small01.nif", "10", "0.100000"
0x0021B7F7, "Kitchen_Utensil_Holder01", "Utensil Holder", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Utensil_Holder01.nif", "8", "0.200000"
