FormID, EditorID, Name, Race, Acbs1, Acbs2, Acbs3, Acbs4, Factions
0x002F37CF, "SQ_GroupVoice_M03_EastAsian_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_OccupationFaction_Colonist, SQ_Group_OccupationFaction_Criminal_EscapedConvict, SQ_Group_OccupationFaction_Criminal_Reformed, SQ_Group_OccupationFaction_Criminal_Smuggler, SQ_Group_OccupationFaction_Mercenary, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D0, "SQ_GroupVoice_M04_EastEuropean_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Colonist, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D1, "SQ_GroupVoice_M_EvenToned_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Merchant, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D2, "SQ_GroupVoice_M05_French_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Survivalist, SQ_Group_OccupationFaction_BountyHunter, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D3, "SQ_GroupVoice_M07_Latin_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Hunter_Poacher, SQ_Group_OccupationFaction_Hunter, SQ_Group_OccupationFaction_Hunter_Subsistence, SQ_Group_OccupationFaction_Mercenary, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D4, "SQ_GroupVoice_M08_MiddleEastern_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Merchant, SQ_Group_OccupationFaction_Scientist_Botanist, SQ_Group_OccupationFaction_Scientist_Geologist, SQ_Group_OccupationFaction_Scientist_Zoologist, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D5, "SQ_GroupVoice_M_Rough_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Miner, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_OccupationFaction_Worker, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D6, "SQ_GroupVoice_M09_Scandanavian_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_OccupationFaction_Criminal_EscapedConvict, SQ_Group_OccupationFaction_Criminal_Reformed, SQ_Group_OccupationFaction_Criminal_Smuggler, SQ_Group_OccupationFaction_Miner, SQ_Group_VendorFaction_Default, SQ_Group_OccupationFaction_Worker, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D7, "SQ_GroupVoice_M10_WesternAmerican_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Homesteader, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37D9, "SQ_GroupVoice_M_Marine01_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Military_UC_Marines, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37DA, "SQ_GroupVoice_F_Marine_NoAppearanceData", "", "Human", "0x00000001", "0x00050005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Military_UC_Marines, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F37DB, "SQ_GroupVoice_M06_Indian_NoAppearanceData", "", "Human", "0x00000010", "0x00010005", "0x00000000", "0x00010023", "SQ_Group_OccupationFaction_Scientist_Botanist, SQ_Group_OccupationFaction_Scientist_Geologist, SQ_Group_OccupationFaction_Scientist_Zoologist, SQ_Group_OccupationFaction_Homesteader, SQ_Group_CivilianGenericDialogue, SQ_Group_CivilianGenericDialogueLeader, SQ_Group_VendorFaction_Default, SQ_Group_CommonDialogueFaction, SQ_Group_GroupFaction_GenericFaction, SQ_Group_GroupFaction_Corp_Mining_ArgosExtractors, SQ_Group_GroupFaction_Corp_Mining_ConsolidatedMining, SQ_Group_GroupFaction_Corp_Mining_Hephaestus, SQ_Group_GroupFaction_Corp_Mining_Minerology, SQ_Group_GroupFaction_Corp_Mining_SixSisters, SQ_Group_GroupFaction_Corp_BioMed_ChabraBiotics, SQ_Group_GroupFaction_Corp_BioMed_InvictusBiochem, SQ_Group_GroupFaction_Corp_BioMed_ReliantMedical, SQ_Group_GroupFaction_UC_MAST, SQ_Group_GroupFaction_Corp_Industrial_ArcMight, SQ_Group_GroupFaction_Corp_Industrial_Construx, SQ_Group_GroupFaction_Corp_Industrial_StrongArm, SQ_Group_GroupFaction_Corp_Industrial_UnitedTransport, SQ_Group_GroupFaction_Ryujin"
0x002F4426, "OE_KT_FemaleAnnouncer_AUDIOONLY_NoAppearanceData", "Announcer", "ModelARace", "0x00000000", "0x00010000", "0x00000000", "0x00000023", ""
0x002F6B87, "LvlTurretShort_LC133", "", "LaserTurretRace", "0x00000048", "0x0006000A", "0x00000000", "0x5FBB0023", "FC05_MarcoFaction"
0x002F6B88, "LvlTurretTall_LC133", "", "LaserTurretRace", "0x00000048", "0x0006000A", "0x00000000", "0x5FBB0023", "FC05_MarcoFaction"
0x002FCB50, "UC_GG_GenericCitizenM04", "Citizen", "Human", "0x00000008", "0x00010000", "0x00000000", "0x4C1B0023", "CrimeFactionUC, GagarinFaction, GagarinGenericNPCFaction"
0x002FE4EB, "MQ305RonHopeGhost_Dead", "", "Human", "0x60000002", "0x00010000", "0x00000000", "0x6DC20023", ""
0x002FF948, "UC08_TerrormorphTransformation_Terrormorph", "Terrormorph", "TerrormorphRace", "0x00000020", "0x0006005F", "0x00000000", "0x01060023", ""
0x002FF949, "UC08_TerrormorphTransformation_HeatLeech", "Heatleech", "ParasiteARace", "0x20000120", "0x00010000", "0x00000000", "0x00020023", "CaptiveFaction"
0x00303943, "AudioTemplate_Creature_QuadrupedB_Dc", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00303944, "AudioTemplate_Creature_QuadrupedB_Ab", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00303945, "AudioTemplate_Creature_QuadrupedB_Ac", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00303946, "AudioTemplate_Creature_QuadrupedB_Ba", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00303947, "AudioTemplate_Creature_QuadrupedB_Bb", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00303948, "AudioTemplate_Creature_QuadrupedB_Bc", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00303949, "AudioTemplate_Creature_QuadrupedB_Ca", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0030394A, "AudioTemplate_Creature_QuadrupedB_Cb", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0030394B, "AudioTemplate_Creature_QuadrupedB_Cc", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0030394C, "AudioTemplate_Creature_QuadrupedB_Da", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0030394D, "AudioTemplate_Creature_QuadrupedB_Db", "", "QuadrupedARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0030B58F, "Fighter_A_Deimos_Dagger01_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x0006001E", "0x00000000", "0x04BD0023", ""
0x0030B91D, "LvlMarine_SysDef_Recruit_Male", "", "Human", "0x00000018", "0x00050000", "0x00000000", "0x1EAF0023", ""
0x0030B920, "LvlMarine_SysDef_Officer_Female", "", "Human", "0x00000019", "0x00050000", "0x00000000", "0x3EAF0023", ""
0x0030D62B, "Neon_Announcer_01_Sauvage_AUDIOONLY_NoAppearanceData", "Madame Sauvage", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D62C, "Neon_Announcer_02_Reliant_AUDIOONLY_NoAppearanceData", "Reliant Medical", "Human", "0x00000031", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D62D, "Neon_Announcer_10_TerraBrew_AUDIOONLY_NoAppearanceData", "TerraBrew", "Human", "0x00000031", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D62E, "Neon_Announcer_03_HotelVolii_AUDIOONLY_NoAppearanceData", "Hotel Volii", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D62F, "Neon_Announcer_12_Emporium_AUDIOONLY_NoAppearanceData", "The Emporium", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D630, "Neon_Announcer_07_Legrande_AUDIOONLY_NoAppearanceData", "Legrande's Liqours", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D631, "Neon_Announcer_04_Sieghart_AUDIOONLY_NoAppearanceData", "Sieghart’s Outfitters", "Human", "0x00000031", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D632, "Neon_Announcer_11_Euphorika_AUDIOONLY_NoAppearanceData", "Euphorika", "Human", "0x00000031", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D633, "Neon_Announcer_13_Chunks_AUDIOONLY_NoAppearanceData", "Chunks", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D634, "Neon_Announcer_09_GalBank_AUDIOONLY_NoAppearanceData", "GalBank", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D635, "Neon_Announcer_06_Newill_AUDIOONLY_NoAppearanceData", "Newill's Goods", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D636, "Neon_Announcer_05_StroudEklund_AUDIOONLY_NoAppearanceData", "Stroud-Eklund", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00000023", ""
0x0030D637, "Neon_Announcer_08_Enhance_AUDIOONLY_NoAppearanceData", "Enhance!", "Human", "0x00000031", "0x00060000", "0x00000000", "0x00000023", ""
0x0030E2CC, "FC_AC_Bar_Female_01", "Patron", "Human", "0x00040009", "0x00010000", "0x00000000", "0x4E1A0023", "AkilaCityFaction_BarPatron, CrimeFactionFreestar"
0x0030E2CD, "FC_AC_Bar_Female_02", "Patron", "Human", "0x00040009", "0x00010000", "0x00000000", "0x4E1A0023", "AkilaCityFaction_BarPatron, CrimeFactionFreestar"
0x0030E2CE, "FC_AC_Bar_Female_03", "Patron", "Human", "0x00040009", "0x00010000", "0x00000000", "0x4E1A0023", "AkilaCityFaction_BarPatron, CrimeFactionFreestar"
0x0030E2CF, "FC_AC_Bar_Male_01", "Patron", "Human", "0x00040008", "0x00010000", "0x00000000", "0x10000023", "AkilaCityFaction_BarPatron, CrimeFactionFreestar"
0x0030E2D0, "FC_AC_Bar_Male_02", "Patron", "Human", "0x00040008", "0x00010000", "0x00000000", "0x4E1A0023", "AkilaCityFaction_BarPatron, CrimeFactionFreestar"
0x0030E2D1, "FC_AC_Bar_Male_03", "Patron", "Human", "0x00040008", "0x00010000", "0x00000000", "0x4E1A0023", "AkilaCityFaction_BarPatron, CrimeFactionFreestar"
0x0030ED42, "EncShip_Galbank_A_Hulker02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x001A0055", "0x00000000", "0x44AA0023", ""
0x0030ED44, "EncShip_Galbank_A_Hulker03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x002C0073", "0x00000000", "0x44AA0023", ""
0x0030ED46, "EncShip_Galbank_B_AsphaltCB01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x0012003C", "0x00000000", "0x44AA0023", ""
0x0030ED48, "EncShip_Galbank_B_AsphaltCB02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00200064", "0x00000000", "0x44AA0023", ""
0x00311781, "LC051_InfinitySecurity_Warn", "Infinity Security", "Human", "0x00000001", "0x000C0014", "0x00000000", "0x5E2B0023", "LC051InfinityLTDFaction"
0x00311C93, "CF_GayleDunnigan_AUDIOONLY_NoAppearanceData", "Gayle Dunnigan", "Human", "0x00000033", "0x00050005", "0x00000000", "0x00000023", "CrimeFactionCrimsonFleet"
0x003157A9, "EncShip_Galbank_B_AsphaltCB03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x002E0091", "0x00000000", "0x44AA0023", ""
0x003157B6, "EncShip_Galbank_C_Babylon01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00260096", "0x00000000", "0x44AA0023", ""
0x003157B9, "EncShip_Galbank_C_Stormrider02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003601A4", "0x00000000", "0x44AA0023", ""
0x003157BE, "EncShip_HouseVaruun_A_Dirge02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x0020007D", "0x00000000", "0x04AA0023", ""
0x003157C3, "EncShip_HouseVaruun_A_Dirge03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003600D2", "0x00000000", "0x04AA0023", ""
0x003157D0, "EncShip_HouseVaruun_A_Hymn02_AutopilotAI", "", "AutopilotRace", "0x00000011", "0x001A0046", "0x00000000", "0x04AA0023", ""
0x003157FB, "EncShip_HouseVaruun_A_Hymn03_AutopilotAI", "", "AutopilotRace", "0x00000011", "0x00260064", "0x00000000", "0x04AA0023", ""
0x00315801, "EncShip_HouseVaruun_B_Eulogy02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002000AA", "0x00000000", "0x04AA0023", ""
0x00315806, "EncShip_HouseVaruun_B_Eulogy03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00380122", "0x00000000", "0x04AA0023", ""
0x0031581A, "EncShip_HouseVaruun_B_Vigil02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002000AA", "0x00000000", "0x04AA0023", ""
0x0031581E, "EncShip_HouseVaruun_B_Vigil03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x0034010E", "0x00000000", "0x04AA0023", ""
0x00315850, "EncShip_HouseVaruun_C_Prophecy02_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x002C0159", "0x00000000", "0x04AA0023", ""
0x00315853, "EncShip_HouseVaruun_C_Prophecy03_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x004001EF", "0x00000000", "0x04AA0023", ""
0x00315855, "EncShip_HouseVaruun_C_Revelation02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003601A4", "0x00000000", "0x04AA0023", ""
0x00315857, "xDoNotUse_EncShip_HouseVaruun_C_Revelation03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x004C0249", "0x00000000", "0x04AA0023", ""
0x0031585B, "EncShip_SSNN_A_Sloop01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00080019", "0x00000000", "0x44AA0023", ""
0x00315861, "EncShip_SSNN_A_Sloop02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00180041", "0x00000000", "0x44AA0023", ""
0x00315873, "EncShip_SSNN_B_Sunsail01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00100037", "0x00000000", "0x44AA0023", ""
0x00315876, "EncShip_SSNN_B_Sunsail02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00200064", "0x00000000", "0x44AA0023", ""
0x0031587A, "EncShip_StarParcel_A_Pikup01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x44AA0023", ""
0x0031587C, "EncShip_StarParcel_A_Pikup02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00180041", "0x00000000", "0x44AA0023", ""
0x0031587F, "EncShip_StarParcel_A_Pikup03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x0030007D", "0x00000000", "0x44AA0023", ""
0x003158DF, "CF_LegacyCrew_IsaMellant_AUDIOONLY_NoAppearanceData", "Isa Mellant", "Human", "0x00000033", "0x00050005", "0x00000000", "0x00000023", "CrimeFactionCrimsonFleet"
0x00316DF5, "FC_Neon_RT_Generic_ExecutiveClient_Male03", "Client", "Human", "0x00000008", "0x00010000", "0x00000000", "0x7E1B0023", "CrimeFactionNeon, RyujinTowerClientsFaction"
0x00316DF7, "FC_Neon_RT_Generic_InteriorGuard_Female02", "Ryujin Security", "Human", "0x00000009", "0x000C0014", "0x00000000", "0x7E1B0023", "CrimeFactionNeon, GuardFaction, FC_Neon_SecurityFaction, RyujinTowerGenericGuardsFaction"
0x00316E04, "FC_Neon_RT_Generic_InteriorGuard_Male02", "Ryujin Security", "Human", "0x00000008", "0x000C0014", "0x00000000", "0x7E1B0023", "CrimeFactionNeon, GuardFaction, FC_Neon_SecurityFaction, RyujinTowerGenericGuardsFaction"
0x0031B225, "CF_ArminPetrosyan", "Armin Petrosyan", "Human", "0x00000012", "0x00050000", "0x00000000", "0x4E3E0023", ""
0x0031B226, "CF_Archangel", "Alex Vong", "Human", "0x00000012", "0x00050000", "0x00000000", "0x6E1E0023", ""
0x0031D058, "Staryard_Taiyo_GenericCustomer01", "Customer", "Human", "0x00000008", "0x00010000", "0x00000000", "0x7F5B0023", "CrimeFactionNeon, Staryard_GenericCustomerFaction_Taiyo"
0x0031D059, "Staryard_Taiyo_GenericCustomer02", "Customer", "Human", "0x00000008", "0x00010000", "0x00000000", "0x7F5B0023", "CrimeFactionNeon, Staryard_GenericCustomerFaction_Taiyo"
