FormID, EditorID, Name, Value, Weight, Unknown3, Model
0x001CC9BE, "Skin_Turret_Ballistic_01", "", "0", "0.000000", "0", ""
0x001CF446, "Skin_BipedA_ReefWalker", "", "0", "0.000000", "0", ""
0x001CFA01, "Clothes_Service_Uniform_RedMile_01", "Red Mile Service Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x001D0F94, "Spacesuit_Mercury_Helmet", "Mercury Space Helmet", "5560", "5.100000", "0", "Clothes\spacesuit_mercury_01\Spacesuit_Mercury_Helmet_01_GO.nif"
0x001D0F95, "Spacesuit_Mercury_Backpack_NoBoostpack", "Mercury", "6985", "10.600000", "0", "Clothes\spacesuit_mercury_01\spacesuit_mercury_backpack_01_go.nif"
0x001D0F96, "Spacesuit_Mercury_Body", "Mercury Spacesuit", "21395", "15.300000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x001D2F70, "Skin_HexapodA_CrimsonSpider", "", "0", "0.000000", "0", ""
0x001D3B9C, "Skin_FloaterA_CoralBucket", "Coral Bucket", "0", "0.000000", "0", ""
0x001D6B71, "Skin_QuadrupedB_Shellephant", "Shellephant", "0", "0.000000", "0", ""
0x001D71AC, "Skin_QuadrupedB_Seahorse", "Seahorse", "0", "0.000000", "0", ""
0x001D7E5A, "Skin_FloaterA_Metropus", "Metropus", "0", "0.000000", "0", ""
0x001D7F3A, "Skin_FloaterA_EggSack", "", "0", "0.000000", "0", ""
0x001D8426, "Clothes_Khan_Hat", "Genghis Khan's Hat", "225", "0.200000", "0", "Clothes\Outfit_Khan\Outfit_Khan_Hat_GO.nif"
0x001D98E7, "Skin_QuadrupedA_Sirens", "Sirens", "0", "0.000000", "0", ""
0x001D9EAE, "Skin_QuadrupedA_ForkAntlers", "Fork Antlers", "0", "0.000000", "0", ""
0x001DBCE0, "Skin_SwimmerA_Eel", "Eel", "0", "0.000000", "0", ""
0x001DC44A, "Skin_QuadrupedB_KelpStrider", "", "0", "0.000000", "0", ""
0x001DC460, "Skin_QuadrupedA_CrimsonHide", "", "0", "0.000000", "0", ""
0x001DDAF0, "Skin_HexapodA_MarsSpider", "", "0", "0.000000", "0", ""
0x001DE8A2, "Skin_QuadrupedB_SkinnyHippo", "", "0", "0.000000", "0", ""
0x001DEBEA, "Skin_QuadrupedB_Loxodonta", "", "0", "0.000000", "0", ""
0x001E0540, "Spacesuit_Child_Explorer_Backpack_NoBoostPack_NOTPLAYABLE", "Child's Space Pack", "0", "7.500000", "0", "Clothes\Spacesuit_Explorer_01\SpaceSuit_Explorer_Backpack_01_GO.nif"
0x001E14D7, "Skin_QuadrupedA_FeatherLizard", "Feather Lizard", "0", "0.000000", "0", ""
0x001E2805, "Skin_QuadrupedA_SailRunner", "Sail Runner", "0", "0.000000", "0", ""
0x001E299A, "Skin_Critter_FlameThorn", "", "0", "0.000000", "0", ""
0x001E2A22, "Skin_BipedA_Vectorback", "Vector Back", "0", "0.000000", "0", ""
0x001E2AC1, "Spacesuit_Ranger_Helmet_01", "Ranger Space Helmet", "2505", "3.200000", "0", "Clothes\Spacesuit_Ranger_01\SpaceSuit_Ranger_Helmet_01_GO.nif"
0x001E2AF7, "Spacesuit_Ranger_Backpack_01", "Ranger", "3125", "7.300000", "0", "Clothes\Spacesuit_Ranger_01\SpaceSuit_Ranger_Backpack_01_GO.nif"
0x001E2B17, "Spacesuit_Constellation_Helmet_01", "Constellation Space Helmet", "2150", "2.300000", "0", "Clothes\Spacesuit_Constellation\SpaceSuit_Constellation_Helmet_GO.nif"
0x001E2B18, "Spacesuit_Constellation_01", "Constellation Spacesuit", "8455", "8.300000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x001E2B19, "Spacesuit_Constellation_Backpack_01", "Constellation", "2680", "6.500000", "0", "Clothes\Spacesuit_Constellation\SpaceSuit_Constellation_Backpack_GO.nif"
0x001E426E, "Clothes_Amanirenas_Hat", "Amanirenas' Hat", "300", "0.200000", "0", "Clothes\Outfit_Amanirenas\Outfit_Amanirenas_Hat_GO.nif"
0x001E46F4, "Skin_QuadrupedA_CutterHead", "Cutter Head", "0", "0.000000", "0", ""
0x001E5E42, "Skin_QuadrupedB_WalkingCoral", "Walking Coral", "0", "0.000000", "0", ""
0x001E6219, "Skin_SwimmerA_Narwhal", "Narwhal", "0", "0.000000", "0", ""
0x001E6658, "Skin_QuadrupedA_NailTail", "Nail Tail", "0", "0.000000", "0", ""
0x001E6695, "Skin_QuadrupedA_ToadRhino", "Toad Rhino", "0", "0.000000", "0", ""
0x001E70F3, "Skin_Critter_Centiskull", "", "0", "0.000000", "0", ""
0x001E7F2D, "Skin_QuadrupedA_HornedLizard", "Horned Lizard", "0", "0.000000", "0", ""
0x001E810D, "Skin_Critter_Milliwhale", "", "0", "0.000000", "0", ""
0x001E8643, "Skin_MantidA_GlowHands", "", "0", "0.000000", "0", ""
0x001E9BD9, "Skin_Critter_Carasnail", "", "0", "0.000000", "0", ""
0x001EA1DC, "Skin_Turret_Laser_03_Tall", "", "0", "0.000000", "0", ""
0x001EA1DD, "Skin_Turret_Laser_02_Quadrapod", "", "0", "0.000000", "0", ""
0x001EA1DE, "Skin_Turret_Laser_01_Short", "", "0", "0.000000", "0", ""
0x001EA37B, "Skin_QuadrupedA_SpineHead", "Spinehead Quadruped", "0", "0.000000", "0", ""
0x001EA59F, "Skin_HopperA_ScarabStinger", "Scarab Stinger", "0", "0.000000", "0", ""
0x001EB5F3, "Skin_QuadrupedA_ExoRunner", "", "0", "0.000000", "0", ""
0x001EB731, "Skin_QuadrupedA_Ankylosaurus", "Ankylosaurus", "0", "0.000000", "0", ""
0x001EBCF1, "Skin_SwimmerA_Sturgeon", "Sturgeon", "0", "0.000000", "0", ""
0x001EBDE3, "Skin_SwimmerA_Finhead", "Finhead", "0", "0.000000", "0", ""
0x001EC460, "Skin_MantaA_WhaleShark", "Whaleshark Manta", "0", "0.000000", "0", ""
0x001ED06C, "Spacesuit_CrimsonFleet_Assault_Helmet_NOTPLAYABLE", "Pirate Assault Space Helmet", "1515", "2.100000", "0", "Clothes\spacesuit_pirateset\PirateSet_AssaultHelmet_GO.nif"
0x001ED06D, "Spacesuit_CrimsonFleet_Assault_NOTPLAYABLE", "Pirate Assault Spacesuit", "6055", "7.500000", "0", "SetDressing\SpaceSuitContainer_Brown.nif"
0x001ED06E, "Spacesuit_CrimsonFleet_Charger_Helmet_NOTPLAYABLE", "Pirate Charger Space Helmet", "1860", "2.100000", "0", "Clothes\spacesuit_pirateset\PirateSet_ChargerHelmet_GO.nif"
0x001ED070, "Spacesuit_CrimsonFleet_Charger_NOTPLAYABLE", "Pirate Charger Spacesuit", "7365", "7.500000", "0", "SetDressing\SpaceSuitContainer_Brown.nif"
0x001EEEBE, "Skin_MantaA_BrainBlimp", "Brain Blimp", "0", "0.000000", "0", ""
0x001F05C7, "Skin_HopperA_LandShark", "", "0", "0.000000", "0", ""
0x001F05CA, "Skin_Critter_CoralHeart", "", "0", "0.000000", "0", ""
0x001F0878, "Skin_HopperA_ClickBeetle", "Click Beetle", "0", "0.000000", "0", ""
0x001F1DC9, "Clothes_Mei_Devine_NavyTan", "Navy Tan Dress", "525", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x001F1DCE, "Clothes_Mei_Devine_CreamBlue", "Cream and Blue Dress", "525", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x001F1DCF, "Clothes_Neon_Nightlife_Skirt_Black", "Neon Nightlife Skirt", "185", "0.900000", "0", "SetDressing\OutfitContainer01.nif"
0x001F1DD0, "Clothes_Neon_Nightlife_Skirt_OliveBrown", "Neon Clublife Skirt", "185", "0.900000", "0", "SetDressing\OutfitContainer01.nif"
0x001F22BB, "Spacesuit_UCMarine_Body_KidStuff", "Gran-Gran's Spacesuit", "6235", "7.400000", "0", "SetDressing\SpaceSuitContainer_Green.nif"
0x001F22BC, "Spacesuit_UCMarine_Helmet_KidStuff", "Gran-Gran's Space Helmet", "1565", "2.200000", "0", "Clothes\spacesuit_ucmarine\UCMarine_Helmet_GO.nif"
0x001F36C9, "Skin_LarvaA_Caterpillar", "Caterpillar", "0", "0.000000", "0", ""
0x001F3A38, "Skin_HexapodA_CoralCrab", "CoralCrab Hexapod", "0", "0.000000", "0", ""
0x001F3A3B, "Skin_QuadrupedC_BrainSprout", "Brain Sprout", "0", "0.000000", "0", ""
0x001F73EF, "Clothes_Neon_Security_Helmet", "Neon Security Helmet", "450", "0.500000", "0", "Clothes\outfit_security_guard_01\Outfit_Security_Guard_Helmet_GO.nif"
0x001FBDED, "Skin_MantidA_Crabfly", "Crab Fly", "0", "0.000000", "0", ""
0x001FC86F, "Skin_OctopedeA_CoralCrawler", "CoralCrawler Octopede", "0", "0.000000", "0", ""
0x001FF6A7, "Skin_OutPost_Mannequin_01", "Mannequin", "0", "0.000000", "0", ""
0x001FFA13, "Armor_ModelA_Voice_Lithe_NOTPLAYABLE", "Farmer ModelA Voice Module", "0", "0.000000", "0", ""
0x001FFA14, "Armor_ModelA_Voice_Heavy_NOTPLAYABLE", "Marine ModelA Voice Module", "0", "0.000000", "0", ""
0x001FFA15, "Armor_ModelA_Voice_Security_NOTPLAYABLE", "Security ModelA Voice Module", "0", "0.000000", "0", ""
0x00202784, "Skin_FloaterA_JellyFin", "", "0", "0.000000", "0", ""
0x00202D35, "Skin_LarvaA_Noid", "Noid", "0", "0.000000", "0", ""
0x00203C2C, "Skin_QuadrupedB_Aceles", "Aceles", "0", "0.000000", "0", ""
0x00204002, "Clothes_Farmer_01_Hat", "Farming Hat", "38", "0.200000", "0", "Clothes\outfit_farmer_01\Outfit_Farmer_01_M_Hat_GO.nif"
0x00205EFE, "Skin_FloaterA_Scepter", "", "0", "0.000000", "0", ""
0x00205F01, "Skin_FloaterA_Nautiloos", "", "0", "0.000000", "0", ""
0x0020612E, "Spacesuit_UC_XenoSpecialist_Helmet", "UC AntiXeno Space Helmet", "2540", "4.800000", "0", "Clothes\spacesuit_ucmarine\UCMarine_Helmet_GO.nif"
0x0020612F, "Spacesuit_UC_XenoSpecialist_Backpack", "UC AntiXeno", "3170", "8.800000", "0", "Clothes\spacesuit_ucmarine\UCMarine_Backpack_GO.nif"
0x00206130, "Spacesuit_UC_XenoSpecialist", "UC AntiXeno Spacesuit", "9950", "14.900000", "0", "SetDressing\SpaceSuitContainer_Green.nif"
0x002062C5, "Skin_MantidA_Coralbug", "Coralbug Mantid", "0", "0.000000", "0", ""
0x00206670, "Skin_MantidA_Cockroach", "Cockroach Mantid", "0", "0.000000", "0", ""
0x00206706, "Skin_MantidA_MaggotMantis", "Maggot Mantis", "0", "0.000000", "0", ""
0x00206716, "Skin_MantidA_PumiceStone", "PumiceStone Mantid", "0", "0.000000", "0", ""
0x0020675B, "Skin_MantidA_Vuvuzelisk", "Vuvuzelisk", "0", "0.000000", "0", ""
0x002074B1, "Skin_HexapodA_Windbag", "Windbag Hexapod", "0", "0.000000", "0", ""
0x002074B5, "Clothes_Crowd_Neon_Catsuit_01_NOTPLAYABLE", "Neon Fashion", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00208CE3, "Skin_OctopedeA_HexoHermit", "Hexo Hermit", "0", "0.000000", "0", ""
0x00208D95, "Skin_HopperA_Boneshell", "Boneshell Hopper", "0", "0.000000", "0", ""
0x00208E8B, "Clothes_UC_Prisoner", "Prisoner Outfit", "38", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00208E8C, "Clothes_Xenofresh_Jumpsuit", "Xenofresh Jumpsuit", "132", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0020A09F, "Skin_OctopedeA_BeetleCrab", "BeetleCrab Octopede", "0", "0.000000", "0", ""
0x0020A0A2, "Skin_HexapodA_Leafbug", "Leafbug Hexapod", "0", "0.000000", "0", ""
0x0020A0A5, "Skin_HexapodA_GlowingSpider", "GlowingSpider Hexapod", "0", "0.000000", "0", ""
0x0020AE0C, "Skin_HexapodA_BrainSquid", "BrainSquid Hexapod", "0", "0.000000", "0", ""
0x0020FFAF, "CF05_Spacesuit_SY920_UCPilot_Backpack_NOTPLAYABLE", "SY-920 Pilot Pack", "1960", "7.000000", "0", "Clothes\Spacesuit_UCPilot_01\Spacesuit_UCPilot_Backpack_01_GO.nif"
0x0020FFB0, "CF05_Clothes_SY920_ScientistUniform_NOTPLAYABLE", "SY-920 Scientist Outfit", "225", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0021113E, "Clothes_First_Mercenary_01_Hat", "First Officer Hat", "38", "0.200000", "0", "Clothes\outfit_first_mercenary_01\Outfit_First_Mercenary_01_Hat_GO.nif"
0x002125A3, "UC06_Clothes_ScienceLabTec_Orlase", "Orlase's Lab Coat", "225", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x00214769, "CF05_Spacesuit_SY920_PilotUniformArmor", "SY-920 Pilot Spacesuit", "4275", "7.400000", "0", "SetDressing\SpaceSuitContainer_Green.nif"
0x00217062, "Skin_LarvaA_Grub", "Grub", "0", "0.000000", "0", ""
0x00217127, "CF05_Clothes_SY920_EnsignUniformArmor01", "SY-920 Ensign Fatigues", "225", "1.500000", "0", "SetDressing\OutfitContainer01.nif"
0x0021712A, "Clothes_Freestar_Militia_01_Hat", "Freestar Militia Hat", "38", "0.200000", "0", "Clothes\outfit_freestar_militia_01\Outfit_Freestar_Militia_01_Hat_GO.nif"
0x0021A86A, "Spacesuit_UC_ShockArmor", "UC Urbanwar Spacesuit", "21395", "16.400000", "0", "SetDressing\SpaceSuitContainer_Green.nif"
0x0021A86B, "Spacesuit_UC_ShockArmor_Helmet", "UC Urbanwar Space Helmet", "5560", "5.300000", "0", "Clothes\spacesuit_ucmarine\UCMarine_Helmet_Armored_GO.nif"
0x0021A86C, "Spacesuit_UC_ShockArmor_Backpack", "UC Shock Armor", "6985", "9.300000", "0", "Clothes\spacesuit_ucmarine\UCMarine_Backpack_GO.nif"
0x0021A86D, "Clothes_UC_Navy_Officer", "UC Navy Officer Uniform", "525", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x0021A86E, "Clothes_UC_Navy_Crew_Uniform", "UC Navy Crew Uniform", "225", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x0021BBEC, "Clothes_Argos_Jumpsuit", "Argos Extractor Jumpsuit", "132", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x0021BBF1, "Clothes_Roosevelt", "Franklin Roosevelt's Outfit", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x0021BBF2, "Clothes_NewAtlantis_Security", "New Atlantis Sec Uniform", "225", "2.100000", "0", "SetDressing\OutfitContainer01.nif"
0x0021C1FB, "Clothes_UC_SysDef_Officer", "SysDef Officer Uniform", "525", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x0021C1FD, "Clothes_Veena_Kalra", "Veena Kalra's Outfit", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x0021C77E, "SpaceSuit_Starborn_Companion_PlayerOrFollower", "Starborn Spacesuit Gravitas", "61265", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
0x0021C77F, "SpaceSuit_Starborn_Hunter_PlayerOrFollower", "Starborn Spacesuit Venator", "68340", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
0x0021C780, "Spacesuit_SpaceTrucker", "Space Trucker Spacesuit", "3140", "7.800000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x0021C781, "Clothes_Ship_Captain", "Ship Captain's Uniform", "675", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x0021C782, "Clothes_ShinyaVoss", "Shinya Voss Outfit", "525", "1.600000", "0", "SetDressing\OutfitContainer01.nif"
0x0021C783, "Clothes_Service_Uniform_01", "Service Industry Uniform", "150", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0021C784, "Clothes_Security_Guard_01", "Security Guard Uniform", "225", "2.100000", "0", "SetDressing\OutfitContainer01.nif"
0x0021C786, "Clothes_Dress_Sari", "Sari Dress", "525", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x0021E37D, "Skin_HexapodA_Brightcage", "BrightCage Hexapod", "0", "0.000000", "0", ""
0x0021E734, "Skin_Terrormorph", "Terrormorph", "0", "0.000000", "0", ""
0x0021EF89, "Clothes_Crowd_Neon_FishingGear_01_NOTPLAYABLE", "Neon Fishing Gear", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x0021F3F4, "Clothes_First_Mech_Pilot_01_Helmet", "First Soldier Helmet", "150", "0.500000", "0", "Clothes\outfit_first_mech_pilot_01\Outfit_First_Mech_Pilot_01_Helmet_GO.nif"
0x0021FD30, "Clothes_Crowd_Neon_Rainwear_01_NOTPLAYABLE", "Neon Rainwear", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00220B07, "Clothes_Crowd_Neon_Jumpsuit_01_NOTPLAYABLE", "Neon Jumpsuit", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00223430, "Clothes_Crowd_Neon_Tracksuit_01_NOTPLAYABLE", "Neon Tracksuit", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00224F51, "Skin_HexapodA_Glider", "Glider Hexapod", "0", "0.000000", "0", ""
0x00224FE9, "Clothes_Ranger_Trench", "Freestar Dustwear", "225", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x00225D9E, "Clothes_Neon_Security", "Neon Security Uniform", "225", "2.100000", "0", "SetDressing\OutfitContainer01.nif"
0x00225D9F, "Clothes_Sanctum_Priest", "Sanctum Priest Vestment", "375", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x00225DA0, "Clothes_Nightwear_01", "Nightwear", "132", "0.800000", "0", "SetDressing\OutfitContainer01.nif"
0x00225FC9, "Spacesuit_Monster_Costume", "Monster Costume", "2360", "7.000000", "0", "SetDressing\SpaceSuitContainer_yellow.nif"
0x00225FCA, "Clothes_Naeva", "Naeva's Outfit", "525", "1.900000", "0", "SetDressing\OutfitContainer01.nif"
0x00225FCC, "Clothes_Neon_Entertainer_01", "Neon Dancer Outfit", "225", "0.900000", "0", "SetDressing\OutfitContainer01.nif"
0x00226296, "Spacesuit_Mercenary_01", "Mercenary Spacesuit", "21085", "13.200000", "0", "SetDressing\SpaceSuitContainer_Brown.nif"
0x00226297, "Clothes_Medical_Doctor_01", "Physician Uniform", "225", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00226298, "Clothes_Masako", "Masako Imada's Outfit", "525", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x00226299, "Spacesuit_MS04_Mantis", "Mantis Spacesuit", "26245", "16.200001", "0", "SetDressing\SpaceSuitContainer_yellow.nif"
0x002262D1, "Clothes_Mei_Devine", "Mei Devine's Outfit", "525", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x002262D2, "Clothes_Khan", "Genghis Khan's Outfit", "525", "1.500000", "0", "SetDressing\OutfitContainer01.nif"
0x002262D3, "Clothes_Neon_Gang_Disciples_01", "Disciples Tagwear", "132", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x002262D5, "Clothes_Farmer_01", "Farming Outfit", "132", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x002265AC, "Clothes_Employee_Uniform_Formal_01", "Upscale Uniform", "300", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x002265AD, "Spacesuit_Assault_01", "Shocktroop Spacesuit", "9660", "7.500000", "0", "SetDressing\SpaceSuitContainer_Brown.nif"
0x002265AE, "Spacesuit_Recon_01", "Deep Recon Spacesuit", "7255", "6.800000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x002265AF, "Spacesuit_Explorer_01", "Explorer Spacesuit", "20470", "8.400000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x002265B0, "Clothes_Ryujin_BusinessSuit_Manager_01", "Corpo Power Suit", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x002265B1, "Clothes_Ryujin_BusinessSuit_Worker_02", "Corpo Sleek Suit", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x0022669F, "Clothes_Child_CoraCoe_NOTPLAYABLE", "Cora Coe's Outfit", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x002266A2, "Clothes_Neon_BusinessSuit_02", "Neocity Corpwear", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x002266A3, "Clothes_Neon_BusinessSuit_01", "Neon Businesswear", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x002268A1, "Skin_HopperA_Shardhopper", "Shard Hopper", "0", "0.000000", "0", ""
0x00227669, "Clothes_Amanirenas", "Amanirenas' Outfit", "525", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x0022766A, "Clothes_Earhart", "Amelia Earhart's Outfit", "525", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x0022766B, "Clothes_CrimsonFleet_Captain_01_A", "Pirate Captain Outfit", "675", "1.500000", "0", "SetDressing\OutfitContainer01.nif"
0x0022766D, "Clothes_CrimsonFleet_Space_Crew_01", "Pirate Crew Outfit", "225", "1.500000", "0", "SetDressing\OutfitContainer01.nif"
0x0022771F, "Clothes_Delgado", "Delgado's Outfit", "525", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x00227720, "Clothes_Akila_Security", "Akila Security Uniform", "225", "2.100000", "0", "SetDressing\OutfitContainer01.nif"
0x00227721, "Clothes_Crowd_Akila_CargoPantsBoots_01_NOTPLAYABLE", "Akila Crowdfit Female01", "0", "1.000000", "0", ""
0x00227722, "Clothes_Crowd_Akila_JacketBoots_01_NOTPLAYABLE", "Akila Crowdfit Female02", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00227723, "Clothes_Crowd_Akila_CargoPantsVest_01_NOTPLAYABLE", "Cargo Pants and Vest", "0", "1.000000", "0", ""
0x00227BA7, "Clothes_Crowd_Neon_Windbreaker_01_NOTPLAYABLE", "Neon Crowdfit Windbreaker", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00227BA8, "Clothes_Crowd_Neon_BlouseAndSkirt_01_NOTPLAYABLE", "Neon Crowdfit Blouse And Skirt", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00227BA9, "Clothes_Crowd_Neon_Fashion_02_NOTPLAYABLE", "Neon Fashion 02", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00227BAA, "Clothes_Crowd_Neon_Fashion_01_NOTPLAYABLE", "Neon Fashion", "0", "1.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00227CA0, "Spacesuit_Ranger_01", "Ranger Spacesuit", "9805", "10.500000", "0", "SetDressing\SpaceSuitContainer_Blue.nif"
0x00227CA1, "Clothes_Collector", "The Collector's Outfit", "1200", "2.000000", "0", "SetDressing\OutfitContainer01.nif"
0x00227CA2, "Clothes_Varuun_Ambassador", "Va'ruun Ambassador Suit", "675", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x00227CA3, "Spacesuit_Varuun_01", "Va'ruun Spacesuit", "10095", "13.300000", "0", "SetDressing\SpaceSuitContainer_Blue.nif"
0x0022856C, "Clothes_Ranger_Vested", "Ranger Duelwear", "225", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x0022856E, "Spacesuit_Starborn_01_StarbornNPC_NOTPLAYABLE", "Starborn Spacesuit Astra", "51670", "17.400000", "0", "SetDressing\SpaceSuitContainer_black.nif"
0x0022856F, "Spacesuit_Ecliptic", "Ecliptic Spacesuit", "9805", "13.700000", "0", "SetDressing\SpaceSuitContainer_Blue.nif"
0x00228570, "Spacesuit_BountyHunter_01", "Bounty Hunter Spacesuit", "20780", "20.900000", "0", "SetDressing\SpaceSuitContainer_Brown.nif"
0x00228825, "Clothes_First_Mech_Pilot_01", "First Soldier Outfit", "225", "1.400000", "0", "SetDressing\OutfitContainer01.nif"
0x00228826, "Clothes_First_Mercenary_01", "First Officer Outfit", "225", "1.400000", "0", "SetDressing\OutfitContainer01.nif"
0x00228827, "Clothes_Freestar_Militia_01", "Freestar Militia Uniform", "225", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x00228829, "Spacesuit_Ecliptic_Helmet", "Ecliptic Space Helmet", "2505", "4.300000", "0", "Clothes\Spacesuit_Ecliptic\SpaceSuit_Ecliptic_Helmet_GO.nif"
0x0022B8F6, "Spacesuit_Explorer_01_City_AkilaLife08_Reward", "Explorer Spacesuit", "9805", "8.400000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x00232BEC, "Skin_HexapodA_Sunflower", "Sunflower Hexapod", "0", "0.000000", "0", ""
0x00235B7D, "Clothes_Neon_Chem02_CleanSuit", "Clean Suit", "375", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x00235C29, "Skin_MantaA_Canard", "Canard", "0", "0.000000", "0", ""
0x002392B3, "Spacesuit_Groundcrew_Backpack_NoBoostpack", "Ground Crew", "890", "4.800000", "0", "Clothes\Spacesuit_GroundCrew\spacesuit_groundcrew_01_backpack_go.nif"
0x002392B4, "Spacesuit_Groundcrew_Helmet", "Ground Crew Space Helmet", "735", "1.800000", "0", "Clothes\Spacesuit_GroundCrew\SpaceSuit_GroundCrew_01_Helmet_GO.nif"
0x002392B5, "Spacesuit_GroundCrew", "Ground Crew Spacesuit", "3095", "6.800000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x0023BC62, "Skin_MantidA_RockHound", "Rock Hound", "0", "0.000000", "0", ""
0x0023F87D, "Skin_MantidA_Crab", "Mantid Crab", "0", "0.000000", "0", ""
0x00243BF9, "Skin_BipedA_Hammersaur", "", "0", "0.000000", "0", ""
0x0024529E, "Spacesuit_Constellation_Andreja_NOTPLAYABLE", "Andreja's Spacesuit", "8455", "8.300000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x0024529F, "Spacesuit_Constellation_Barrett_NOTPLAYABLE", "Barrett's Spacesuit", "8455", "8.300000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x002452A0, "Spacesuit_Constellation_Coe_NOTPLAYABLE", "Sam's Spacesuit", "8455", "8.300000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x002452A1, "Spacesuit_Constellation_SarahMorgan_NOTPLAYABLE", "Sarah's Spacesuit", "8455", "8.300000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x002456F2, "Clothes_Trucker_Tee_Jacket_01", "Space Trucker Bar Duds", "132", "1.200000", "0", "SetDressing\OutfitContainer01.nif"
0x002456F3, "Clothes_Trucker_Tee_Hat_01", "Space Trucker Cap", "38", "0.200000", "0", "Clothes\outfit_trucker_tee_01\Outfit_Trucker_Tee_01_Hat_GO.nif"
0x002456F4, "Clothes_Trucker_Tee_01", "Space Trucker Casualwear", "132", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
0x00245B69, "ENV_TestSpacesuit_Airborne", "ENV Test Space Suit (Thermal Resist)", "0", "7.500000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x00245B6A, "ENV_TestSpacesuit_Thermal", "ENV Test Space Suit (Thermal Resist)", "0", "7.500000", "0", "SetDressing\SpaceSuitContainer01.nif"
0x00246B30, "Clothes_Trucker_LongSleeve_Hat_01", "Blue Collar Offwork Hat", "38", "0.200000", "0", "Clothes\outfit_trucker_longsleeve_01\Outfit_Trucker_LongSleeve_Hat_GO.nif"
0x00246B31, "Clothes_Trucker_LongSleeve_Jacket_01", "Space Trucker Cargowear", "132", "1.300000", "0", "SetDressing\OutfitContainer01.nif"
0x00246B32, "Clothes_Trucker_LongSleeve_01", "Blue Collar Offwork Duds", "132", "1.100000", "0", "SetDressing\OutfitContainer01.nif"
